DAV_OBMAP v3 cell_size=10
5 -414 7 0
5 -414 6 0
4 -413 7 0
4 -414 6 0
3 -414 6 0
4 -414 7 0
4 -416 6 0
4 -416 7 0
5 -416 6 0
5 -416 7 0
7 -416 6 0
7 -416 7 0
5 -414 8 0
5 -414 3 1
4 -415 2 1
4 -414 2 1
4 -413 2 1
5 -415 2 1
6 -415 2 1
14 -402 6 0
15 -402 6 0
15 -402 7 0
15 -402 5 0
13 -401 8 0
13 -401 3 1
12 -402 2 1
12 -401 2 1
13 -402 2 1
13 -401 2 1
14 -402 2 1
14 -401 2 1
9 -412 7 0
9 -412 5 0
14 -403 6 0
14 -403 7 0
14 -403 5 0
9 -410 7 0
9 -410 8 0
9 -410 3 1
12 -401 5 0
9 -411 2 1
10 -411 2 1
11 -403 7 0
11 -403 5 0
10 -403 5 0
12 -403 6 0
11 -404 6 0
11 -404 7 0
8 -410 7 0
6 -411 6 0
6 -411 7 0
6 -411 5 0
7 -412 6 0
7 -413 6 0
12 -404 5 0
7 -413 7 0
7 -413 5 0
8 -412 6 0
8 -413 6 0
8 -413 7 0
8 -413 5 0
9 -413 6 0
9 -413 7 0
9 -413 5 0
8 -411 8 0
8 -411 3 1
7 -412 2 1
7 -411 2 1
7 -410 2 1
8 -412 2 1
9 -412 2 1
13 -404 5 0
13 -404 6 0
9 -411 7 0
7 -411 7 0
6 -412 6 0
5 -412 6 0
5 -412 7 0
5 -412 5 0
6 -414 6 0
12 -406 5 0
12 -406 6 0
6 -414 5 0
7 -414 6 0
7 -414 7 0
7 -414 5 0
9 -414 6 0
9 -414 7 0
9 -414 5 0
7 -412 7 0
7 -412 8 0
7 -412 3 1
6 -413 2 1
6 -412 2 1
6 -411 2 1
7 -413 2 1
8 -413 2 1
10 -405 6 0
9 -405 6 0
9 -406 5 0
9 -406 6 0
10 -407 5 0
15 -401 6 0
8 -412 7 0
6 -413 7 0
6 -412 7 0
6 -413 6 0
5 -413 6 0
4 -413 6 0
5 -413 7 0
5 -415 6 0
12 -407 6 0
5 -415 7 0
6 -415 6 0
6 -415 7 0
8 -415 6 0
8 -415 7 0
6 -413 8 0
6 -413 3 1
5 -414 2 1
5 -413 2 1
5 -412 2 1
6 -414 2 1
7 -414 2 1
11 -408 6 0
12 -404 7 0
11 -403 2 1
11 -402 2 1
12 -404 2 1
9 -405 5 0
15 -401 7 0
15 -401 5 0
11 -407 5 0
11 -408 5 0
11 -407 6 0
0 -422 6 0
12 -407 5 0
11 -406 6 0
11 -406 3 1
10 -407 2 1
10 -405 2 1
11 -406 2 1
12 -406 2 1
11 -401 5 0
11 -401 7 0
12 -408 5 0
12 -408 6 0
9 -408 5 0
8 -408 5 0
9 -408 6 0
8 -408 6 0
9 -409 5 0
11 -401 6 0
9 -409 6 0
10 -409 5 0
10 -410 5 0
12 -401 6 0
10 -408 6 0
10 -409 6 0
11 -409 5 0
11 -409 6 0
10 -408 7 0
10 -408 3 1
9 -409 2 1
9 -408 2 1
9 -407 2 1
10 -409 2 1
10 -408 2 1
11 -409 2 1
11 -408 2 1
10 -408 5 0
2 -415 7 0
3 -416 6 0
3 -417 6 0
3 -415 6 0
3 -417 7 0
4 -417 6 0
4 -417 7 0
6 -417 6 0
8 -407 5 0
8 -409 5 0
7 -409 5 0
8 -409 6 0
9 -410 5 0
8 -410 5 0
9 -410 6 0
8 -410 6 0
9 -411 5 0
4 -415 7 0
9 -411 6 0
11 -410 5 0
10 -410 6 0
11 -410 6 0
9 -409 7 0
9 -409 3 1
8 -410 2 1
8 -409 2 1
8 -408 2 1
9 -410 2 1
10 -410 2 1
3 -414 7 0
2 -415 6 0
3 -415 7 0
4 -415 8 0
4 -415 3 1
3 -416 2 1
2 -416 7 0
11 -410 7 0
10 -409 7 0
9 -408 7 0
7 -409 6 0
8 -409 7 0
7 -410 6 0
7 -410 7 0
7 -410 5 0
8 -411 6 0
7 -411 6 0
8 -411 7 0
8 -411 5 0
7 -411 5 0
9 -412 6 0
2 -416 3 1
2 -415 3 1
3 -417 3 1
3 -416 3 1
3 -415 3 1
4 -417 3 1
4 -416 3 1
3 -415 2 1
3 -414 2 1
4 -416 2 1
5 -416 2 1
4 -415 6 0
2 -416 6 0
2 -417 3 1
3 -416 4 1
3 -416 8 0
3 -416 7 0
5 -418 6 0
3 -418 7 0
3 -418 6 0
2 -417 7 0
2 -418 6 0
2 -417 6 0
1 -416 7 0
1 -416 6 0
0 -416 6 0
1 -417 6 0
0 -417 6 0
1 -417 7 0
0 -417 7 0
1 -418 6 0
0 -418 6 0
1 -418 7 0
2 -419 6 0
5 -417 7 0
2 -418 7 0
2 -419 7 0
2 -417 8 0
2 -417 4 1
1 -418 3 1
1 -417 3 1
1 -416 3 1
2 -418 3 1
3 -418 3 1
13 -402 6 0
12 -402 6 0
12 -402 7 0
12 -402 5 0
13 -403 6 0
13 -403 7 0
9 -407 6 0
10 -407 6 0
9 -407 5 0
13 -405 2 1
12 -405 2 1
11 -405 2 1
12 -404 3 1
13 -403 5 0
11 -406 5 0
0 -418 7 0
12 -407 2 1
