DAV_OBMAP v3 cell_size=10
-135 193 10 1
-138 189 10 0
-139 189 10 0
-149 197 28 0
-134 189 37 0
-133 183 15 0
-109 158 -1 1
-109 159 -1 1
-139 198 37 0
-136 189 11 0
-135 189 11 0
-133 193 10 0
-138 186 10 0
-149 173 2 1
-150 173 0 1
-150 173 1 2
-149 172 0 1
-108 165 8 0
-110 164 6 0
-110 163 7 0
-108 162 6 0
-111 166 4 1
-108 164 3 0
-113 166 1 1
-113 166 2 1
-112 166 1 1
-112 166 2 2
-112 162 -1 1
-129 170 5 1
-101 189 6 2
-101 189 5 1
-103 190 7 1
-102 191 7 1
-101 191 8 0
-104 193 8 0
-102 189 9 1
-101 190 9 0
-101 191 9 0
-103 195 10 0
-125 198 10 0
-124 196 8 0
-125 198 7 0
-126 196 6 1
-126 197 4 1
-135 194 31 1
-110 198 5 1
-101 184 4 2
-101 184 3 2
-101 184 2 1
-129 176 7 1
-129 176 8 1
-111 188 5 2
-127 186 14 0
-128 185 11 0
-127 186 11 0
-130 187 14 0
-130 186 11 0
-122 175 9 0
-102 186 9 1
-123 188 5 2
-102 177 8 0
-103 183 8 0
-101 180 8 0
-105 177 5 1
-146 191 17 0
-149 193 15 0
-150 194 15 0
-150 194 16 0
-147 194 15 2
-147 195 15 1
-146 193 15 1
-146 194 15 1
-146 195 15 2
-109 157 2 2
-113 163 6 1
-137 162 6 2
-139 162 6 1
-149 156 27 0
-135 160 7 1
-120 169 11 0
-131 157 3 2
-132 159 5 2
-132 159 4 1
-144 199 1 1
-140 164 4 0
-141 161 3 2
-133 191 26 0
-130 189 13 0
-138 186 13 0
-128 188 14 0
-129 187 14 0
-137 189 14 0
-150 158 9 0
-149 158 8 0
-135 181 13 1
-135 181 12 2
-135 181 11 1
-105 154 0 1
-127 172 3 1
-127 171 4 1
-104 175 6 0
-122 187 4 2
-103 174 6 0
-139 180 12 2
-130 169 6 1
-130 169 7 1
-131 171 9 0
-146 189 29 0
-147 190 30 0
-122 188 7 0
-146 160 13 0
-144 192 30 0
-104 188 5 2
-128 183 9 1
-128 182 10 1
-139 176 15 0
-102 170 12 0
-103 171 13 0
-103 168 11 0
-123 185 4 1
-127 160 2 1
-134 165 6 1
-141 177 13 1
-150 191 0 1
-150 191 1 1
-150 191 2 1
-135 183 16 0
-135 183 17 0
-119 180 6 1
-106 182 10 0
-107 178 9 0
-106 176 10 0
-106 175 10 0
-109 181 9 0
-110 181 9 1
-111 182 9 1
-112 182 10 1
-109 177 9 0
-145 178 10 0
-137 172 14 0
-120 182 7 0
-121 161 6 2
-133 167 8 0
-133 169 8 0
-106 172 2 1
-111 170 2 2
-111 170 3 2
-111 171 1 1
-111 172 1 1
-110 170 1 2
-134 164 7 1
-133 169 2 1
-124 163 5 0
-113 179 7 1
-114 179 7 1
-115 179 7 1
-113 179 5 1
-126 183 4 1
-132 182 17 0
-133 186 18 0
-133 186 17 0
-122 163 2 1
-133 199 15 0
-136 181 9 1
-137 188 23 0
-135 181 9 1
-135 182 9 1
-135 183 9 2
-150 194 13 0
-130 185 18 0
-129 182 18 0
-131 187 14 0
-128 184 17 0
-132 181 18 0
-130 182 18 0
-104 151 4 2
-101 166 12 0
-101 164 10 0
-103 166 9 0
-107 159 2 1
-112 186 4 2
-146 182 5 1
-146 183 5 1
-146 183 6 1
-115 195 3 1
-124 186 5 1
-131 163 0 1
-131 162 1 2
-131 162 0 1
-146 188 12 0
-149 191 11 0
-150 190 11 0
-132 158 1 1
-133 160 3 1
-136 157 5 1
-105 176 8 0
-109 185 9 0
-145 173 7 0
-132 152 10 2
-132 154 10 1
-145 175 1 1
-136 161 12 0
-102 182 7 0
-103 182 2 1
-102 181 6 1
-103 183 7 0
-103 182 7 0
-103 180 7 1
-104 182 7 0
-124 184 5 1
-150 179 9 0
-127 185 6 1
-133 172 7 1
-132 172 5 2
-132 172 6 2
-132 172 7 1
-117 179 6 1
-109 154 2 2
-108 155 3 2
-108 155 2 1
-101 155 6 0
-105 158 5 0
-135 195 0 1
-136 161 5 2
-140 158 4 1
-140 158 5 2
-133 198 1 2
-134 198 3 2
-134 198 1 1
-135 193 6 2
-134 197 7 1
-134 197 6 1
-101 175 5 0
-125 197 10 0
-127 188 4 2
-127 188 5 1
-127 188 6 1
-127 199 5 1
-127 198 7 0
-103 172 1 1
-112 175 6 1
-112 175 7 1
-112 175 8 1
-115 190 6 1
-113 177 7 2
-113 177 6 2
-121 178 4 1
-115 179 6 1
-117 179 7 1
-115 179 8 1
-115 179 5 1
-116 180 5 1
-116 180 6 1
-135 186 6 1
-135 186 5 1
-136 188 6 1
-136 188 5 1
-136 187 5 1
-108 154 9 0
-108 153 8 0
-109 150 9 0
-131 150 7 1
-150 192 34 0
-145 192 35 0
-146 192 34 0
-129 185 10 0
-136 187 16 0
-139 186 15 0
-135 186 14 0
-120 183 6 1
-120 182 8 0
-120 183 8 1
-111 190 6 2
-141 199 39 0
-115 195 4 2
-124 167 11 0
-125 167 10 0
-114 197 12 0
-118 199 12 0
-116 198 10 0
-114 198 9 0
-114 197 9 0
-114 196 8 0
-125 152 3 1
-124 152 2 2
-112 191 7 1
-106 192 8 1
-128 151 3 1
-134 153 9 2
-134 154 8 1
-134 154 9 2
-133 152 9 1
-133 153 9 2
-133 154 8 1
-133 154 9 1
-132 152 9 1
-132 153 9 2
-101 171 11 0
-138 183 18 0
-134 190 28 0
-136 191 30 1
-137 193 30 1
-137 192 30 2
-137 191 30 1
-128 161 7 0
-141 152 0 1
-140 153 1 2
-101 183 7 0
-150 156 11 0
-110 171 6 0
-123 188 4 2
-107 159 3 1
-107 159 4 1
-136 156 8 0
-137 153 8 0
-138 154 7 0
-111 188 4 2
