DAV_OBMAP v3 cell_size=10
63 -224 6 1
51 -224 6 1
56 -214 7 0
63 -227 6 2
50 -221 4 2
62 -216 3 2
62 -216 4 1
63 -213 9 0
63 -213 10 0
53 -219 3 2
51 -215 5 0
64 -225 4 1
56 -209 4 2
52 -218 5 0
54 -218 5 0
51 -218 5 0
53 -219 5 0
53 -220 1 1
53 -220 2 2
53 -220 3 2
52 -224 3 1
67 -213 8 1
66 -212 7 1
64 -213 7 1
66 -213 8 1
65 -212 7 2
68 -219 7 1
55 -218 8 0
56 -216 6 0
54 -210 11 0
61 -226 7 1
59 -222 7 0
64 -212 4 1
63 -217 5 1
63 -217 4 1
52 -221 6 0
52 -228 4 1
52 -227 4 1
53 -228 4 1
53 -228 5 1
50 -223 7 0
60 -213 4 2
60 -213 3 2
67 -217 3 1
55 -229 6 1
55 -229 5 1
52 -207 7 0
55 -203 5 1
54 -205 6 0
64 -218 2 1
57 -202 7 0
64 -216 2 1
65 -218 2 1
54 -215 9 0
54 -215 8 0
50 -218 8 0
53 -201 4 1
67 -223 10 0
65 -224 9 0
68 -225 10 0
65 -227 9 1
64 -219 9 0
69 -225 6 1
68 -219 8 0
63 -219 5 1
65 -216 8 0
65 -216 7 1
67 -216 8 0
64 -217 8 0
51 -205 9 0
59 -219 8 0
61 -219 3 2
61 -219 2 1
56 -223 3 2
56 -223 4 1
55 -222 1 1
53 -223 1 1
54 -223 1 1
56 -226 2 1
59 -222 5 1
58 -229 6 2
58 -229 5 1
58 -229 4 1
57 -221 6 1
57 -222 6 1
52 -222 8 0
55 -221 7 0
56 -223 1 1
56 -225 2 1
58 -222 2 1
53 -209 2 2
53 -209 1 1
53 -210 3 1
53 -210 2 2
53 -210 1 1
54 -209 2 2
50 -210 4 1
55 -209 7 0
50 -208 1 1
52 -217 7 0
57 -212 1 1
51 -201 8 0
53 -215 1 1
52 -202 7 0
52 -212 4 1
58 -224 3 2
58 -225 2 1
66 -217 5 2
66 -217 4 2
69 -222 8 1
69 -221 6 1
50 -224 6 1
50 -223 6 1
50 -226 6 1
56 -217 2 1
55 -217 4 1
55 -217 3 2
50 -210 3 1
54 -216 5 0
53 -213 5 1
55 -216 5 0
53 -215 5 1
64 -212 8 1
53 -214 6 0
61 -204 6 1
61 -204 7 1
62 -206 5 2
62 -206 6 2
62 -206 7 1
62 -205 5 1
62 -221 9 0
62 -204 5 2
64 -217 9 0
64 -217 10 0
62 -219 8 0
61 -219 8 0
60 -219 9 0
67 -218 9 0
63 -218 6 0
63 -217 6 0
69 -221 3 1
69 -221 4 1
69 -220 3 1
69 -220 4 1
69 -219 3 1
50 -219 9 0
51 -222 8 0
50 -218 9 0
64 -219 10 0
62 -220 10 0
61 -218 8 0
59 -220 7 0
66 -217 2 1
51 -221 8 0
50 -219 8 0
51 -214 0 1
51 -215 0 1
52 -211 0 1
52 -212 0 1
52 -213 0 1
57 -213 8 0
58 -211 9 0
61 -206 6 2
61 -206 5 2
62 -205 6 2
51 -211 3 1
52 -210 9 0
52 -217 6 0
53 -219 6 0
51 -217 6 0
54 -217 6 0
52 -219 6 0
52 -225 4 2
53 -225 3 1
53 -225 4 2
52 -203 6 0
50 -215 3 1
50 -214 1 2
50 -210 7 0
61 -216 3 2
66 -216 4 2
60 -215 4 1
64 -226 5 1
62 -213 3 1
52 -223 4 2
65 -221 5 2
52 -222 3 2
51 -205 0 1
62 -224 6 1
56 -212 4 1
50 -206 0 1
52 -228 7 1
52 -227 5 2
50 -205 0 1
62 -224 8 0
50 -219 7 1
50 -219 6 1
50 -219 5 1
57 -218 4 1
64 -217 5 1
53 -224 8 0
53 -226 8 0
52 -224 8 0
53 -225 8 0
64 -221 7 0
65 -221 7 1
65 -222 8 0
64 -222 8 0
62 -215 6 0
62 -213 7 0
63 -212 8 0
61 -224 5 1
64 -216 10 0
63 -215 9 0
60 -215 11 0
61 -215 10 0
61 -214 8 0
66 -224 7 2
57 -212 10 0
58 -215 3 2
56 -211 6 0
55 -212 4 1
54 -212 11 0
50 -219 1 1
53 -219 2 2
59 -213 3 2
56 -225 5 1
56 -224 4 1
56 -224 5 1
56 -213 2 2
52 -214 6 0
69 -220 6 1
60 -224 8 0
60 -225 7 0
65 -204 6 1
65 -204 5 1
65 -204 4 1
65 -205 6 1
65 -205 5 1
65 -205 4 1
64 -213 8 1
66 -210 6 1
51 -207 8 0
51 -211 10 0
65 -219 4 2
66 -226 5 1
68 -223 8 1
50 -203 8 0
50 -203 11 0
53 -221 7 0
53 -221 8 0
53 -221 9 0
55 -219 7 0
55 -222 6 1
66 -216 8 0
65 -219 7 0
64 -220 7 0
55 -219 3 2
63 -203 4 1
63 -203 5 1
63 -203 6 1
63 -208 3 1
63 -208 4 1
63 -208 5 2
63 -207 3 1
63 -207 4 1
60 -208 8 0
60 -208 9 0
61 -208 10 0
61 -208 11 0
58 -209 10 0
63 -228 5 1
63 -222 6 0
52 -217 5 0
54 -218 3 2
54 -218 2 2
54 -218 1 1
53 -218 1 1
64 -224 4 2
52 -216 1 1
59 -226 7 0
50 -215 5 0
60 -226 7 1
56 -214 3 1
52 -220 7 0
51 -209 3 1
52 -207 4 1
52 -208 5 1
50 -210 5 0
51 -210 5 0
53 -205 6 0
58 -209 6 1
51 -208 6 0
52 -209 6 0
59 -212 1 1
50 -201 6 0
59 -211 4 2
55 -211 1 1
55 -213 6 0
58 -215 5 1
56 -214 4 1
56 -213 5 0
57 -214 5 1
57 -215 1 1
57 -214 1 1
55 -211 6 0
58 -218 7 0
57 -215 6 0
60 -219 6 0
59 -215 8 0
59 -215 9 0
59 -215 10 0
57 -216 9 0
58 -212 9 0
60 -217 9 0
57 -219 8 0
61 -212 9 0
57 -217 8 0
57 -209 1 1
58 -227 3 1
59 -209 5 2
57 -209 6 1
57 -206 5 1
64 -220 5 1
54 -209 6 0
59 -213 5 1
66 -217 9 0
58 -211 1 1
63 -219 3 1
63 -219 4 2
64 -219 2 1
64 -219 3 2
64 -219 4 1
60 -216 8 0
59 -216 10 0
62 -217 9 0
57 -214 9 0
60 -215 7 0
61 -214 7 0
68 -211 8 1
68 -211 7 1
68 -211 6 1
67 -211 8 1
67 -211 7 2
67 -211 6 1
59 -213 8 0
60 -212 8 0
61 -216 6 0
62 -215 9 0
66 -209 10 0
64 -210 8 0
64 -213 10 0
62 -212 10 0
52 -222 5 1
65 -214 7 1
67 -212 5 1
54 -226 5 1
54 -226 3 1
59 -215 4 1
57 -219 4 2
53 -211 3 2
60 -203 5 1
60 -203 4 1
60 -203 3 1
60 -204 5 1
60 -204 4 2
60 -204 3 1
60 -205 5 2
59 -207 6 0
55 -203 7 0
59 -205 7 0
58 -208 8 0
51 -210 9 0
57 -209 8 0
57 -208 9 0
54 -207 10 0
54 -208 8 0
52 -206 8 0
50 -206 2 2
50 -206 1 1
55 -206 8 0
66 -219 8 0
52 -211 10 0
65 -216 6 1
55 -216 2 2
55 -216 3 2
56 -216 1 1
56 -216 2 1
66 -219 9 0
60 -207 5 1
59 -207 5 1
61 -205 6 1
60 -206 5 1
59 -206 5 1
59 -208 7 0
58 -209 9 0
57 -206 9 0
57 -206 8 0
52 -216 5 0
54 -217 5 0
54 -218 4 1
58 -224 4 1
62 -215 3 2
62 -215 4 2
54 -224 7 1
54 -226 6 1
53 -228 7 1
61 -226 5 2
64 -227 5 1
61 -226 6 1
56 -209 3 1
54 -214 2 2
54 -214 3 2
54 -212 1 1
67 -215 7 1
51 -205 4 1
61 -212 2 1
63 -226 7 1
63 -226 6 2
63 -226 5 1
64 -225 6 2
50 -221 3 2
57 -223 6 1
59 -228 4 1
59 -228 5 1
59 -228 6 2
59 -227 4 2
59 -227 5 2
59 -227 6 1
59 -226 4 2
66 -212 6 1
55 -208 5 1
57 -211 3 2
58 -212 5 1
53 -209 8 0
54 -208 7 0
54 -206 7 0
50 -217 9 0
54 -202 8 0
62 -212 4 2
