DAV_OBMAP v3 cell_size=10
105 -59 0 1
105 -60 2 1
105 -60 0 1
108 -79 3 2
108 -79 4 1
105 -79 1 1
112 -85 6 0
112 -85 7 0
112 -85 9 0
113 -85 10 0
110 -86 8 0
110 -86 9 0
111 -93 6 0
110 -93 6 0
109 -93 5 0
104 -76 2 2
104 -76 1 1
105 -83 9 0
100 -80 8 0
105 -79 7 0
104 -75 4 1
109 -88 6 1
110 -87 6 1
116 -84 6 0
115 -84 6 1
110 -90 2 1
116 -87 4 1
105 -78 9 0
106 -100 5 0
104 -78 3 1
104 -80 6 0
102 -81 6 0
106 -70 10 0
102 -67 11 0
102 -66 10 0
101 -86 7 0
106 -99 4 1
106 -98 4 1
118 -92 3 1
118 -92 4 1
103 -85 4 1
101 -76 3 2
105 -82 5 1
106 -82 5 1
104 -77 3 1
104 -76 3 1
104 -85 4 1
104 -84 4 1
104 -83 2 1
104 -83 3 2
104 -83 4 1
105 -85 4 1
105 -84 4 1
105 -83 2 1
105 -83 3 2
105 -83 4 1
114 -84 3 2
112 -95 3 1
101 -79 6 0
107 -81 2 1
102 -97 1 1
101 -94 2 2
101 -94 1 1
101 -95 1 1
104 -94 3 2
104 -94 2 2
104 -95 4 1
104 -95 3 2
104 -95 2 1
104 -96 4 1
104 -96 3 1
104 -96 2 1
103 -94 3 1
103 -94 2 2
102 -94 3 1
102 -94 2 1
103 -91 3 1
103 -91 2 1
103 -91 1 1
102 -92 2 2
104 -93 4 1
104 -94 4 1
104 -99 5 1
103 -98 5 1
102 -98 5 1
100 -91 5 1
100 -92 5 1
100 -93 5 1
106 -95 6 0
105 -95 5 0
102 -96 5 0
102 -100 6 0
102 -99 6 0
103 -92 6 0
102 -93 6 0
102 -94 6 0
102 -95 5 0
105 -98 7 0
104 -98 7 0
100 -94 6 0
100 -99 7 0
100 -75 15 0
104 -94 8 0
103 -95 7 0
102 -96 6 0
103 -99 9 0
102 -98 8 0
102 -98 7 0
102 -97 6 0
101 -97 6 0
101 -94 9 0
101 -94 8 0
101 -95 7 0
102 -96 10 0
102 -96 9 0
101 -96 1 1
101 -97 1 1
101 -98 1 1
100 -94 1 1
100 -95 1 1
100 -96 1 1
103 -95 4 1
103 -95 3 2
103 -95 2 2
103 -96 4 1
103 -96 3 2
104 -99 7 0
103 -98 7 0
101 -98 6 0
103 -95 8 0
102 -96 7 0
101 -96 6 0
110 -74 6 0
110 -75 6 0
109 -75 5 0
108 -75 4 0
109 -79 7 0
109 -78 6 0
108 -78 6 0
108 -76 7 0
101 -71 23 0
108 -77 2 2
109 -82 4 1
102 -96 4 1
102 -96 3 2
102 -96 2 1
108 -92 4 1
108 -92 5 1
108 -81 9 0
108 -81 8 0
108 -81 7 0
114 -94 9 0
111 -89 8 0
111 -88 8 0
115 -84 9 0
115 -84 8 0
114 -85 8 0
114 -88 10 0
113 -88 9 0
113 -87 8 0
113 -87 7 0
112 -83 10 0
118 -66 1 1
118 -66 2 1
118 -66 3 1
110 -67 2 2
110 -67 3 1
111 -68 1 1
111 -68 2 2
111 -67 1 1
111 -67 2 1
115 -72 2 1
115 -72 3 2
112 -68 1 1
112 -68 2 2
112 -68 3 1
113 -68 1 1
113 -68 2 2
113 -68 3 1
106 -93 9 0
107 -90 7 0
107 -89 8 0
108 -88 9 0
108 -92 6 0
108 -93 7 0
109 -93 8 0
109 -94 9 0
100 -77 20 0
101 -71 19 0
100 -93 1 1
101 -74 18 0
102 -75 18 0
100 -71 18 1
105 -94 4 1
100 -72 18 1
101 -72 17 1
102 -71 15 0
100 -73 16 1
101 -73 14 1
105 -94 3 2
105 -94 2 1
100 -72 22 0
105 -95 4 1
105 -95 3 2
100 -73 21 0
101 -74 22 0
101 -71 20 0
105 -95 2 1
103 -73 21 0
100 -69 19 0
101 -68 20 0
100 -76 19 0
100 -76 20 0
105 -96 2 1
104 -91 3 1
102 -74 18 0
102 -68 18 0
104 -91 2 2
102 -72 17 0
100 -68 16 0
101 -76 16 0
102 -70 15 0
104 -91 1 1
100 -72 17 1
101 -73 15 1
104 -92 3 1
104 -92 2 2
104 -92 1 1
104 -93 3 2
100 -72 21 0
104 -93 2 1
100 -71 19 0
101 -70 20 0
101 -67 20 0
100 -74 19 0
104 -93 1 1
104 -71 19 0
103 -75 18 0
101 -72 18 1
103 -72 17 0
104 -72 17 0
100 -67 16 0
101 -75 16 0
102 -70 16 0
100 -71 13 2
106 -96 3 2
105 -96 3 1
105 -96 4 1
100 -92 4 1
100 -92 3 1
100 -93 4 1
100 -93 3 1
105 -92 4 1
105 -93 4 1
105 -98 5 0
