DAV_OBMAP v3 cell_size=10
-195 231 9 0
-190 232 10 0
-193 228 9 0
-188 201 7 0
-181 224 5 0
-184 224 6 0
-181 219 6 0
-151 205 12 0
-182 225 9 0
-181 218 10 0
-179 220 10 0
-180 221 8 0
-179 224 9 1
-184 229 2 1
-184 229 1 2
-184 229 0 1
-184 228 1 1
-154 209 7 0
-172 224 5 2
-180 211 7 0
-179 210 6 0
-160 216 1 1
-160 216 0 1
-160 215 1 1
-160 215 0 1
-160 214 1 1
-160 214 0 1
-161 216 0 1
-161 215 0 1
-161 214 0 1
-162 215 0 1
-162 214 0 1
-154 235 1 2
-170 202 7 0
-170 208 3 2
-170 208 2 1
-170 208 1 2
-165 202 3 1
-171 208 4 1
-200 226 7 0
-200 246 31 0
-200 245 31 0
-184 221 6 0
-184 222 6 0
-183 222 7 0
-183 222 8 0
-182 223 8 0
-186 217 8 0
-186 222 6 1
-186 223 7 0
-171 201 1 2
-171 201 2 2
-170 201 1 1
-178 200 8 0
-167 222 13 0
-170 215 0 1
-182 228 2 1
-182 228 1 2
-181 229 2 2
-178 227 4 0
-179 226 5 0
-151 209 5 0
-199 234 9 0
-196 239 4 1
-197 239 3 2
-158 204 2 1
-158 204 1 1
-157 201 3 1
-155 202 3 0
-155 203 4 0
-156 207 3 2
-182 213 1 1
-182 214 0 1
-182 214 1 1
-182 215 0 1
-182 215 1 1
-181 215 0 1
-185 230 7 0
-184 228 9 0
-187 229 10 0
-189 225 11 0
-186 226 11 0
-183 228 9 0
-194 217 10 0
-194 218 10 0
-194 218 9 0
-195 221 8 0
-158 205 0 1
-158 205 1 1
-158 206 1 1
-158 206 2 1
-158 207 0 1
-156 205 2 1
-155 206 3 1
-154 206 1 1
-193 237 6 0
-193 238 8 0
-192 239 9 0
-191 234 9 0
-195 236 7 0
-153 205 11 0
-151 208 10 0
-155 201 8 0
-195 237 8 0
-196 237 9 0
-185 205 8 0
-175 218 6 2
-181 203 8 0
-182 207 10 0
-192 204 8 0
-190 205 2 1
-195 208 -1 1
-194 249 15 0
-193 249 15 0
-185 246 15 0
-186 247 16 0
-186 247 28 0
-196 230 5 2
-193 231 10 0
-192 231 12 0
-194 231 9 0
-191 223 8 0
-183 227 9 0
-152 233 3 1
-152 233 2 1
-152 232 4 1
-152 232 2 1
-151 232 3 2
-153 227 1 1
-153 227 0 1
-186 247 3 1
-188 246 5 0
-186 249 5 0
-176 221 9 2
-181 220 8 0
-184 227 5 1
-175 209 1 2
-198 246 0 1
-198 246 1 2
-198 246 2 1
-188 239 9 0
-189 240 6 0
-187 238 6 0
-185 239 5 0
-185 244 6 0
-185 236 5 1
-182 239 2 2
-182 239 3 2
-170 246 2 2
-165 249 6 0
-174 218 11 0
-198 232 4 2
-198 232 5 2
-198 233 6 1
-170 225 10 0
-171 224 11 1
-170 224 6 1
-168 224 4 1
-171 206 2 1
-194 237 10 0
-191 246 24 0
-157 204 4 1
-156 204 4 1
-155 204 4 0
-151 203 5 0
-151 207 3 2
-169 224 5 1
-173 201 9 0
-185 249 3 1
-163 248 4 0
-151 238 3 1
-151 235 4 0
-151 235 3 1
-157 233 0 1
-157 233 1 1
-189 212 9 0
-189 214 10 0
-190 214 9 0
-188 217 3 1
-188 216 3 1
-189 217 3 1
-189 216 3 1
-191 210 8 0
-190 210 8 0
-192 214 8 0
-191 214 7 0
-188 211 9 0
-188 212 8 0
-189 216 9 0
-191 212 10 0
-188 214 10 0
-189 214 9 0
-158 220 3 1
-158 220 2 1
-158 220 1 2
-158 219 3 2
-158 219 2 2
-158 219 1 2
-159 219 3 2
-159 219 1 1
-159 218 3 2
-159 218 2 2
-159 218 1 1
-160 220 1 2
-160 219 1 2
-160 218 1 1
-159 219 2 2
-157 225 4 1
-157 225 3 2
-157 225 2 2
-157 224 3 2
-157 223 4 1
-157 223 3 2
-156 218 3 2
-156 218 2 2
-156 217 4 1
-187 221 6 1
-186 220 5 2
-177 221 9 2
-176 224 8 1
-177 222 0 1
-177 221 1 2
-177 221 0 1
-177 220 0 1
-178 221 0 1
-178 220 2 1
-178 220 1 1
-174 224 10 2
-179 222 10 1
-179 222 11 0
-180 225 11 0
-179 220 9 0
-177 224 10 2
-178 220 8 1
-177 220 8 1
-187 201 1 2
-187 201 2 1
-152 207 11 0
-188 249 30 0
-184 206 4 1
-190 217 6 1
-186 217 10 0
-196 231 4 1
-199 245 8 0
-188 247 8 0
-186 232 6 0
-185 232 6 1
-191 235 5 0
-170 228 12 0
-171 228 11 0
-177 227 12 0
-172 227 10 1
-173 229 13 0
-173 228 11 0
-173 227 11 1
-198 202 1 1
-198 202 2 2
-198 202 3 1
-197 200 1 1
-197 200 2 1
-197 200 3 1
-197 201 1 1
-197 201 3 2
-197 202 1 1
-197 202 2 2
-183 223 1 2
-183 223 2 1
-183 223 3 1
-182 221 1 1
-182 221 3 1
-182 222 1 2
-182 222 3 1
-182 223 1 2
-182 223 2 2
-182 223 3 1
-181 221 3 2
-181 222 3 2
-181 223 1 2
-189 202 2 1
-174 229 4 0
-171 231 5 0
-168 221 7 1
-164 220 3 1
-168 214 0 1
-164 218 3 1
-163 218 2 2
-167 215 4 1
-166 230 4 1
-165 230 2 2
-165 230 3 2
-165 230 4 1
-200 227 2 1
-171 220 2 1
-166 220 1 1
-165 222 2 1
-168 224 2 1
-169 224 2 1
-170 224 2 1
-169 226 4 1
-169 225 4 1
-165 222 4 1
-170 224 3 1
-171 224 3 1
-176 219 0 1
-192 205 7 0
-192 205 6 0
-193 206 6 0
-195 205 9 0
-195 205 8 0
-197 240 3 1
-164 214 0 1
-165 216 2 2
-165 216 1 2
-165 216 0 1
-200 207 3 1
-200 207 2 1
-190 205 4 1
-191 205 4 0
-196 249 33 0
-181 220 11 0
-165 221 7 0
-169 244 6 0
-168 242 8 0
-168 242 7 0
-168 243 7 0
-171 245 9 0
-170 245 9 0
-169 245 7 0
-166 243 9 0
-166 243 8 0
-160 221 3 2
-162 209 2 1
-162 208 8 0
-164 208 3 2
-180 218 12 0
-173 224 8 2
-170 227 8 0
-168 226 6 1
-167 227 7 0
-171 229 4 1
-171 230 4 0
-167 230 2 1
-167 230 3 2
