DAV_OBMAP v3 cell_size=10
-83 -31 30 1
-83 -31 29 1
-84 -31 31 1
-84 -31 30 2
-84 -31 29 1
-85 -31 31 1
-85 -31 30 2
-85 -31 29 2
-91 -32 30 0
-86 -29 31 1
-86 -30 31 1
-90 -30 32 0
-84 -30 32 0
-85 -31 32 0
-86 -32 33 0
-92 -33 32 0
-91 -33 33 0
-88 -28 33 0
-87 -30 33 0
-82 -32 34 0
-83 -32 34 0
-85 -33 33 0
-91 -31 34 0
-90 -31 34 0
-89 -32 33 0
-85 -29 35 0
-86 -30 34 0
-91 -35 35 0
-90 -35 35 0
-89 -34 34 0
-83 -35 35 0
-89 -30 36 0
-88 -31 34 0
-84 -31 36 0
-85 -32 36 0
-85 -32 35 0
-91 -33 36 0
-87 -31 36 0
-88 -34 37 0
-88 -34 36 0
-86 -33 38 0
-86 -26 12 0
-56 -6 10 0
-99 -35 3 2
-100 -35 3 1
-86 -1 28 1
-64 -49 6 0
-76 -33 6 0
-83 -36 13 1
-77 -35 15 0
-80 -33 16 1
-80 -33 15 1
-78 -34 16 0
-52 -33 3 0
-58 -44 1 0
-82 -20 10 2
-86 -50 9 0
-88 -31 5 1
-96 -22 17 0
-98 -20 16 0
-99 -19 17 0
-96 -21 16 0
-95 -21 16 0
-99 -20 16 1
-97 -22 16 0
-100 -22 14 1
-100 -21 14 1
-99 -22 14 1
-99 -21 14 1
-98 -22 14 1
-98 -21 14 1
-96 -22 15 0
-97 -21 15 0
-96 -21 15 0
-98 -20 14 0
-97 -20 14 0
-97 -21 18 0
-98 -22 18 0
-97 -20 18 0
-84 -44 21 1
-83 -43 22 0
-100 -27 15 2
-100 -27 14 2
-100 -28 16 1
-100 -28 15 2
-100 -28 14 1
-96 -26 16 1
-96 -26 15 2
-96 -26 14 1
-97 -27 17 0
-97 -25 17 0
-98 -27 17 0
-97 -26 18 0
-82 -22 20 1
-86 -25 20 0
-87 -22 20 0
-84 -25 20 0
-87 -24 20 0
-86 -21 21 0
-84 -22 21 0
-86 -23 21 0
-84 -24 21 0
-85 -22 21 0
-85 -24 21 0
-82 -21 19 2
-82 -22 19 2
-87 -26 2 1
-86 -26 2 1
-85 -31 9 2
-91 -23 13 0
-91 -23 14 0
-56 -9 1 1
-58 -24 11 0
-92 -14 3 2
-92 -16 2 2
-92 -16 3 1
-92 -14 2 1
-91 -16 2 1
-92 -13 2 1
-92 -12 2 1
-92 -11 2 1
-74 -27 6 0
-75 -27 6 0
-61 -44 7 0
-94 -37 6 1
-93 -37 9 2
-93 -37 8 2
-100 -2 0 1
-99 -2 0 1
-71 -1 4 2
-71 -2 4 1
-94 -39 -1 1
-94 -39 1 2
-99 -39 15 0
-99 -40 14 0
-96 -18 11 0
-96 -18 12 0
-83 -40 7 2
-51 -15 3 1
-51 -15 2 1
-51 -16 2 1
-69 -42 5 1
-69 -41 5 2
-78 -35 15 0
-83 -19 13 1
-83 -18 11 2
-83 -18 12 2
-83 -18 13 2
-67 -4 30 1
-67 -3 28 1
-67 -3 29 2
-89 -32 3 1
-88 -32 3 2
-87 -32 3 1
-88 -30 2 1
-88 -29 2 1
-77 -41 8 0
-77 -42 6 1
-79 -42 7 0
-97 -41 9 0
-96 -43 8 0
-99 -38 9 1
-57 -15 9 0
-74 -31 11 0
-58 -15 9 0
-97 -8 14 0
-63 -11 5 1
-77 -14 31 0
-63 -2 4 1
-63 -2 5 1
-77 -39 10 0
-54 -46 1 1
-54 -45 -1 1
-92 -40 15 2
-92 -41 15 2
-90 -9 23 0
-95 -15 18 0
-95 -15 17 0
-96 -15 18 0
-97 -13 19 0
-95 -15 19 0
-96 -14 18 0
-95 -38 17 1
-82 -16 15 2
-79 -24 28 0
-97 -25 15 2
-97 -25 16 1
-97 -24 14 2
-97 -24 15 2
-77 -45 5 0
-85 -31 -1 1
-85 -32 2 1
-85 -29 0 2
-80 -29 10 0
-74 -2 -1 1
-74 -3 -1 1
-74 -5 4 1
-77 -1 0 1
-77 -2 0 1
-77 -2 2 1
-77 -3 3 1
-84 -48 -1 1
-87 -48 2 0
-85 -48 2 1
-88 -48 2 0
-90 -3 15 2
-72 -15 5 2
-72 -14 4 1
-72 -13 4 1
-71 -15 4 1
-65 -17 -1 1
-66 -17 1 1
-66 -17 0 1
-80 -2 2 1
-79 -2 2 1
-72 -3 5 1
-95 -18 13 0
-55 -12 2 2
-55 -12 3 1
-55 -11 2 2
-55 -11 3 2
-55 -13 4 1
-55 -12 4 1
-77 -36 6 0
-78 -34 5 1
-77 -33 5 1
-84 -31 4 1
-83 -31 4 2
-83 -30 4 2
-90 -32 2 2
-90 -31 2 2
-52 -28 6 0
-91 -1 20 0
-90 -1 18 0
-91 -1 18 0
-90 -1 19 0
-91 -1 19 0
-65 -1 30 1
-65 -1 29 1
-67 -16 22 0
-83 -34 25 1
-83 -34 26 1
-83 -34 27 1
-83 -33 25 1
-83 -33 26 1
-83 -33 27 1
-72 -46 8 0
-72 -46 9 0
-88 -44 8 1
-72 -45 9 0
-71 -46 8 0
-71 -46 9 0
-71 -45 8 0
-71 -45 9 0
-65 -40 2 1
-64 -39 2 0
-64 -33 6 1
-59 -42 3 0
-76 -31 8 0
-97 -44 12 1
-97 -45 12 1
-97 -46 12 1
-93 -45 16 1
-95 -45 16 1
-95 -46 16 2
-95 -47 16 1
-93 -48 16 1
-93 -49 16 1
-90 -48 16 1
-90 -49 16 1
-73 -49 7 0
-96 -48 6 1
-62 -14 5 1
-82 -7 23 2
-82 -6 21 2
-82 -6 22 1
-82 -6 23 2
-81 -8 21 2
-81 -7 21 2
-81 -7 22 2
-81 -7 23 2
-81 -6 21 2
-81 -6 22 2
-81 -6 23 2
-86 -7 21 0
-82 -9 20 1
-82 -9 21 2
-82 -8 20 1
-99 -41 17 0
-100 -41 17 0
-100 -43 14 0
-60 -10 1 2
-91 -48 8 1
-73 -3 9 1
-60 -10 8 0
-93 -38 4 1
-74 -5 7 1
-67 -45 -1 1
-56 -37 4 0
-56 -37 3 0
-57 -41 1 1
-59 -39 4 0
-60 -42 1 1
-60 -42 0 2
-86 -45 25 1
-85 -45 28 1
-87 -45 25 1
-87 -46 26 0
-88 -46 27 0
-87 -44 26 2
-87 -43 26 2
-87 -42 26 1
-86 -44 26 2
-86 -43 26 2
-86 -42 26 1
-85 -44 26 1
-85 -43 26 2
-85 -42 26 1
-85 -46 25 0
-85 -47 26 0
-84 -47 27 0
-88 -44 25 1
-89 -44 26 1
-90 -44 26 0
-84 -44 25 1
-84 -43 25 1
-83 -43 26 0
-86 -46 23 0
-87 -47 25 0
-87 -48 25 0
-87 -49 26 0
-88 -43 25 2
-88 -42 25 1
-84 -45 24 0
-84 -46 24 0
-83 -46 25 0
-82 -46 25 0
-89 -46 24 0
-90 -47 25 0
-93 -41 24 1
-93 -40 24 1
-93 -39 24 2
-92 -41 24 1
-92 -40 24 2
-92 -39 24 1
-91 -41 24 1
-58 -47 1 1
-51 -42 3 0
-51 -44 3 0
-56 -48 3 0
-56 -47 2 0
-56 -47 3 0
-52 -41 3 0
-55 -48 3 0
-68 -43 11 1
-67 -43 10 1
-67 -43 11 1
-67 -43 12 1
-68 -43 12 1
-100 -36 14 0
-100 -38 13 0
-76 -29 6 0
-75 -28 6 0
-70 -27 6 1
-70 -25 7 1
-69 -25 7 1
-70 -29 6 0
-70 -28 6 1
-68 -32 7 1
-67 -34 7 1
-69 -15 4 2
-69 -15 3 1
-69 -33 11 0
-76 -12 25 2
-70 -29 11 0
-76 -11 25 2
-76 -11 26 2
-78 -14 24 2
-79 -14 23 2
-97 -44 2 1
-97 -44 1 1
-92 -42 3 0
-93 -43 3 1
-92 -41 3 0
-90 -39 6 1
-90 -39 5 1
-90 -39 4 1
-91 -39 4 1
-89 -6 22 0
-88 -7 24 1
-88 -8 24 0
-68 -2 24 1
-68 -2 23 1
-69 -2 25 1
-69 -2 24 1
-69 -2 23 1
-69 -1 26 1
-90 -10 22 0
-66 -2 27 1
-66 -2 26 1
-66 -2 25 1
-67 -2 27 1
-67 -2 26 1
-67 -2 25 1
-68 -1 26 1
-68 -2 27 2
-68 -2 26 2
-68 -2 25 2
-92 -30 15 0
-91 -29 15 0
-55 -36 4 0
-55 -36 3 0
-81 -40 8 0
-80 -12 30 0
-92 -39 23 2
-95 -19 2 2
-80 -49 9 0
-77 -18 5 1
-90 -27 14 1
-69 -43 2 1
-67 -44 4 0
-99 -9 2 1
-98 -9 2 1
-73 -10 29 0
-85 -7 28 2
-75 -8 29 0
-79 -44 6 0
-70 -31 0 2
-70 -30 -1 1
-57 -1 11 0
-72 -10 30 0
-56 -2 11 0
-96 -8 19 0
-70 -1 16 0
-71 -1 17 0
-71 -1 16 0
-67 -5 26 1
-67 -5 25 1
-67 -8 30 1
-67 -7 31 0
-99 -1 17 0
-100 -1 20 0
-98 -1 21 0
-69 -17 7 0
-71 -16 6 1
-71 -16 7 1
-72 -14 5 2
-71 -14 5 2
-70 -15 6 1
-69 -10 7 1
-75 -1 4 1
-74 -1 4 2
-90 -43 11 1
-76 -2 0 1
-54 -48 4 0
-51 -40 1 1
-52 -41 2 0
-51 -44 1 1
-55 -46 2 0
-52 -45 1 1
-52 -46 3 0
-55 -45 2 0
-74 -4 22 1
-75 -4 22 1
-97 -11 18 0
-79 -7 25 2
-79 -7 26 2
-79 -7 27 2
-79 -6 25 2
-79 -6 26 2
-79 -6 27 2
-78 -17 23 2
-78 -17 24 2
-78 -16 23 2
-97 -27 18 0
-96 -27 17 0
-70 -9 6 1
-75 -8 5 1
-73 -44 7 0
-71 -42 5 1
-71 -43 5 0
-70 -30 11 0
-70 -30 10 0
-70 -30 9 0
-90 -1 17 0
-91 -2 17 0
-93 -4 14 1
-60 -8 4 1
-63 -10 -1 1
-94 -20 10 0
-76 -34 10 0
-76 -35 10 0
-66 -15 10 0
-70 -1 28 1
-82 -15 6 2
-82 -15 7 2
-82 -14 5 1
-69 -2 9 1
-80 -3 7 1
-62 -14 3 2
-69 -44 6 0
-80 -4 7 1
-80 -4 6 2
-52 -18 4 2
-57 -8 9 0
-58 -34 5 0
-58 -34 4 0
-53 -5 9 0
-80 -1 3 2
-92 -25 0 2
-92 -25 -1 1
-92 -26 0 2
-92 -26 -1 1
-92 -27 -1 1
-93 -25 2 1
-88 -32 8 1
-79 -44 7 0
-95 -27 11 1
-95 -27 10 1
-90 -25 0 1
-90 -25 -1 1
-91 -25 0 1
-91 -25 -1 1
-91 -26 0 2
-91 -26 -1 1
-91 -27 -1 1
-93 -25 5 1
-93 -25 4 1
-94 -25 5 1
-94 -25 4 1
-95 -27 6 1
-95 -27 5 1
-95 -27 4 1
-90 -26 0 2
-90 -26 -1 1
-90 -27 -1 1
-88 -35 1 1
-88 -36 3 1
-88 -36 2 1
-88 -36 1 1
-89 -35 1 1
-89 -36 3 1
-89 -36 2 1
-89 -36 1 1
-90 -34 1 1
-90 -35 3 1
-90 -35 1 1
-90 -36 3 1
-90 -36 2 1
-90 -36 1 1
-89 -35 2 2
-94 -26 5 2
-94 -26 4 2
-94 -27 5 1
-94 -27 4 1
-94 -28 5 1
-94 -28 4 1
-87 -26 0 1
-87 -26 -1 1
-88 -26 0 1
-88 -26 -1 1
-89 -26 0 1
-89 -26 -1 1
-92 -25 2 1
-92 -25 1 1
-92 -26 3 1
-92 -26 2 1
-92 -26 1 1
-89 -23 3 1
-89 -24 3 1
-92 -31 6 1
-92 -32 6 1
-92 -33 6 1
-85 -27 1 1
-85 -27 0 1
-85 -27 -1 1
-87 -33 -1 1
-82 -31 -1 1
-90 -31 -1 1
-84 -36 0 1
-87 -26 1 1
-88 -26 1 1
-82 -37 0 1
-83 -37 0 1
-81 -32 -1 1
-84 -28 1 1
-84 -28 0 1
-84 -28 -1 1
-80 -30 1 1
-80 -30 0 1
-81 -30 1 1
-81 -30 0 1
-79 -29 2 1
-84 -40 2 1
-85 -39 4 1
-85 -40 2 1
-79 -34 0 1
-81 -38 1 1
-81 -39 1 1
-81 -40 1 1
-83 -38 2 1
-83 -38 1 1
-84 -38 2 1
-84 -38 1 1
-85 -38 3 1
-85 -38 2 2
-85 -38 1 1
-82 -29 1 1
-82 -29 0 1
-82 -30 1 1
-82 -30 0 1
-82 -31 0 1
-55 -45 0 2
-55 -45 -1 1
-82 -11 21 2
-82 -11 20 2
-82 -11 19 2
-81 -10 20 2
-81 -12 21 2
-99 -1 9 0
-60 -7 8 1
-93 -27 14 1
-93 -27 13 2
-93 -27 12 1
-94 -26 13 1
-94 -26 12 2
-94 -27 12 1
-95 -26 13 1
-95 -26 12 1
-95 -27 12 1
-69 -29 7 0
-90 -23 9 1
-93 -26 11 1
-63 -42 4 1
-88 -14 6 1
-63 -42 3 1
-76 -23 3 1
-62 -40 5 0
-79 -42 1 1
-79 -42 2 1
-88 -17 13 1
-95 -44 9 1
-87 -50 2 1
-87 -50 3 1
-86 -50 2 1
-94 -36 26 1
-94 -36 27 1
-94 -36 28 1
-93 -36 26 1
-93 -36 27 1
-93 -36 28 1
-73 -3 0 1
-72 -3 0 2
-71 -3 0 2
-73 -10 8 1
-94 -47 11 2
-93 -40 3 1
-52 -2 -1 2
-81 -1 6 1
-63 -16 8 0
-64 -16 10 0
-63 -16 9 0
-93 -23 15 0
-93 -24 14 0
-92 -22 15 0
-93 -23 14 0
-93 -21 15 0
-77 -9 5 1
-77 -10 4 1
-78 -10 4 1
-87 -23 9 2
-88 -41 12 1
-80 -2 12 1
-80 -3 12 1
-80 -4 12 1
-77 -36 8 0
-78 -2 0 1
-98 -14 10 0
-55 -24 5 1
-55 -26 6 0
-58 -9 1 2
-55 -14 1 1
-96 -42 12 0
-95 -42 13 0
-96 -43 13 1
-58 -22 8 0
-61 -21 4 1
-61 -21 5 1
-56 -27 9 0
-92 -36 6 1
-56 -41 5 0
-54 -42 2 0
-81 -41 7 0
-60 -38 5 0
-69 -22 11 0
-95 -43 16 0
-94 -43 16 0
-93 -43 16 0
-66 -1 25 1
-66 -1 24 1
-66 -1 23 1
-67 -1 25 1
-67 -1 24 1
-67 -1 23 1
-53 -15 10 0
-51 -14 11 0
-75 -29 6 0
-70 -34 7 0
-70 -31 7 0
-79 -31 6 0
-79 -32 7 0
-79 -35 26 1
-79 -34 26 1
-96 -41 13 0
-96 -38 12 0
-82 -25 12 1
-81 -26 13 1
-77 -16 22 2
-79 -9 5 2
-78 -9 5 1
-79 -10 5 2
-75 -2 4 2
-78 -33 2 1
-71 -44 7 0
-65 -47 7 0
-55 -3 6 0
-90 -2 8 1
-90 -1 8 2
-86 -10 8 1
-69 -43 1 1
-68 -41 1 2
-86 -38 6 1
