DAV_OBMAP v3 cell_size=10
328 -81 9 1
329 -81 9 1
348 -84 13 0
348 -84 14 0
348 -84 12 0
348 -87 13 0
348 -87 14 0
348 -87 12 0
349 -88 13 0
349 -86 13 0
349 -88 12 0
327 -81 14 0
326 -80 13 0
326 -80 14 0
326 -80 12 0
325 -81 14 0
324 -82 13 0
324 -82 14 0
349 -87 10 1
349 -86 10 1
349 -85 10 1
326 -82 10 1
349 -86 12 0
322 -81 12 0
323 -81 12 0
323 -81 13 0
322 -81 11 0
323 -81 11 0
321 -81 12 0
321 -80 13 0
321 -81 11 0
320 -81 13 0
320 -82 13 0
320 -83 12 0
320 -83 13 0
320 -83 11 0
321 -84 12 0
321 -84 13 0
321 -84 11 0
322 -83 12 0
323 -83 12 0
323 -83 13 0
322 -83 11 0
323 -83 11 0
321 -82 13 0
321 -82 14 0
321 -82 10 2
321 -83 9 1
321 -82 9 1
321 -81 9 1
322 -83 9 1
322 -82 9 1
322 -81 9 1
324 -82 12 0
325 -82 12 0
325 -82 13 0
324 -82 11 0
325 -82 11 0
324 -81 12 0
325 -81 12 0
324 -81 13 0
325 -81 11 0
323 -80 12 0
323 -80 13 0
323 -80 11 0
322 -81 13 0
322 -84 12 0
322 -83 13 0
322 -84 11 0
323 -84 12 0
323 -84 13 0
323 -84 11 0
324 -83 12 0
325 -84 12 0
324 -83 13 0
324 -83 11 0
325 -84 11 0
323 -82 14 0
323 -82 10 2
323 -83 9 1
323 -82 9 1
323 -81 9 1
324 -83 9 1
324 -82 9 1
324 -81 9 1
326 -82 12 0
327 -82 12 0
327 -82 13 0
327 -82 11 0
327 -81 12 0
326 -81 13 0
326 -81 11 0
325 -80 12 0
325 -81 13 0
324 -81 11 0
324 -84 12 0
324 -84 13 0
324 -84 11 0
325 -83 12 0
325 -84 13 0
326 -83 12 0
327 -84 12 0
326 -84 13 0
326 -84 11 0
325 -82 14 0
325 -82 10 1
325 -83 9 1
325 -82 9 1
325 -81 9 1
326 -83 9 1
326 -82 9 1
326 -81 9 1
328 -83 12 0
329 -83 12 0
328 -83 13 0
329 -83 13 0
328 -82 12 0
328 -81 12 0
328 -82 13 0
328 -81 13 0
327 -81 13 0
326 -82 13 0
326 -81 12 0
326 -83 13 0
325 -83 13 0
326 -84 12 0
327 -85 12 0
327 -84 13 0
328 -84 12 0
328 -84 13 0
327 -83 13 0
327 -83 14 0
327 -83 10 1
326 -84 9 1
327 -84 9 1
327 -83 9 1
327 -82 9 1
328 -84 9 1
328 -83 9 1
328 -82 9 1
327 -83 12 0
330 -83 12 0
331 -83 12 0
330 -83 13 0
331 -83 13 0
329 -82 12 0
330 -81 12 0
329 -82 13 0
330 -82 13 0
330 -82 12 0
329 -81 12 0
329 -81 13 0
329 -84 12 0
329 -85 12 0
329 -84 13 0
329 -85 13 0
330 -84 12 0
330 -84 13 0
329 -83 14 0
329 -83 10 2
329 -84 9 1
329 -83 9 1
329 -82 9 1
330 -84 9 1
330 -83 9 1
330 -82 9 1
332 -83 12 0
333 -83 12 0
332 -83 13 0
333 -83 13 0
331 -82 12 0
332 -82 12 0
331 -82 13 0
332 -82 13 0
331 -81 12 0
331 -81 13 0
331 -84 12 0
331 -85 12 0
331 -84 13 0
331 -85 13 0
332 -85 12 0
332 -84 13 0
332 -84 12 0
331 -83 14 0
331 -83 11 2
330 -84 10 1
330 -83 10 1
330 -82 10 1
331 -84 10 1
331 -83 10 1
331 -82 10 1
332 -84 10 1
332 -83 10 1
332 -82 10 1
334 -83 12 0
334 -83 13 0
334 -82 12 0
333 -82 13 0
332 -81 12 0
332 -81 13 0
332 -85 13 0
333 -84 12 0
334 -85 12 0
333 -84 13 0
333 -85 13 0
332 -83 14 0
332 -83 11 1
324 -80 12 0
324 -80 13 0
324 -82 10 1
321 -81 13 0
322 -82 13 0
321 -83 13 0
322 -80 12 0
322 -80 13 0
320 -80 12 0
320 -80 13 0
319 -79 12 0
319 -81 13 0
