DAV_OBMAP v3 cell_size=10
-25 64 9 1
-38 50 26 2
-38 50 25 2
-36 53 21 2
-36 53 20 2
-36 61 10 1
-50 52 6 1
-9 79 7 1
-50 80 9 2
-49 82 7 1
-44 79 5 2
-45 78 4 1
-45 78 5 2
-45 79 4 1
-45 79 5 2
-44 78 4 1
-44 78 5 2
-44 79 4 1
-43 78 4 1
-43 78 5 1
-43 79 4 1
-43 79 5 1
-43 80 4 1
-49 79 3 2
-49 80 3 1
-49 81 3 1
-48 79 3 1
-48 80 3 1
-27 76 16 0
-27 76 17 0
-27 77 16 0
-27 77 17 0
-19 82 18 0
-19 82 19 0
-33 72 16 1
-33 73 16 1
-22 81 18 0
-20 85 18 0
-19 80 17 0
-33 74 16 0
-33 75 16 0
-33 75 17 0
-24 83 18 0
-41 88 27 0
-41 88 28 0
-43 87 26 0
-33 71 16 1
-43 87 27 0
-44 87 28 0
-42 89 25 0
-41 87 25 0
-40 86 26 0
-40 86 27 0
-40 89 25 0
-39 90 26 0
-42 87 24 0
-43 86 25 0
-43 85 25 0
-43 84 26 0
-41 88 23 0
-40 87 24 0
-39 87 25 0
-38 87 25 0
-45 87 25 0
-41 90 24 0
-40 92 24 0
-40 92 25 0
-42 87 23 0
-41 86 24 0
-41 85 24 0
-41 84 24 0
-40 89 23 0
-39 89 23 0
-38 89 24 0
-37 89 24 0
-6 66 8 2
-44 85 23 0
-40 86 23 0
-38 85 23 1
-42 86 23 0
-30 84 18 0
-30 84 19 0
-42 85 22 0
-42 84 22 0
-42 83 22 0
-40 88 22 0
-39 88 22 0
-38 88 22 1
-40 84 20 2
-41 83 19 1
-41 83 20 1
-41 83 21 1
-41 84 19 1
-41 84 20 1
-41 84 21 1
-41 85 21 1
-40 83 19 1
-40 83 20 1
-40 83 21 1
-40 84 21 1
-40 85 20 1
-40 85 21 1
-39 83 19 1
-39 83 20 1
-36 78 20 1
-36 78 21 1
-36 79 20 1
-39 83 21 2
-39 84 20 1
-39 84 21 2
-39 85 21 2
-41 86 21 0
-40 89 21 0
-39 90 20 0
-29 85 16 1
-4 97 17 1
-28 89 15 1
-29 89 15 2
-26 86 15 0
-27 90 13 1
-27 90 14 1
-27 91 13 1
-27 91 14 1
-27 92 13 1
-27 92 14 1
-27 87 13 0
-32 96 21 0
-30 91 22 0
-31 92 22 0
-35 98 22 0
-35 97 22 0
-35 96 22 0
-32 95 22 0
-33 90 23 0
-33 91 23 0
-32 98 23 0
-38 92 24 0
-30 93 24 0
-31 93 24 0
-36 53 23 2
-36 53 24 2
-36 54 19 2
-36 54 20 2
-36 54 21 2
-36 54 22 2
-36 54 24 2
-36 55 19 2
