DAV_OBMAP v3 cell_size=10
-214 172 33 0
-212 174 35 0
-211 151 7 0
-212 150 7 0
-204 158 12 0
-205 154 13 0
-201 154 14 2
-204 161 15 0
-203 154 16 0
-203 155 15 0
-202 159 10 2
-226 172 5 2
-231 170 6 0
-230 169 6 0
-210 179 2 1
-210 179 3 2
-204 154 20 0
-201 164 4 1
-202 164 4 0
-207 173 7 0
-207 173 8 0
-204 151 18 0
-202 153 17 0
-202 154 23 0
-234 178 1 2
-234 178 0 2
-234 177 2 2
-234 177 1 2
-234 177 0 1
-234 176 2 2
-234 176 1 2
-234 176 0 1
-233 177 1 2
-226 173 4 2
-226 173 3 2
-226 173 2 2
-228 175 27 0
-227 175 27 0
-223 177 27 2
-213 175 30 0
-228 184 33 0
-224 185 32 0
-227 181 31 0
-233 168 6 0
-235 167 3 0
-236 166 5 0
-233 166 4 0
-233 165 5 0
-237 168 3 0
-238 168 4 0
-235 166 2 0
-235 165 3 0
-236 164 4 0
-236 167 2 0
-237 167 2 0
-238 166 2 0
-201 196 8 0
-202 193 7 0
-201 197 6 0
-202 198 6 0
-201 191 6 0
-203 195 5 1
-201 197 3 1
-201 197 4 1
-201 197 5 1
-201 192 3 1
-201 192 4 2
-201 192 5 1
-201 193 3 1
-201 193 4 2
-201 193 5 1
-201 194 3 1
-201 194 4 2
-201 194 5 1
-201 195 3 1
-201 195 4 2
-201 196 3 1
-201 196 4 1
-201 195 7 0
-201 195 8 0
-202 195 9 0
-201 198 8 0
-203 193 7 0
-201 196 6 0
-222 171 5 2
-222 171 4 2
-222 171 3 2
-222 171 2 2
-227 171 15 0
-212 178 34 0
-210 175 27 0
-211 170 25 0
-211 169 26 0
-210 169 27 0
-210 168 28 0
-222 171 11 2
-222 171 10 2
-223 172 12 2
-223 172 11 2
-223 172 10 2
-223 171 12 2
-223 171 11 2
-217 168 37 0
-222 170 37 0
-219 168 35 0
-222 178 11 2
-223 179 12 1
-230 176 12 0
-229 181 13 0
-229 181 9 0
-222 179 11 1
-202 160 15 0
-213 192 5 1
-213 193 4 2
-213 193 5 1
-213 194 3 1
-213 194 4 1
-213 194 5 1
-212 192 3 1
-212 193 3 1
-212 193 5 1
-212 194 3 1
-207 195 3 1
-207 195 4 2
-207 195 5 1
-212 195 3 1
-212 195 4 2
-211 195 3 1
-211 195 4 2
-211 195 5 1
-210 194 7 0
-210 194 9 0
-209 194 11 0
-211 193 8 0
-211 193 9 0
-212 193 10 0
-210 195 7 0
-210 195 8 0
-210 196 8 0
-210 196 9 0
-210 197 10 0
-209 191 10 0
-212 194 7 0
-213 194 8 0
-213 194 9 0
-214 195 9 0
-209 195 8 0
-208 196 9 0
-207 196 9 0
-211 190 9 0
-211 195 6 0
-212 196 7 0
-212 197 8 0
-212 198 9 0
-207 193 8 0
-211 194 6 0
-214 193 8 0
-215 192 8 0
-210 196 7 0
-209 197 7 0
-208 198 8 0
-212 195 6 0
-214 196 7 0
-215 196 7 0
-208 195 6 0
-207 195 7 0
-206 195 7 0
-212 192 6 0
-211 196 6 0
-211 199 6 1
-213 194 6 0
-214 194 6 0
-215 194 5 1
-209 195 6 0
-207 197 5 1
-213 197 5 1
-214 198 4 2
-206 194 3 1
-206 194 4 2
-206 194 5 1
-205 194 3 1
-205 194 4 1
-214 191 4 1
-211 196 3 1
-211 196 4 2
-211 196 5 1
-211 197 3 1
-211 197 4 2
-211 197 5 1
-211 198 3 1
-211 198 4 2
-211 198 5 1
-210 198 3 1
-210 198 4 1
-210 198 5 1
-209 198 3 1
-209 198 4 2
-209 198 5 1
-214 194 3 1
-214 194 4 1
-214 194 5 1
-214 195 3 1
-214 195 4 1
-214 195 5 1
-214 196 3 1
-214 196 4 1
-214 196 5 1
-213 195 3 1
-213 195 5 1
-213 196 3 1
-213 196 5 1
-212 196 3 1
-212 196 4 2
-212 191 3 1
-212 198 23 0
-210 197 24 0
-212 197 22 0
-212 195 23 0
-208 198 22 0
-213 199 21 0
-214 198 21 0
-216 198 22 0
-211 197 21 0
-210 196 21 0
-208 197 20 0
-208 196 20 0
-214 199 20 0
-212 194 19 0
-209 199 19 0
-215 197 18 0
-213 198 25 0
-211 198 22 0
-210 198 23 0
-212 196 23 0
-209 198 22 0
-207 198 23 0
-214 198 22 0
-215 198 22 0
-210 195 22 0
-213 197 21 0
-214 196 21 0
-214 195 21 0
-215 199 20 0
-216 199 20 0
-208 199 19 0
-207 199 19 0
-214 197 19 0
-209 196 18 0
-213 196 17 0
-211 199 24 0
-210 199 26 0
-210 197 3 1
-210 197 4 2
-210 197 5 1
-209 197 3 1
-209 197 4 2
-209 197 5 1
-208 197 3 1
-208 197 4 1
-208 197 5 1
-212 193 4 2
-213 192 3 1
-212 194 20 0
-209 199 20 0
-222 172 29 2
-203 172 4 1
-203 172 3 1
-227 164 7 0
-227 166 7 1
-226 168 6 2
-218 180 21 2
-216 187 21 0
-212 198 24 0
-213 198 26 0
-211 198 23 0
-215 198 23 0
-214 195 22 0
-214 199 21 0
-215 199 21 0
-216 199 21 0
-208 199 20 0
-212 199 24 0
-210 198 24 0
-209 197 25 0
-212 196 24 0
-209 198 23 0
-207 198 24 0
-214 198 23 0
-210 195 23 0
-219 188 8 0
-219 189 9 0
-222 186 8 0
-220 188 6 0
-221 189 6 0
-221 190 7 0
-220 191 4 0
-222 189 2 1
-221 189 2 1
-221 189 0 1
-221 189 1 1
-220 188 0 1
-220 189 0 1
-219 189 0 1
-223 186 8 0
-221 188 6 0
-222 189 7 0
-222 187 -1 1
-222 188 -1 1
-222 189 -1 1
-222 189 0 1
-222 189 1 1
-221 188 -1 1
-221 189 -1 1
-220 188 -1 1
-202 172 10 0
-202 173 14 0
-202 171 12 0
-203 171 12 0
-202 174 11 0
-203 175 12 0
-201 169 11 0
-201 171 15 0
-202 173 13 0
-202 174 14 0
-211 183 1 1
-217 184 0 1
-217 184 1 2
-217 184 2 1
-216 184 0 1
-216 184 1 2
-216 184 2 2
-215 184 0 1
-215 184 1 1
-215 184 2 2
-210 169 31 0
-211 170 30 0
-231 175 17 0
-229 176 16 0
-214 173 21 2
-210 184 2 1
-201 165 0 1
-203 183 8 0
-205 182 6 0
-204 185 6 0
-202 181 7 0
-206 167 12 0
-205 167 11 0
-202 169 12 0
-206 162 9 0
-203 159 4 1
-203 158 8 1
-201 160 8 1
-204 165 10 0
-207 159 13 0
-221 167 6 1
-217 165 8 0
-216 165 7 0
-214 164 8 0
-216 165 8 0
-223 163 7 0
-224 164 7 0
-226 165 6 1
-226 165 7 1
-215 184 7 0
-221 169 8 2
-215 182 6 0
-221 168 9 2
-219 174 22 2
-213 152 -1 1
-210 152 2 1
-210 150 1 1
-210 150 0 2
-210 150 -1 1
-211 150 1 1
-218 169 5 2
-219 171 7 2
-215 187 1 1
-215 186 3 1
-215 186 1 1
-216 188 3 1
-216 188 2 1
-216 188 1 1
-219 183 1 2
-216 170 0 1
-216 170 1 2
-216 170 2 2
-215 162 0 1
-215 162 1 2
-215 162 2 2
-215 163 0 1
-215 164 0 1
-215 168 0 1
-215 168 1 2
-215 168 2 1
-214 166 0 1
-214 167 0 1
-214 167 1 2
-214 167 2 1
-214 168 0 1
-214 168 1 2
-214 168 2 1
-216 186 6 0
-221 185 5 0
-222 185 6 0
-220 179 5 2
-218 186 5 1
-218 187 5 1
-204 172 10 0
-204 172 11 0
-206 171 10 0
-206 171 11 0
-205 173 8 0
-205 174 9 0
-205 174 10 0
-205 175 10 0
-203 170 9 0
-203 170 10 0
-208 173 9 0
-208 173 10 0
-203 173 8 0
-206 174 8 0
-206 175 8 0
-203 150 14 0
-204 150 14 0
-208 159 12 0
-207 157 1 2
-217 185 6 0
-216 183 7 0
-217 184 6 0
-217 183 8 0
-218 183 4 1
-202 164 20 0
-203 162 18 0
-207 176 6 0
-208 159 2 2
-209 177 4 2
-227 169 4 1
-228 165 5 0
-201 150 14 0
-214 169 4 1
-213 170 6 1
-214 170 6 1
-214 170 4 1
-213 166 5 0
-215 170 7 2
-215 169 7 0
-215 169 6 0
-224 171 6 2
-224 171 5 2
-224 171 4 2
-224 171 3 2
-209 167 25 0
-215 170 26 1
-215 170 25 1
-215 170 24 1
-216 170 24 1
-214 163 25 0
-219 167 26 0
-218 167 26 0
-217 167 26 0
-210 164 26 0
-210 165 26 0
-211 166 26 0
-215 165 27 0
-214 164 29 0
-221 166 36 0
-218 167 37 0
-220 172 38 0
-219 169 39 0
-219 169 38 0
-211 170 3 1
-211 174 6 0
-222 169 29 0
-221 173 30 2
-217 166 27 0
-216 166 29 0
-213 165 27 0
-213 166 28 0
-214 166 30 0
-216 168 29 0
-216 163 28 0
-221 166 37 0
-222 170 36 0
-219 168 36 0
-221 168 37 0
-213 164 30 0
-214 165 31 0
-218 164 30 0
-215 162 31 0
-215 163 31 0
-215 164 31 0
-211 163 32 0
-213 165 32 0
-218 162 32 0
-217 163 32 0
-214 162 33 0
-214 163 33 0
-214 164 33 0
-219 175 4 2
-219 175 5 2
-201 159 13 2
-219 175 7 2
-219 175 8 2
-219 175 9 2
-223 175 25 2
-229 180 26 0
-208 164 13 0
-207 163 12 0
-212 163 13 0
-220 175 13 2
-219 171 23 2
-219 171 22 2
-219 171 21 2
-219 171 20 2
-219 171 19 2
-219 171 18 2
-219 171 17 2
-219 171 16 2
-219 171 15 2
-219 171 14 2
-219 171 13 2
-219 171 12 2
-215 165 35 0
-229 175 16 0
-223 179 27 0
-227 180 26 0
-203 178 9 0
-203 179 9 0
-205 178 7 0
-202 177 7 0
-202 178 7 0
-201 179 7 0
-203 176 7 0
-220 170 37 0
-209 174 30 0
-210 173 30 0
-217 171 30 2
-216 171 30 2
-218 183 29 0
-217 183 32 0
-212 174 31 0
-215 167 31 0
-214 168 31 0
-216 168 37 0
-207 177 10 0
-206 176 10 0
-205 166 8 0
-233 175 7 0
-203 167 9 0
-232 173 5 0
-202 153 13 1
-202 151 18 0
-210 174 5 0
-202 163 24 0
-201 164 25 0
-205 162 1 1
-223 175 34 2
-222 175 34 2
-221 175 34 2
-220 175 34 2
-220 180 35 0
-222 171 35 0
-221 172 35 0
-221 182 34 0
-223 183 34 0
-215 184 32 0
-220 179 37 0
-217 179 35 0
-216 178 37 0
-215 182 33 0
-220 179 38 0
-222 181 37 0
-216 182 36 0
-218 183 38 0
-223 179 36 0
-223 183 35 0
-218 181 37 0
-216 178 38 0
-221 181 37 0
-228 165 4 0
-233 167 4 0
-220 184 21 0
-221 184 21 0
-222 184 22 0
-212 184 5 0
-227 165 1 2
-228 167 0 1
-226 169 2 2
-230 165 3 0
-234 170 4 0
-233 170 4 0
-232 170 4 0
-229 169 4 0
