DAV_OBMAP v3 cell_size=10
255 -72 8 0
254 -72 9 0
255 -72 9 0
255 -71 8 0
255 -71 9 0
253 -70 8 0
253 -70 9 0
253 -74 8 0
253 -74 9 0
254 -73 8 0
255 -74 8 0
254 -73 9 0
255 -74 9 0
253 -72 10 0
253 -72 6 1
254 -73 5 1
254 -72 5 1
254 -71 5 1
256 -73 8 0
257 -73 8 0
256 -73 9 0
257 -73 9 0
256 -72 8 0
257 -71 8 0
256 -72 9 0
257 -71 9 0
254 -71 8 0
254 -71 9 0
255 -73 8 0
254 -74 8 0
255 -73 9 0
254 -74 9 0
255 -75 8 0
257 -74 8 0
257 -74 9 0
255 -73 10 0
255 -73 6 1
254 -74 5 1
255 -74 5 1
255 -73 5 1
255 -72 5 1
256 -74 5 1
256 -73 5 1
256 -72 5 1
271 -75 10 0
272 -75 10 0
271 -74 10 0
272 -73 10 0
270 -75 9 0
270 -75 10 0
270 -77 9 0
272 -76 10 0
270 -75 11 0
270 -75 7 1
269 -76 6 1
270 -76 6 1
271 -76 6 1
271 -75 6 1
271 -74 6 1
273 -75 9 0
274 -75 9 0
273 -75 10 0
274 -75 10 0
273 -74 9 0
274 -73 9 0
273 -74 10 0
274 -74 10 0
272 -74 10 0
271 -73 9 0
271 -76 9 0
271 -76 10 0
272 -77 10 0
273 -76 9 0
274 -76 9 0
274 -76 10 0
272 -75 11 0
272 -76 6 1
272 -75 6 1
272 -74 6 1
273 -76 6 1
273 -75 6 1
273 -74 6 1
275 -75 9 0
276 -75 9 0
275 -75 10 0
276 -75 10 0
275 -74 9 0
276 -74 9 0
275 -74 10 0
274 -74 9 0
274 -73 10 0
250 -72 8 0
273 -76 10 0
274 -77 9 0
250 -72 9 0
275 -76 9 0
276 -77 9 0
275 -76 10 0
274 -75 11 0
274 -75 7 1
274 -76 6 1
274 -75 6 1
274 -74 6 1
275 -76 6 1
275 -75 6 1
275 -74 6 1
279 -75 7 1
280 -77 7 1
280 -76 7 1
280 -75 7 1
281 -77 7 1
281 -76 7 1
277 -75 9 0
278 -75 9 0
277 -75 10 0
278 -75 10 0
277 -74 9 0
277 -74 10 0
276 -73 9 0
276 -74 10 0
275 -77 10 0
275 -77 9 0
276 -76 9 0
276 -76 10 0
276 -77 10 0
277 -76 9 0
251 -72 8 0
252 -72 8 0
251 -72 9 0
252 -72 9 0
251 -71 8 0
251 -70 8 0
250 -71 9 0
251 -71 9 0
250 -71 8 0
282 -77 10 0
282 -78 10 0
283 -78 9 0
283 -77 10 0
282 -76 11 0
282 -76 8 2
282 -77 7 1
282 -76 7 1
282 -75 7 1
283 -77 7 1
283 -76 7 1
283 -75 7 1
250 -71 5 1
279 -75 9 0
279 -74 9 0
279 -75 10 0
279 -74 10 0
278 -74 9 0
278 -74 10 0
278 -77 9 0
278 -78 9 0
278 -77 10 0
279 -77 9 0
279 -77 10 0
278 -76 10 0
278 -76 11 0
278 -76 7 2
277 -77 6 1
278 -77 6 1
278 -76 6 1
278 -75 6 1
279 -77 6 1
285 -76 9 0
286 -76 9 0
285 -76 10 0
285 -75 9 0
285 -75 10 0
284 -75 9 0
284 -74 9 0
284 -75 10 0
283 -77 9 0
284 -77 9 0
284 -78 9 0
284 -77 10 0
284 -78 10 0
285 -78 9 0
285 -78 10 0
284 -76 11 0
284 -76 8 2
284 -77 7 1
284 -76 7 1
284 -75 7 1
285 -77 7 1
285 -76 7 1
285 -75 7 1
280 -77 10 0
280 -78 10 0
281 -77 9 0
281 -77 10 0
280 -76 11 0
280 -76 8 2
279 -77 7 1
279 -76 7 1
286 -77 9 0
287 -77 9 0
286 -77 10 0
287 -77 10 0
287 -75 9 0
286 -76 10 0
287 -75 10 0
285 -77 9 0
285 -77 10 0
285 -79 9 0
285 -79 10 0
287 -78 9 0
287 -78 10 0
285 -77 11 0
285 -77 8 1
284 -78 7 1
285 -78 7 1
286 -78 7 1
286 -77 7 1
286 -76 7 1
258 -72 10 0
258 -74 10 0
258 -74 8 0
259 -75 9 0
259 -75 10 0
259 -75 8 0
260 -74 9 0
261 -74 9 0
260 -74 10 0
260 -74 8 0
259 -73 11 0
259 -73 6 1
259 -74 5 1
259 -73 5 1
259 -72 5 1
260 -74 5 1
260 -73 5 1
260 -72 5 1
292 -77 12 0
292 -78 11 0
292 -78 12 0
293 -79 11 0
292 -80 11 0
293 -79 12 0
292 -79 12 0
293 -80 12 0
294 -79 12 0
293 -78 13 0
291 -77 11 0
291 -77 12 0
291 -76 12 0
290 -77 12 0
290 -78 11 0
290 -78 12 0
290 -79 12 0
291 -80 11 0
291 -79 12 0
291 -80 12 0
291 -78 13 0
290 -77 11 0
290 -76 12 0
288 -76 11 0
288 -76 12 0
288 -78 11 0
288 -78 12 0
288 -79 11 0
288 -79 12 0
290 -80 11 0
290 -78 13 0
290 -78 8 1
289 -79 7 1
289 -76 11 0
288 -77 11 0
289 -76 12 0
288 -75 11 0
288 -75 12 0
288 -75 10 0
287 -76 11 0
286 -76 11 0
287 -76 12 0
286 -77 11 0
286 -77 12 0
287 -78 11 0
286 -79 11 0
287 -78 12 0
286 -79 10 0
289 -79 11 0
289 -78 12 0
288 -77 12 0
288 -77 13 0
288 -77 8 1
287 -75 11 0
286 -75 11 0
286 -75 12 0
286 -75 10 0
285 -76 11 0
285 -75 11 0
285 -76 12 0
284 -77 11 0
284 -77 12 0
285 -78 11 0
285 -78 12 0
286 -78 11 0
286 -79 12 0
286 -77 13 0
