DAV_OBMAP v3 cell_size=10
-192 -1 37 0
-174 -17 11 0
-156 -28 13 0
-194 -19 20 0
-192 -18 20 0
-189 -16 14 1
-189 -21 14 1
-189 -22 14 2
-193 -34 9 1
-194 -32 9 1
-194 -33 9 1
-172 -12 33 1
-186 -43 19 0
-180 -24 6 0
-179 -26 4 0
-188 -11 7 0
-159 -15 14 2
-160 -2 39 0
-161 -2 39 0
-161 -32 18 1
-185 -18 26 1
-185 -17 24 1
-185 -17 25 1
-179 -48 6 0
-166 -35 46 0
-152 -29 19 1
-185 -40 -1 1
-162 -19 45 1
-162 -19 46 1
-166 -33 35 0
-162 -36 37 1
-163 -36 36 1
-163 -35 35 1
-164 -31 37 0
-164 -32 36 1
-166 -35 37 0
-160 -7 5 1
-160 -6 5 1
-160 -21 8 1
-160 -21 7 1
-166 -36 1 1
-175 -13 35 1
-151 -48 36 0
-151 -32 7 2
-195 -4 8 1
-153 -46 19 0
-191 -4 3 1
-191 -25 11 1
-151 -28 12 1
-156 -20 45 0
-182 -10 9 0
-152 -17 45 0
-153 -17 45 0
-159 -19 47 0
-173 -10 -1 1
-197 -1 1 2
-197 -25 7 1
-197 -25 6 1
-197 -26 7 2
-197 -26 6 2
-198 -25 7 1
-198 -25 6 1
-198 -26 7 1
-189 -3 19 2
-189 -2 17 1
-189 -2 18 1
-189 -2 19 1
-191 -5 18 0
-193 -11 18 0
-193 -12 17 0
-191 -7 18 0
-191 -2 16 1
-192 -8 17 0
-192 -9 17 0
-191 -10 16 0
-194 -10 15 0
-152 -45 37 0
-153 -31 2 1
-152 -32 3 1
-153 -30 3 1
-169 -34 2 1
-168 -35 1 2
-174 -39 1 0
-160 -34 9 0
-191 -38 11 1
-191 -38 10 1
-173 -37 2 0
-170 -35 2 1
-179 -26 19 0
-190 -13 20 0
-160 -43 0 2
-191 -12 16 0
-197 -15 19 0
-196 -22 20 0
-196 -21 19 0
-197 -18 19 0
-196 -18 18 0
-193 -21 21 0
-195 -16 20 0
-195 -17 19 0
-191 -12 21 0
-196 -19 20 0
-194 -18 21 0
-197 -15 17 1
-197 -15 16 2
-171 -18 9 1
-170 -17 10 2
-172 -18 11 0
-170 -25 9 0
-172 -23 8 0
-152 -25 39 0
-153 -25 39 0
-200 -36 10 1
-157 -16 45 2
-180 -14 8 0
-171 -39 3 0
-170 -41 5 0
-191 -3 11 2
-191 -4 11 1
-199 -29 -1 1
-170 -39 30 0
-159 -46 11 0
-155 -47 14 0
-155 -46 15 0
-164 -11 46 1
-152 -47 14 0
-157 -46 13 0
-153 -43 48 2
-188 -8 20 0
-183 -29 2 2
-183 -29 3 1
-169 -49 5 1
-172 -48 5 0
-173 -49 -1 2
-173 -49 0 2
-173 -49 1 1
-172 -49 -1 2
-161 -6 18 1
-160 -5 22 0
-164 -5 20 1
-164 -5 21 1
-163 -5 20 1
-161 -38 49 1
-169 -24 10 0
-171 -23 10 0
-171 -25 10 0
-188 -2 16 2
-184 -7 17 0
-151 -15 33 0
-152 -15 33 0
-153 -16 33 0
-157 -19 32 1
-158 -19 32 1
-180 -29 20 0
-189 -9 21 0
-183 -23 -1 1
-183 -24 -1 1
-155 -19 3 0
-155 -19 7 0
-157 -18 6 1
-173 -10 51 0
-173 -11 27 0
-198 -29 3 1
-198 -29 2 1
-165 -33 55 0
-154 -16 7 0
-163 -10 28 1
-166 -36 3 1
-160 -29 -1 1
-160 -30 -1 1
-161 -29 0 1
-161 -29 -1 1
-161 -30 -1 1
-179 -45 5 0
-153 -47 8 0
-200 -3 4 0
-167 -19 0 1
-167 -19 1 1
-166 -21 0 1
-166 -21 1 1
-166 -20 0 1
-166 -20 2 1
-166 -19 0 1
-166 -19 1 1
-166 -19 2 1
-165 -21 0 1
-165 -21 1 2
-165 -20 0 2
-165 -20 2 1
-170 -23 32 1
-168 -25 33 0
-170 -26 26 0
-171 -25 30 0
-167 -26 30 0
-169 -23 31 2
-164 -26 32 0
-186 -38 13 1
-186 -38 11 1
-186 -39 11 1
-186 -40 11 1
-185 -37 12 0
-184 -39 13 0
-184 -37 16 0
-186 -36 18 0
-192 -38 19 0
-171 -23 42 1
-164 -27 41 0
-165 -26 42 0
-196 -38 18 0
-196 -38 19 0
-196 -37 19 0
-196 -37 20 0
-162 -40 11 0
-161 -40 12 0
-186 -1 25 1
-159 -40 12 0
-161 -38 12 0
-188 -25 -1 1
-183 -5 23 0
-191 -6 2 1
-191 -7 4 2
-188 -5 23 0
-189 -5 24 0
-189 -38 10 1
-189 -39 12 2
-189 -39 11 1
-189 -39 10 2
-189 -40 12 2
-189 -40 11 1
-189 -40 10 1
-188 -39 11 2
-151 -44 34 0
-170 -30 9 0
-193 -34 2 1
-192 -26 9 1
-191 -19 9 1
-152 -47 22 0
-166 -45 8 0
-169 -19 51 0
-193 -19 11 1
-193 -19 10 1
-193 -20 11 1
-193 -20 10 1
-158 -33 22 2
-158 -33 21 2
-158 -34 23 1
-158 -34 22 1
-158 -34 21 1
-159 -32 23 1
-189 -50 12 1
-199 -48 2 1
-199 -48 4 0
-158 -29 6 0
-153 -14 0 1
-152 -27 -1 1
-159 -20 2 1
-165 -44 -3 1
-165 -45 -3 1
-165 -46 -2 1
-152 -22 29 0
-152 -23 29 0
-159 -13 45 2
-159 -12 45 2
-159 -11 45 1
-198 -12 12 1
-169 -32 4 1
-169 -31 2 1
-169 -31 3 1
-169 -30 2 2
-169 -30 3 1
-198 -25 0 2
-175 -12 6 0
-175 -12 7 0
-160 -8 12 0
-174 -46 27 0
-191 -45 22 0
-164 -9 4 1
-199 -48 19 0
-187 -8 13 0
-158 -26 17 0
-157 -32 18 2
-158 -28 20 0
-155 -30 19 1
-155 -31 19 1
-182 -49 1 2
-173 -16 48 0
-200 -14 4 0
-171 -11 46 1
-155 -28 52 0
-154 -28 49 0
-155 -28 49 0
-157 -10 47 0
-158 -21 10 1
-158 -21 9 1
-198 -13 1 1
-159 -19 9 1
-159 -20 10 2
-189 -10 7 0
-189 -10 3 0
-197 -11 13 0
-176 -13 10 0
-191 -12 5 1
-162 -34 30 2
-199 -6 6 0
-178 -49 21 0
-178 -50 22 0
-182 -50 22 0
-192 -40 7 1
-192 -39 5 2
-160 -15 20 1
-198 -1 21 0
-174 -15 9 0
-156 -14 30 0
-168 -34 5 0
-159 -31 8 0
-159 -29 9 0
-168 -39 16 0
-170 -37 22 0
-159 -21 29 1
-159 -20 29 2
-200 -23 15 0
-200 -22 15 0
-184 -47 15 0
-184 -46 15 0
-184 -48 15 0
-200 -21 16 0
-178 -8 9 0
-178 -8 10 0
-158 -25 24 0
-159 -30 22 0
-160 -30 23 0
-161 -31 23 0
-156 -29 3 1
-184 -45 12 0
-181 -46 11 0
-185 -45 9 1
-185 -44 9 1
-183 -44 10 0
-185 -43 8 0
-156 -29 7 0
-170 -40 6 0
-170 -41 6 0
-173 -32 9 0
-179 -29 18 0
-178 -30 18 0
-177 -30 17 0
-151 -26 9 0
-151 -26 7 1
-155 -27 8 0
-153 -46 9 0
-153 -17 8 0
-154 -17 7 0
-187 -1 0 2
-188 -1 2 1
-188 -1 1 1
-165 -35 1 1
-157 -13 13 0
-165 -35 3 1
-158 -13 13 0
-161 -15 15 1
-172 -14 0 1
-155 -27 -1 1
-179 -32 16 0
-180 -32 16 0
-156 -17 17 0
-169 -9 52 0
-170 -17 51 0
-170 -18 52 0
-180 -12 1 1
-180 -12 0 1
-171 -16 15 1
-172 -14 15 1
-172 -14 14 1
-164 -28 8 0
-170 -8 45 0
-192 -6 12 0
-191 -6 13 0
-198 -50 -2 1
-160 -27 13 0
-162 -30 11 0
-198 -43 5 2
-152 -29 23 1
-185 -32 7 1
-189 -6 13 0
-151 -49 21 0
-153 -18 37 0
-153 -18 38 0
-155 -15 37 0
-155 -16 37 0
-155 -20 36 0
-155 -19 38 0
-165 -2 31 2
-165 -1 31 2
-163 -6 17 2
-162 -8 17 2
-162 -7 17 2
-162 -6 17 1
-184 -14 23 0
-187 -14 23 0
-165 -22 49 0
-191 -24 19 0
-184 -15 2 1
-184 -14 2 2
-157 -17 3 1
-157 -17 4 1
-197 -49 4 0
-197 -47 4 0
-170 -13 21 1
-171 -11 21 2
-171 -12 21 2
-192 -29 14 0
-192 -30 13 1
-192 -27 13 1
-192 -28 12 2
-164 -36 47 0
-163 -37 48 0
-187 -3 27 1
-188 -2 27 2
-188 -3 27 1
-189 -1 27 1
-190 -38 14 0
-190 -39 14 0
-189 -40 14 1
-159 -27 23 0
-152 -27 23 0
-155 -29 24 0
-156 -26 23 0
-156 -26 22 0
-156 -25 22 0
-184 -8 29 0
-153 -29 21 0
-157 -29 21 0
-154 -27 21 0
-169 -26 27 0
-171 -10 32 1
-154 -31 29 1
-189 -10 18 0
-166 -32 28 0
-158 -32 16 1
-158 -4 30 0
-157 -4 30 0
-193 -7 10 0
-185 -10 13 0
-166 -31 29 0
-191 -16 18 0
-188 -9 11 0
-188 -11 10 0
-189 -9 12 0
-188 -11 11 0
-182 -48 7 0
-182 -30 4 1
-181 -31 4 0
-158 -31 22 1
-158 -32 22 1
-189 -21 4 1
-199 -17 7 1
-199 -18 7 1
-200 -17 7 0
-200 -17 6 0
-200 -18 7 0
-196 -33 18 0
-196 -33 17 0
-198 -35 21 0
-198 -35 20 0
-197 -35 19 0
-197 -34 18 0
-195 -34 21 0
-195 -34 20 0
-187 -6 0 2
-187 -7 1 1
-157 -23 31 0
-171 -40 8 0
-186 -21 8 1
-168 -37 53 0
-163 -35 58 0
-160 -10 23 1
-184 -16 18 0
-183 -15 18 0
-187 -24 18 0
-184 -21 23 0
-199 -39 -1 2
-199 -39 -2 1
-162 -11 11 1
-188 -15 16 2
-188 -15 15 1
-188 -2 30 0
-186 -3 29 0
-183 -9 30 0
-183 -8 30 0
-160 -12 24 2
-161 -12 24 1
-169 -48 22 0
-177 -37 7 0
-167 -49 22 0
-168 -49 23 0
-156 -35 58 0
-157 -34 59 0
-167 -16 2 1
-178 -15 -1 1
-178 -14 -1 1
-177 -15 -1 1
-177 -14 -1 1
-176 -15 -1 1
-173 -14 6 0
-173 -14 7 0
-168 -15 0 1
-168 -15 1 1
-168 -15 2 1
-198 -15 17 1
-200 -23 17 0
-199 -21 17 1
-200 -17 17 0
-199 -18 17 1
-196 -23 18 0
-196 -22 18 0
-161 -10 44 1
-161 -11 46 1
-175 -13 49 0
-155 -32 48 1
-155 -31 48 1
-155 -30 48 1
-160 -26 -1 1
-160 -27 -1 1
-163 -26 -2 1
-164 -18 3 1
-155 -22 -1 1
-162 -19 1 2
-160 -20 0 2
-160 -20 -1 1
-161 -20 1 2
-154 -42 -2 1
-181 -12 6 0
-168 -7 45 0
-151 -30 19 1
-151 -29 20 2
-151 -28 20 1
-151 -27 20 0
-154 -28 19 0
-190 -3 5 1
-152 -10 4 1
-158 -49 8 0
-157 -49 8 0
-157 -48 6 0
-158 -48 7 0
-156 -49 8 0
-157 -48 8 0
-151 -8 8 0
-187 -20 9 1
-200 -48 37 0
-200 -47 36 0
-157 -25 29 0
-157 -25 30 0
-157 -26 31 0
-158 -26 32 0
-158 -26 33 0
-165 -23 8 2
-165 -22 8 1
-196 -36 5 0
-151 -20 4 0
-174 -18 4 0
-190 -11 11 0
-193 -4 9 1
-160 -39 50 0
-200 -33 20 0
-188 -2 3 2
-197 -13 0 2
-153 -50 3 2
-153 -50 4 2
-153 -50 5 1
-154 -15 9 0
-153 -17 7 0
-171 -2 46 0
-162 -32 10 0
-199 -38 0 1
-158 -20 22 2
-153 -14 30 0
-184 -11 5 1
-168 -27 28 0
-196 -9 12 0
-195 -10 11 0
-171 -10 44 1
-155 -14 18 0
-156 -14 19 0
-156 -13 19 0
-160 -13 20 1
-159 -13 20 1
-158 -14 20 1
-158 -13 20 1
-153 -11 3 1
-197 -16 5 2
-170 -31 27 0
-177 -23 12 0
-162 -8 7 2
-174 -21 12 0
-159 -3 36 0
-176 -23 48 0
-172 -26 47 0
-172 -27 47 0
-200 -1 12 0
-167 -33 41 0
-168 -33 42 0
-163 -33 40 2
-164 -34 41 1
-164 -33 41 1
-167 -29 18 0
-164 -30 12 0
-167 -31 13 0
-191 -38 14 0
-165 -6 1 1
-173 -16 3 0
-173 -37 6 0
-173 -38 5 0
-174 -38 5 0
-163 -39 24 0
-165 -39 24 0
-164 -40 24 0
-163 -40 24 0
-192 -21 17 0
-162 -28 14 0
-189 -39 8 1
-152 -43 39 1
-152 -44 39 1
-191 -40 8 1
-183 -18 3 1
-170 -26 6 0
-171 -27 6 0
-198 -37 3 1
-179 -17 4 0
-161 -45 20 0
-162 -44 19 0
-162 -45 20 0
-163 -44 20 0
-194 -5 22 0
-165 -41 21 0
-190 -14 20 0
-165 -25 44 0
-164 -26 45 0
-168 -23 43 2
-169 -23 44 1
-164 -24 43 1
-164 -23 43 1
-166 -29 23 0
-167 -25 42 0
-167 -27 44 0
-184 -24 19 0
-169 -25 42 0
-176 -24 18 0
-165 -27 42 0
-181 -29 18 0
-180 -24 20 0
-180 -24 19 0
-167 -28 40 0
-162 -24 39 0
-170 -26 39 0
-182 -26 17 0
-196 -9 -1 1
-179 -25 19 0
-162 -34 0 2
-161 -34 0 1
-160 -34 0 1
-160 -34 1 1
-196 -10 5 0
-162 -25 43 0
-163 -25 42 0
-177 -12 2 1
-162 -44 18 0
-166 -13 0 1
-166 -13 1 1
-166 -13 2 1
-162 -37 18 1
-162 -41 16 0
-176 -43 6 0
-156 -6 2 1
-156 -6 1 2
-156 -6 0 1
-157 -8 3 0
-154 -27 14 0
-154 -27 13 0
-163 -23 49 0
-166 -27 48 0
-167 -28 50 0
-162 -26 49 0
-170 -26 49 0
-164 -29 48 0
-163 -24 47 0
-162 -24 47 0
-168 -28 47 0
-162 -28 47 0
-166 -28 46 0
-166 -29 46 0
-161 -25 45 0
-170 -27 45 0
-151 -41 25 1
-174 -23 1 2
-174 -11 2 0
-192 -12 4 0
-192 -10 7 0
-193 -11 4 0
-174 -23 3 0
-172 -23 3 1
-173 -24 2 1
-173 -24 1 2
-171 -24 1 2
-177 -8 9 0
-178 -11 9 0
-163 -34 44 1
-157 -23 16 0
-182 -15 2 1
-158 -21 16 1
-195 -10 0 2
-195 -10 -1 1
-163 -10 12 1
-160 -6 14 0
-160 -7 14 0
-193 -43 13 1
-193 -43 12 2
-175 -21 10 0
-175 -22 11 0
-175 -22 10 0
-176 -21 11 0
-176 -21 10 0
-156 -1 9 0
-157 -6 10 0
-158 -3 11 0
-155 -39 7 0
-183 -25 -1 1
-152 -11 9 0
-153 -10 9 0
-151 -7 9 0
-183 -24 18 0
-158 -33 29 1
-182 -24 20 0
-182 -21 19 0
-182 -21 20 0
-182 -22 20 0
-157 -5 30 0
-182 -26 21 0
-164 -4 33 2
-163 -4 33 1
-160 -2 35 0
-160 -2 34 0
-159 -1 39 0
-158 -2 40 0
-157 -2 40 0
-158 -3 38 0
-157 -4 38 0
-159 -1 37 0
-157 -1 36 0
-160 -3 36 0
-168 -12 44 1
-175 -50 5 1
-151 -26 27 0
-158 -16 51 0
-179 -14 11 0
-154 -50 10 0
-154 -49 10 0
-168 -1 46 0
-155 -17 8 0
-151 -5 40 0
-183 -45 3 0
-159 -28 6 0
-161 -28 4 1
-160 -27 5 1
-158 -15 36 2
-158 -14 36 1
-158 -13 36 1
-165 -6 46 0
-157 -7 45 0
-156 -7 45 0
-161 -4 45 0
-161 -3 45 0
-158 -10 44 0
-157 -11 44 0
-157 -5 44 0
-163 -31 23 0
-156 -20 38 0
-151 -17 38 0
-152 -17 38 0
-152 -14 39 0
-160 -38 21 1
-161 -43 20 0
-159 -36 49 1
-177 -40 6 0
-177 -40 4 0
-177 -41 6 0
-153 -16 3 1
-153 -17 4 0
-157 -34 17 1
-158 -32 17 1
-158 -33 17 2
-165 -2 37 2
-165 -2 38 2
-180 -27 6 0
-173 -35 19 0
-173 -36 19 0
-176 -33 18 0
-164 -9 40 1
-188 -17 11 1
-188 -17 10 1
-179 -11 10 0
-185 -15 11 0
-169 -27 38 0
-159 -28 19 0
-199 -23 18 0
-159 -41 15 0
-164 -40 16 0
-156 -40 17 1
-156 -41 17 2
-160 -35 18 1
-161 -35 18 2
-161 -36 18 2
-162 -35 18 2
-162 -36 18 1
-172 -21 2 1
-163 -10 31 1
-155 -34 53 1
-155 -34 54 1
-152 -18 14 0
-194 -15 22 0
-160 -9 8 1
-159 -7 9 0
-159 -35 5 0
-159 -35 7 0
-164 -37 1 1
-162 -34 2 1
-179 -1 7 1
-187 -42 4 1
-153 -23 5 0
-154 -23 4 0
-154 -23 6 0
-158 -10 0 2
-167 -33 25 0
-164 -34 24 1
-164 -33 24 1
-163 -33 24 2
-164 -39 23 0
-164 -38 23 0
-164 -37 24 0
-164 -36 24 0
-161 -31 24 0
-165 -36 23 0
-165 -37 24 0
-165 -38 24 0
-165 -32 23 0
-165 -29 24 0
-161 -25 0 2
-161 -25 -1 1
-161 -26 0 2
-161 -26 -1 1
-162 -26 25 0
-162 -26 23 0
-162 -25 0 2
-172 -11 41 2
-175 -11 13 0
-173 -11 16 0
-174 -22 46 1
-174 -21 44 1
-174 -21 45 1
-188 -29 12 2
-188 -30 14 1
-188 -30 13 2
-188 -30 12 2
-187 -29 13 2
-192 -33 14 0
-191 -32 14 0
-192 -16 22 0
-188 -13 21 0
-188 -12 21 0
-190 -10 20 0
-166 -40 9 0
-186 -11 19 0
-187 -14 18 0
-190 -12 16 0
-165 -24 0 1
-165 -24 -1 1
-178 -1 12 0
-178 -2 13 0
-177 -2 14 0
-176 -2 14 0
-177 -3 10 0
-159 -16 3 2
-151 -4 3 2
-155 -3 0 1
-185 -10 11 0
-159 -27 17 0
-154 -29 17 0
-199 -19 9 0
-171 -9 29 2
-171 -10 29 1
-171 -10 34 1
-166 -7 1 2
-166 -7 2 2
-163 -19 46 1
-164 -10 2 1
-155 -41 21 2
-155 -42 21 2
-161 -11 36 1
-161 -11 35 1
-167 -30 -1 1
-159 -16 1 2
-159 -15 1 2
-160 -15 1 2
-158 -39 9 0
-153 -41 9 0
-169 -13 3 1
-168 -23 6 1
-180 -7 9 1
-169 -34 23 0
-179 -50 7 1
-157 -44 10 0
-171 -31 23 0
-172 -30 23 0
-176 -31 24 0
-173 -35 23 0
-171 -29 21 0
-171 -28 21 0
-193 -31 20 0
-196 -11 21 0
-180 -14 5 0
-151 -20 0 1
-188 -45 0 2
-153 -45 48 0
-171 -12 6 2
-170 -30 15 0
-171 -29 17 0
-167 -35 17 0
-170 -32 20 0
-172 -8 20 1
-172 -10 20 1
-175 -11 19 0
-170 -14 20 1
-171 -14 20 1
-172 -14 20 1
-162 -21 10 2
-170 -29 14 0
-169 -33 12 0
-168 -32 38 0
-177 -27 3 0
-168 -31 38 0
-167 -32 38 0
-159 -49 19 0
-160 -37 56 0
-160 -36 56 0
-192 -5 21 0
-197 -7 22 0
-198 -3 21 0
-198 -3 20 0
-195 -5 22 0
-180 -45 10 0
-191 -16 10 1
-182 -48 11 0
-191 -15 9 1
-191 -15 10 2
-192 -11 13 0
-153 -16 38 0
-152 -33 8 1
-165 -39 0 2
-163 -24 25 1
-152 -42 2 2
-159 -45 5 0
-172 -35 27 0
-152 -43 30 1
-151 -39 10 2
-152 -39 10 1
-152 -39 11 1
-151 -23 32 0
-151 -39 11 1
-151 -24 30 0
-151 -46 2 2
-152 -36 2 1
-151 -36 2 1
-151 -27 1 1
-152 -35 1 0
-181 -11 8 0
-197 -44 4 2
-185 -42 4 0
-151 -27 19 0
-193 -13 6 1
-193 -14 6 1
-171 -13 50 0
-179 -36 5 0
-192 -2 12 1
-171 -33 6 0
-159 -15 27 2
-159 -14 27 2
-159 -13 27 1
-158 -15 27 2
-158 -14 27 1
-153 -13 26 0
-158 -32 30 1
-161 -28 24 0
-160 -33 27 2
-160 -24 24 0
-162 -27 25 0
-155 -2 36 0
-180 -49 6 0
-180 -50 7 1
-180 -50 6 1
-177 -11 5 1
-177 -11 4 1
-156 -49 7 0
-157 -48 7 0
-163 -36 32 1
-163 -35 32 1
-157 -14 17 0
-156 -15 16 0
-163 -19 48 0
-163 -18 49 0
-151 -32 16 1
-173 -42 3 0
-172 -42 4 0
-188 -1 4 1
-159 -29 7 0
-151 -46 20 0
-159 -28 8 0
-178 -43 7 0
-178 -43 4 0
-160 -30 0 1
-174 -2 49 0
-175 -1 48 1
-175 -1 49 0
-172 -22 0 1
-198 -15 11 1
-169 -31 23 0
-169 -32 24 0
-172 -19 2 1
-157 -37 59 0
-167 -1 41 0
-161 -2 41 0
-160 -2 41 0
-153 -38 7 0
-153 -37 4 0
-159 -6 40 0
-167 -3 40 1
-168 -3 40 1
-161 -1 40 0
-160 -3 39 0
-159 -3 39 0
-185 -24 -1 1
-152 -29 49 1
-156 -35 6 0
-171 -9 33 2
-173 -10 33 0
-174 -12 33 1
-172 -11 33 1
-173 -11 32 0
-176 -11 30 1
-176 -12 30 1
-162 -9 28 2
-162 -9 27 2
-163 -7 27 2
-163 -8 27 1
-161 -7 24 1
-161 -6 24 1
-162 -5 28 1
-163 -5 28 2
-164 -5 28 1
-164 -6 28 1
-164 -7 28 1
-161 -5 29 0
-159 -7 29 0
-164 -8 27 1
-159 -8 28 0
-160 -5 27 0
-162 -11 25 1
-161 -11 25 2
-165 -26 7 0
-165 -25 7 0
-170 -11 42 2
-153 -27 6 0
-198 -3 14 0
-194 -43 6 1
-194 -43 7 1
-156 -4 9 0
-186 -27 4 0
-158 -11 7 0
-199 -23 5 0
