DAV_OBMAP v3 cell_size=10
-83 22 0 1
-60 9 26 1
-96 38 19 1
-94 46 4 0
-93 15 6 2
-91 3 10 2
-60 4 7 0
-92 33 18 1
-76 10 6 0
-80 7 7 0
-84 15 16 0
-84 14 16 0
-82 15 16 0
-81 15 16 0
-85 16 16 0
-83 14 16 0
-84 15 15 0
-70 5 9 1
-63 25 2 2
-70 5 8 1
-63 25 3 1
-63 25 4 2
-63 26 2 1
-63 26 3 1
-73 7 7 0
-92 3 12 1
-84 30 21 0
-90 25 21 2
-91 24 20 1
-65 23 16 0
-88 39 15 0
-100 46 18 0
-97 43 15 2
-95 45 15 0
-96 44 16 1
-96 45 15 0
-52 31 30 0
-51 31 30 0
-51 33 32 0
-56 22 16 2
-63 6 28 1
-63 5 30 1
-63 5 29 1
-54 25 18 0
-55 25 18 0
-96 13 10 2
-60 4 29 2
-71 17 3 0
-71 17 4 0
-68 8 3 0
-67 8 3 0
-65 8 3 0
-66 7 3 0
-65 8 4 0
-73 11 0 1
-73 10 2 1
-73 10 1 2
-94 8 29 2
-54 18 31 1
-54 18 30 2
-84 8 30 0
-96 11 15 2
-95 7 18 0
-92 7 19 0
-67 7 4 0
-53 38 9 2
-52 38 9 1
-65 26 10 1
-78 7 10 0
-77 7 10 0
-79 16 4 2
-86 29 19 2
-60 21 8 2
-88 37 11 1
-88 36 12 1
-53 9 20 1
-80 24 8 0
-79 24 8 0
-93 34 18 2
-80 22 10 0
-82 4 16 0
-81 4 16 0
-94 16 18 1
-94 16 19 2
-94 17 17 1
-94 17 18 1
-94 17 19 1
-97 14 16 2
-70 32 5 1
-74 35 3 1
-83 4 33 0
-89 3 32 0
-82 1 32 0
-81 1 32 0
-80 1 32 0
-83 2 31 0
-61 26 6 2
-60 26 6 1
-71 18 7 0
-71 21 7 0
-70 19 7 0
-61 47 8 1
-75 48 13 0
-74 49 13 0
-65 8 7 1
-94 32 40 0
-95 33 39 0
-95 34 40 0
-95 34 41 0
-93 29 40 0
-97 32 38 0
-59 13 6 2
-92 8 0 1
-60 5 3 0
-90 9 1 2
-61 3 3 1
-62 3 3 0
-60 3 1 1
-90 4 20 0
-60 4 2 0
-73 4 17 0
-77 9 18 0
-76 7 16 0
-62 20 1 1
-93 31 18 1
-93 30 20 1
-78 29 4 0
-66 7 15 0
-86 9 13 0
-85 9 14 0
-61 16 6 1
-92 11 8 0
-66 7 5 0
-66 8 5 0
-63 3 -1 1
-63 3 0 2
-56 22 12 2
-55 22 12 2
-55 22 6 1
-54 2 18 0
-54 4 18 0
-54 1 18 0
-71 12 6 0
-89 11 9 1
-87 1 7 2
-81 32 9 0
-81 31 10 0
-81 32 8 0
-85 33 8 2
-100 20 2 1
-100 3 1 1
-81 18 27 0
-91 14 27 1
-91 15 27 1
-96 17 14 2
-88 22 9 1
-88 21 9 1
-66 43 3 1
-67 43 5 1
-67 43 4 2
-67 43 3 2
-69 45 6 1
-69 45 5 1
-69 45 4 1
-66 42 3 1
-95 20 37 1
-95 20 36 1
-95 20 35 1
-94 43 9 1
-94 43 8 1
-70 16 6 0
-98 7 21 0
-97 7 20 0
-53 30 21 0
-57 31 23 0
-76 24 1 1
-91 13 8 1
-76 6 3 0
-55 25 4 2
-55 25 5 2
-94 0 12 1
-68 8 6 1
-80 4 9 0
-56 1 7 0
-90 10 4 2
-90 9 4 1
-73 4 11 0
-76 10 0 2
-59 20 13 2
-59 20 12 2
-59 20 11 2
-79 43 17 0
-78 41 14 0
-79 45 14 0
-78 39 13 0
-93 29 32 1
-94 29 32 1
-97 41 35 0
-95 29 32 1
-91 27 31 1
-68 15 9 0
-69 14 9 0
-78 10 19 0
-77 19 19 0
-78 18 19 0
-78 18 18 0
-79 17 18 0
-83 14 19 0
-80 17 13 0
-57 43 13 1
-100 20 25 1
-100 36 26 0
-100 35 24 0
-98 0 11 1
-57 25 33 0
-60 24 33 0
-95 30 32 0
-90 29 33 0
-91 28 33 0
-94 29 34 1
-93 32 34 0
-53 28 1 1
-83 3 24 0
-84 4 23 0
-88 10 33 0
-87 3 34 0
-53 40 19 2
-74 37 2 2
-99 37 28 0
-74 37 1 1
-75 39 3 1
-64 19 8 1
-63 15 27 2
-78 10 2 1
-89 9 3 1
-99 22 35 1
-92 15 36 1
-92 15 35 1
-93 17 37 1
-93 17 36 2
-83 18 36 0
-61 42 10 1
-81 18 36 0
-91 15 36 1
-91 16 36 1
-91 17 36 1
-90 15 36 2
-89 15 36 1
-85 23 35 0
-84 15 35 0
-88 22 35 1
-66 6 28 1
-66 6 29 1
-66 6 30 1
-65 6 29 1
-54 3 24 0
-87 34 13 2
-64 13 33 0
-62 13 33 0
-64 10 30 1
-83 38 8 0
-83 36 7 0
-57 17 28 2
-94 44 2 0
-63 16 22 2
-63 16 21 2
-57 17 24 2
-92 45 2 0
-63 16 19 2
-78 23 5 0
-78 11 13 0
-78 9 12 0
-78 10 12 0
-78 11 12 0
-62 16 28 2
-74 22 14 0
-72 26 14 0
-80 28 18 0
-68 49 4 1
-60 30 15 0
-59 31 15 1
-54 46 20 1
-55 47 19 1
-56 46 16 1
-84 23 13 0
-89 38 10 1
-63 45 21 1
-60 20 2 1
-57 32 27 0
-84 38 12 0
-79 36 9 0
-84 38 13 0
-84 37 12 0
-59 29 7 1
-77 45 4 0
-81 36 12 0
-71 37 2 1
-88 36 7 1
