DAV_OBMAP v3 cell_size=10
-17 -96 3 1
-21 -91 30 1
-15 -79 6 0
-17 -80 6 0
-19 -93 34 0
-20 -93 33 0
-18 -92 33 0
-21 -91 33 0
-19 -93 33 0
-21 -92 32 0
-19 -92 32 0
-18 -92 32 0
-20 -92 32 0
-20 -91 31 1
-20 -92 35 0
-18 -93 35 0
-49 -99 0 2
-49 -99 1 1
-49 -99 2 1
-49 -98 0 2
-49 -98 1 1
-48 -98 2 1
-50 -98 -1 1
-49 -98 -1 1
-46 -74 0 1
-46 -75 2 1
-46 -76 2 1
-47 -76 2 1
-46 -76 3 0
-43 -74 4 1
-43 -74 3 1
-43 -74 2 1
-19 -81 8 1
-21 -77 9 0
-20 -80 9 1
-18 -78 9 0
-21 -79 9 0
-19 -80 9 1
-20 -78 9 0
-20 -78 8 0
-21 -78 6 0
-21 -77 6 0
-18 -82 7 1
-18 -82 6 1
-18 -82 5 1
-18 -83 7 1
-18 -83 6 1
-22 -53 8 1
-22 -53 7 1
-22 -53 6 1
-22 -54 8 2
-22 -54 7 2
-19 -76 12 0
-18 -77 11 0
-18 -79 11 0
-1 -98 18 0
-1 -97 19 0
-2 -100 19 0
-3 -99 8 0
-3 -97 11 0
-6 -100 15 0
-4 -96 14 0
-1 -97 8 0
-1 -98 15 1
-14 -86 19 1
-13 -88 19 1
-13 -87 19 2
-11 -83 5 0
-10 -82 4 0
-10 -80 5 0
-9 -84 5 0
-27 -53 14 0
-24 -52 12 0
-19 -55 13 0
-32 -73 11 0
-32 -73 12 0
-8 -83 2 0
-8 -81 2 0
-9 -82 3 0
-13 -89 1 1
-27 -91 0 1
-27 -91 1 1
-26 -91 -1 1
-26 -91 0 2
-26 -91 1 1
-15 -99 0 2
-6 -82 5 0
-18 -79 7 0
-17 -54 5 2
-21 -53 6 2
-22 -52 9 1
-49 -76 4 1
-49 -76 5 1
-49 -75 3 1
-49 -75 4 2
-49 -75 5 1
-49 -74 3 1
-49 -74 4 2
-49 -74 5 1
-48 -76 5 1
-48 -75 3 1
-48 -75 5 1
-48 -74 3 1
-48 -74 4 2
-20 -97 22 0
-17 -95 21 1
-17 -94 21 1
-17 -93 21 1
-18 -97 22 0
-29 -58 3 1
-28 -58 5 0
-28 -59 5 1
-28 -59 6 0
-28 -59 4 1
-18 -51 8 0
-17 -52 8 0
-19 -51 7 0
-22 -55 7 2
-18 -52 8 0
-28 -57 6 0
-20 -51 7 1
-18 -52 7 0
-1 -97 17 0
-34 -86 0 2
-34 -86 1 1
-21 -83 6 1
-1 -94 17 0
-18 -77 7 0
-20 -78 22 0
-1 -95 14 0
-2 -94 14 0
-3 -96 12 0
-42 -100 5 0
-1 -98 11 1
-21 -81 23 2
-21 -82 23 1
-22 -81 23 2
-22 -82 23 1
-41 -99 4 1
-41 -98 0 1
-24 -80 22 0
-23 -77 22 0
-22 -80 23 1
-23 -79 23 0
-22 -77 20 0
-20 -82 22 1
-21 -81 22 2
-21 -82 22 1
-22 -80 22 1
-21 -94 10 1
-21 -95 10 1
-34 -95 0 1
-24 -80 21 0
-23 -77 21 0
-23 -79 22 0
-21 -80 22 1
-22 -78 22 0
-22 -79 22 0
-21 -79 22 0
-20 -79 19 0
-23 -81 20 1
-23 -82 20 1
-24 -79 19 0
-22 -77 19 0
-23 -78 20 0
-20 -80 21 1
-20 -81 21 1
-20 -82 21 1
-21 -81 21 2
-21 -82 21 1
-22 -80 21 1
-22 -81 21 2
-22 -82 21 1
-21 -77 20 0
-21 -78 20 0
-18 -52 9 0
-23 -77 20 0
-15 -52 7 0
-15 -53 9 0
-25 -56 10 0
-26 -55 9 1
-27 -55 8 0
-28 -55 10 0
-24 -53 8 1
-22 -55 14 0
-22 -55 15 0
-24 -61 10 0
-18 -96 11 1
-19 -79 10 0
-21 -77 10 0
-20 -80 12 1
-20 -81 12 2
-20 -82 12 1
-50 -100 -1 1
-18 -83 5 1
-21 -79 7 0
-19 -77 8 0
-20 -77 8 0
-40 -77 5 1
-35 -80 0 1
-35 -80 1 1
-27 -58 10 0
-22 -56 14 0
-22 -56 15 0
-22 -56 16 0
-38 -78 5 1
-28 -94 12 0
-29 -94 12 0
-26 -91 12 1
-27 -92 3 0
-26 -90 3 0
-25 -90 3 0
-29 -92 3 0
-25 -100 8 0
-25 -61 9 0
-26 -62 10 0
-26 -63 10 0
-21 -64 9 0
-22 -64 9 0
-23 -64 10 0
-24 -64 10 0
-25 -64 10 0
-29 -60 9 0
-28 -61 10 0
-28 -62 10 0
-27 -62 10 0
-27 -63 10 0
-23 -60 10 0
-29 -98 12 0
-24 -94 11 0
-24 -93 11 0
-23 -92 12 1
-26 -95 11 0
-27 -94 11 0
-24 -93 8 0
-26 -93 7 0
-25 -95 7 0
-25 -94 6 0
-26 -91 6 1
-26 -91 7 1
-26 -90 7 2
-26 -89 7 2
-25 -89 7 1
-31 -94 4 0
-22 -51 3 1
-33 -96 0 1
-34 -94 2 1
-34 -94 1 1
-9 -91 -1 1
-21 -51 3 1
-46 -94 3 2
-46 -100 -1 1
-45 -100 0 2
-47 -51 3 1
-20 -51 3 2
-48 -51 7 1
-48 -51 6 1
-25 -89 9 1
-17 -52 4 1
-23 -89 9 1
-27 -90 7 1
-19 -52 4 1
-20 -53 3 1
-27 -90 6 1
-16 -55 1 1
-16 -55 2 1
-16 -54 1 1
-16 -54 2 1
-16 -51 4 1
-6 -71 6 0
-35 -85 3 1
-35 -86 5 1
-35 -86 4 1
-35 -86 3 2
-39 -85 5 1
-40 -85 5 1
-37 -83 5 1
-18 -95 29 2
-44 -99 4 0
-41 -97 1 1
-19 -78 13 0
-19 -53 1 1
-19 -53 2 1
-19 -52 1 1
-19 -52 2 1
-19 -51 2 1
-19 -51 3 1
-14 -53 0 1
-13 -53 0 1
-20 -52 -1 1
-20 -52 0 2
-20 -52 1 2
-20 -51 -1 1
-20 -51 0 1
-20 -51 1 2
-19 -52 -1 1
-19 -52 0 2
-18 -52 -1 1
-18 -52 0 2
-16 -51 9 0
-16 -51 10 0
-19 -52 9 0
-14 -52 7 0
-13 -52 7 0
-16 -56 6 2
-17 -57 5 1
-17 -57 6 1
-17 -57 7 1
-17 -56 5 1
-17 -56 6 1
-17 -56 7 1
-16 -57 5 1
-16 -57 6 1
