DAV_OBMAP v3 cell_size=10
-165 73 2 0
-185 94 7 0
-198 60 38 2
-196 59 38 1
-197 63 38 0
-197 64 38 0
-196 65 37 0
-158 97 12 1
-158 87 22 0
-155 51 44 0
-158 89 21 0
-180 62 8 1
-160 83 20 0
-185 62 6 1
-159 87 21 0
-152 88 1 1
-152 85 2 1
-153 85 1 1
-192 89 6 0
-151 86 -1 1
-151 86 0 1
-151 86 1 1
-179 73 18 1
-179 73 19 1
-179 73 20 1
-178 71 18 1
-178 71 19 1
-153 98 6 2
-153 97 5 1
-153 97 4 1
-172 94 2 1
-172 93 4 1
-156 97 1 1
-175 72 22 1
-189 80 31 0
-187 73 31 0
-186 73 31 0
-186 72 31 0
-185 71 31 0
-187 76 30 0
-170 78 26 0
-168 74 25 0
-168 73 26 0
-171 76 23 0
-172 76 24 0
-173 76 25 0
-180 59 31 1
-179 60 32 0
-177 81 6 0
-181 50 2 2
-180 79 10 0
-175 60 6 1
-182 75 10 0
-186 51 37 0
-191 77 3 0
-186 50 44 0
-152 81 6 0
-152 81 7 0
-176 96 3 1
-154 81 2 1
-173 59 13 1
-175 61 47 0
-152 82 8 0
-154 85 8 0
-166 80 4 0
-153 99 14 2
-170 53 46 2
-170 54 45 0
-172 54 46 0
-170 55 47 0
-156 55 44 0
-156 55 45 0
-157 52 42 0
-171 51 40 1
-174 50 41 0
-156 52 43 0
-171 53 44 0
-176 54 40 2
-157 56 43 0
-162 83 22 0
-189 76 11 0
-193 69 5 0
-170 54 36 1
-191 66 15 0
-156 69 32 0
-166 71 25 0
-199 62 44 0
-195 59 46 0
-176 69 28 0
-152 84 25 0
-152 85 24 0
-200 62 45 0
-200 62 44 0
-156 88 25 0
-189 77 18 0
-200 57 43 0
-152 71 20 0
-156 59 37 0
-176 76 2 1
-152 76 18 0
-153 72 19 0
-151 73 19 0
-154 75 22 0
-151 72 26 0
-151 69 25 0
-163 70 26 0
-152 69 22 0
-154 69 23 0
-157 74 22 0
-159 76 23 0
-173 96 9 0
-173 93 8 0
-200 64 9 0
-183 65 5 1
-194 74 1 1
-194 75 -1 1
-172 64 8 0
-182 68 12 0
-194 75 0 1
-193 73 -1 1
-177 62 25 0
-157 62 3 2
-200 86 8 0
-192 61 11 1
-178 59 12 2
-178 59 13 1
-178 60 11 2
-178 60 12 2
-178 60 13 1
-178 61 11 1
-181 75 19 0
-185 63 42 0
-185 63 41 0
-185 62 40 0
-185 62 39 0
-186 60 43 0
-186 61 32 1
-183 57 39 2
-183 65 39 0
-183 64 39 0
-180 78 9 0
-180 79 9 0
-179 79 9 0
-178 80 9 0
-178 81 9 0
-181 74 9 0
-181 73 9 1
-183 79 9 0
-184 81 8 0
-180 77 9 0
-179 77 9 0
-178 77 9 0
-183 76 9 0
-181 78 9 0
-181 79 9 0
-180 81 8 0
-180 76 9 0
-180 75 8 0
-179 74 7 0
-183 78 8 0
-181 59 30 0
-178 60 32 0
-178 60 31 0
-165 74 8 0
-161 78 6 0
-200 61 40 2
-199 60 40 2
-198 60 41 2
-198 70 -1 1
-161 74 4 0
-161 74 3 0
-161 74 2 0
-199 62 39 1
-198 63 39 0
-192 66 5 1
-176 65 7 2
-168 52 47 0
-170 57 3 2
-167 57 46 0
