DAV_OBMAP v3 cell_size=10
-123 123 3 2
-123 130 2 1
-122 130 2 1
-121 130 2 1
-121 130 3 1
-117 128 1 1
-117 128 2 1
-120 129 0 1
-119 123 7 2
-129 134 13 1
-126 135 11 0
-126 135 10 0
-127 135 11 0
-130 135 11 0
-138 136 11 0
-138 137 11 0
-123 128 11 0
-121 130 0 1
-138 136 6 1
-121 131 0 1
-121 131 1 1
-121 131 2 1
-131 133 10 2
-131 133 11 2
-131 134 10 1
-131 134 11 1
-131 107 9 1
-130 107 7 2
-130 107 8 2
-130 107 9 1
-129 107 7 1
-129 107 8 2
-129 107 9 2
-107 144 2 1
-107 146 4 0
-126 123 11 0
-127 123 10 1
-127 124 11 0
-118 127 0 1
-118 128 0 1
-118 129 0 1
-129 108 1 1
-129 108 2 2
-123 125 9 1
-126 124 8 2
-124 103 9 0
-136 135 10 1
-110 141 1 1
-127 103 9 0
-127 106 11 0
-127 106 10 0
-124 106 9 0
-123 104 9 0
-123 104 10 0
-125 105 8 0
-125 105 9 0
-125 105 12 0
-124 104 11 0
-124 104 10 0
-135 133 10 2
-123 105 11 0
-126 103 7 0
-129 106 5 1
-125 132 10 1
-126 106 5 0
-126 129 10 0
-125 128 10 0
-123 129 10 0
-123 127 7 1
-123 127 8 2
-150 111 10 1
-150 111 11 1
-150 111 12 1
-145 138 7 1
-149 138 5 2
-149 139 5 1
-149 140 5 1
-128 126 1 2
-148 139 5 1
-141 108 7 1
-140 106 7 2
-141 107 6 1
-141 107 8 1
-140 105 6 1
-140 105 7 1
-140 105 8 1
-140 106 6 1
-140 106 8 1
-140 107 6 1
-103 102 4 1
-103 102 5 1
-103 102 6 1
-102 100 4 1
-102 100 5 1
-138 147 7 0
-138 147 6 0
-135 147 7 1
-106 143 1 1
-107 145 3 0
-107 145 4 0
-108 144 -1 1
-138 142 5 2
-138 142 6 1
-137 142 4 1
-137 142 5 2
-137 142 6 1
-138 136 4 1
-126 101 7 0
-138 137 5 1
-110 116 3 0
-132 136 6 1
-141 149 6 1
-141 149 7 0
-139 149 8 0
-139 149 5 1
-103 141 5 0
-104 143 5 0
-102 142 4 0
-103 143 4 0
-104 143 3 1
-103 140 0 1
-103 141 0 1
-103 142 0 1
-102 140 0 1
-102 140 1 1
-102 140 2 1
-102 141 0 1
-102 141 1 1
-103 143 7 0
-104 144 5 0
-104 144 6 0
-105 143 6 0
-103 144 6 0
-105 145 6 0
-102 143 6 0
-103 145 5 0
-102 144 5 0
-104 145 5 0
-102 145 4 0
-105 145 4 0
-102 143 4 0
-103 145 4 0
-102 144 3 1
-103 145 1 1
-103 145 2 1
-103 145 3 1
-102 143 1 1
-102 143 2 1
-106 142 5 0
-103 140 5 0
-108 141 6 1
-107 141 6 1
-104 142 4 0
-105 143 4 0
-103 142 4 0
-102 145 3 1
-103 148 3 1
-102 149 1 1
-127 142 10 1
-128 143 10 1
-128 142 10 2
-129 142 10 1
-126 128 3 1
-108 143 2 1
-128 126 0 1
-127 126 0 1
-127 126 1 2
-127 126 2 1
-126 126 0 1
-126 126 1 1
-128 139 1 1
-113 110 8 0
-145 144 7 1
-143 145 7 1
-125 141 2 1
-125 141 3 1
-125 142 1 1
-125 143 1 1
-143 115 15 1
-145 145 8 0
-143 144 8 0
-127 130 4 1
-104 141 6 1
-104 138 5 0
-138 117 10 1
-138 116 10 1
-141 119 9 0
-137 118 10 1
-137 119 8 1
-137 119 9 2
-137 119 10 1
-137 120 8 1
-137 120 9 2
-137 120 10 1
-137 116 10 1
-137 117 10 1
-136 116 8 1
-104 139 3 1
-136 116 9 1
-136 116 10 1
-136 117 8 1
-136 117 9 1
-136 117 10 1
-136 118 8 1
-136 118 9 2
-136 118 10 1
-138 119 7 1
-137 115 6 1
-137 115 7 1
-137 115 8 1
-137 116 6 1
-137 117 6 1
-136 115 6 1
-136 115 7 1
-136 115 8 1
-136 116 6 1
-136 116 7 1
-136 117 6 1
-136 117 7 1
-138 120 7 1
-138 120 5 1
-138 120 6 2
-138 121 5 1
-138 121 6 2
-138 121 7 1
-137 115 5 1
-137 116 5 1
-137 117 5 1
-141 118 4 2
-142 118 3 1
-142 118 4 1
-142 119 3 1
-142 119 4 1
-141 118 3 1
-141 119 3 1
-141 119 4 1
-140 117 3 1
-140 118 3 1
-140 119 3 1
-127 146 6 0
-125 146 2 1
-125 146 3 1
-130 103 7 1
-124 132 1 1
-124 131 2 1
-147 113 6 1
-148 113 7 1
-124 131 1 1
-125 132 1 1
-125 137 2 2
-147 109 1 1
-148 110 5 1
-145 114 6 1
-125 131 1 1
-146 115 7 1
-145 114 5 1
-142 142 4 1
-149 110 5 1
-130 124 1 2
-147 110 5 2
-144 114 4 2
-146 109 2 2
-146 109 3 2
-146 109 4 2
-146 109 1 1
-145 109 1 1
-145 109 2 2
-117 104 4 1
-117 103 6 1
-117 103 5 2
-117 103 4 1
-117 102 6 1
-117 102 5 1
-109 100 9 0
-109 100 10 0
-126 112 11 0
-128 131 7 1
-128 132 6 2
-124 113 12 1
-123 113 12 1
-132 132 8 2
-132 132 9 1
-132 133 7 2
-126 133 13 0
-149 133 8 0
-150 129 6 1
-150 129 5 2
-150 129 4 2
-150 128 6 1
-150 128 5 2
-150 128 4 2
-130 125 8 0
-129 125 8 0
-150 137 8 1
-129 121 8 0
-128 124 7 0
-128 125 7 0
-128 123 6 0
-129 125 6 1
-128 124 6 0
-129 125 5 1
-129 125 7 1
-116 111 11 1
-116 109 11 1
-114 111 12 0
-139 117 4 1
-139 117 5 2
-139 117 6 1
-142 118 5 1
-140 116 3 1
-124 112 11 1
-113 111 9 0
-116 112 9 1
-149 145 9 0
-143 143 7 1
-150 142 8 1
-108 106 0 1
-128 127 11 0
-128 127 10 0
-109 100 3 2
-109 100 4 1
-108 100 2 1
-108 100 3 2
-108 100 4 1
-131 120 9 1
-131 120 8 1
-131 119 10 1
-131 119 9 1
-131 119 8 1
-131 118 10 1
-131 118 9 1
-131 118 8 1
-132 120 10 1
-132 120 9 2
-132 120 8 1
-125 111 13 0
-125 108 11 0
-125 108 10 0
-125 110 13 0
-141 133 9 1
-123 138 1 1
-123 138 2 1
-126 135 3 1
-129 135 1 1
-128 135 1 1
-127 135 1 1
-125 106 10 0
-127 107 11 0
-126 106 10 0
-126 106 11 0
-124 105 10 0
-143 107 7 0
-144 108 9 1
-144 108 8 1
-145 108 9 1
-146 108 9 1
-144 112 7 1
-144 111 7 2
-144 110 7 2
-145 112 7 1
-145 111 7 1
-145 110 7 1
-146 112 7 1
-146 111 7 1
-146 110 7 1
-145 108 8 2
-146 108 8 1
-147 108 8 1
-144 104 2 1
-143 107 1 1
-143 107 2 2
-143 107 3 1
-143 108 1 1
-130 126 0 1
-129 126 0 1
-142 107 2 2
-142 107 3 1
-142 108 1 1
-142 108 2 1
-143 105 3 1
-130 135 4 1
-130 135 5 1
-130 136 4 1
-130 136 5 1
-130 140 4 1
-126 137 3 2
-126 138 3 1
-126 139 3 2
-126 139 4 1
-127 138 3 1
-127 138 4 1
-125 138 2 2
-126 137 1 1
-126 137 2 2
-126 138 1 1
-126 138 2 2
-126 139 1 1
-126 139 2 1
-150 108 6 2
-150 109 6 1
-150 110 6 1
-125 139 1 1
-125 139 2 1
-124 137 1 1
-124 137 2 2
-138 107 5 1
-138 107 6 1
-138 108 4 1
-138 108 5 1
-138 108 6 1
-123 131 8 1
-123 131 7 1
-124 133 9 1
-124 133 8 1
-124 133 7 2
-124 132 7 2
-124 131 9 1
-110 141 2 1
-124 131 7 2
-125 133 7 1
-125 132 8 2
-125 132 7 2
-125 131 9 1
-125 131 8 1
-125 131 7 1
-124 132 8 2
-150 108 9 2
-150 108 10 2
-150 108 11 2
-150 109 9 1
-150 110 9 1
-126 131 9 1
-126 132 9 1
-127 131 8 1
-127 132 8 1
-127 131 9 1
-128 131 8 1
-125 140 9 0
-124 138 9 1
-127 139 9 0
-123 140 9 2
-124 139 9 1
-124 139 10 1
-124 140 9 1
-124 140 10 1
-113 104 6 1
-114 100 4 1
-114 100 5 2
-114 101 4 1
-113 104 5 1
-113 100 4 1
-113 100 5 2
-113 101 4 1
-113 103 6 1
-113 103 5 2
-113 102 6 1
-113 102 5 1
-129 139 3 1
-132 121 5 1
-132 121 6 2
-132 121 7 1
-132 122 5 1
-132 122 6 2
-132 122 7 1
-135 120 3 1
-135 121 3 1
-135 122 3 1
-134 120 3 1
-134 121 3 1
-134 122 3 1
-133 120 3 1
-133 121 3 1
-126 135 7 1
-125 135 7 1
-123 134 5 1
-123 134 6 1
-126 135 6 1
-126 132 3 1
-126 133 3 1
-143 112 8 1
-142 110 8 1
-142 111 6 1
-142 111 7 1
-142 111 8 1
-142 112 6 1
-142 112 7 2
-142 112 8 1
-150 113 4 1
-150 113 5 1
-150 113 6 1
-144 113 8 1
-143 113 6 2
-143 113 7 2
-143 113 8 2
-126 127 1 1
-126 127 0 1
-127 127 2 1
-127 127 1 2
-127 127 0 1
-128 127 0 1
-128 126 2 1
-142 149 0 1
-141 147 5 1
-131 127 9 2
-130 128 10 2
-127 129 12 0
-129 118 9 0
-116 112 1 1
-128 111 12 0
-127 148 6 1
-126 148 8 0
-127 147 8 0
-126 146 9 0
-123 111 10 1
-123 112 10 2
-118 111 7 2
-142 148 0 1
-141 146 0 1
-141 147 0 1
-141 148 0 1
-140 146 0 1
-140 146 1 1
-140 146 2 1
-140 147 0 1
-140 147 1 2
-140 147 2 1
-111 149 5 1
-111 149 6 1
-110 149 5 1
-110 149 6 1
-102 148 4 1
-102 148 3 1
-101 148 4 1
-101 149 3 1
-102 149 7 0
-102 149 4 2
-102 149 3 1
-103 149 5 1
-103 149 3 1
-103 149 4 1
-102 149 5 1
-103 149 6 1
-104 149 6 0
-111 149 4 1
-112 149 6 1
-112 149 5 1
-112 149 4 1
-133 149 6 1
-133 149 5 1
-135 149 0 1
-135 148 0 1
-135 147 0 1
-134 148 2 1
-134 147 2 1
-136 146 2 1
-134 149 5 1
-134 149 4 1
-142 107 8 0
-141 107 7 1
-142 109 7 1
-141 106 6 1
-141 106 7 1
-141 106 8 1
-141 109 6 1
-140 107 3 1
-138 106 7 1
-140 107 4 1
-140 107 5 1
-140 108 3 1
-140 108 4 2
-140 108 5 1
-140 109 3 1
-140 109 4 1
-140 109 5 2
-140 104 8 1
-140 108 7 2
-140 109 6 2
-140 109 7 2
-139 108 7 1
-139 109 5 1
-139 109 6 1
-139 109 7 1
-138 108 7 1
-138 109 5 1
-125 133 4 2
-124 132 4 2
-140 110 5 2
-141 110 4 2
-141 110 5 2
-141 110 6 1
-141 111 4 2
-141 111 5 2
-141 111 6 1
-140 110 4 1
-140 110 6 2
-140 111 4 1
-140 111 5 1
-140 111 6 2
-139 109 4 1
-139 110 4 1
-139 110 5 1
-139 110 6 1
-139 111 4 1
-139 111 5 1
-139 111 6 1
-144 147 5 2
-144 147 6 1
-143 145 6 1
-143 146 4 1
-147 146 4 2
-148 143 3 2
-145 142 3 1
-144 142 2 1
-145 143 6 2
-145 144 6 2
-144 143 4 1
-144 143 5 2
-144 143 6 1
-144 144 4 1
-144 144 5 2
-144 144 6 1
-144 145 4 1
-144 143 2 1
-144 143 3 2
-144 144 2 1
-143 144 5 2
-143 144 6 2
-146 147 6 1
-143 148 4 2
-144 147 3 1
-144 148 3 2
-144 148 4 2
-144 148 5 2
-144 149 3 1
-150 109 10 2
-139 114 9 1
-150 109 11 1
-150 109 12 1
-150 110 10 1
-150 110 11 1
-150 110 12 1
-127 149 5 1
-126 149 5 1
-146 146 3 2
-146 146 2 1
-146 145 4 2
-146 145 3 2
-146 145 2 1
-147 145 5 1
-147 148 5 1
-147 148 4 1
-147 148 3 1
-147 147 5 1
-147 146 5 1
-148 148 5 1
-144 141 7 1
-148 148 4 1
-148 148 3 1
-147 144 5 1
-147 143 5 2
-147 142 5 2
-147 142 4 1
-148 142 5 1
-148 142 4 1
-149 142 5 1
-142 144 1 1
-142 144 0 1
