DAV_OBMAP v3 cell_size=10
-180 -288 20 0
-179 -288 20 0
-174 -289 22 0
-174 -288 21 0
-175 -288 21 0
-180 -283 22 0
-179 -284 21 0
-179 -285 21 0
-179 -291 22 0
-178 -289 20 0
-174 -285 23 0
-181 -286 23 0
-180 -287 22 0
-176 -290 23 0
-176 -289 22 0
-177 -288 20 0
-178 -285 22 0
-179 -289 24 0
-179 -288 23 0
-179 -288 22 0
-178 -288 21 0
-176 -287 24 0
-177 -287 23 0
-177 -287 22 0
-178 -289 17 0
-181 -285 16 0
-181 -289 17 0
-180 -288 18 0
-179 -287 19 0
-180 -283 18 0
-177 -291 18 0
-177 -290 19 0
-177 -289 19 0
-182 -286 19 0
-173 -290 19 0
-178 -281 20 0
-178 -282 20 0
-180 -290 20 0
-181 -284 20 0
-180 -285 20 0
-176 -291 21 0
-176 -290 21 0
-176 -289 20 0
-197 -276 13 0
-192 -279 13 0
-155 -265 9 1
-156 -256 8 2
-154 -251 10 1
-154 -251 11 1
-197 -257 14 0
-192 -259 14 0
-198 -260 15 0
-198 -260 14 0
-200 -269 14 0
-195 -258 15 0
-197 -262 16 0
-196 -262 15 0
-194 -261 16 0
-194 -261 15 0
-200 -282 15 0
-192 -294 16 0
-193 -294 17 0
-193 -294 18 0
-195 -295 16 1
-195 -295 17 0
-194 -295 19 0
-191 -296 16 0
-191 -296 17 0
-192 -295 18 0
-194 -293 19 0
-197 -293 18 0
-196 -294 18 0
-191 -298 18 0
-192 -297 19 0
-192 -290 18 0
-190 -271 3 1
-189 -271 3 1
-188 -271 3 1
-187 -270 3 1
-186 -270 3 1
-187 -270 12 0
-185 -271 9 0
-191 -268 8 0
-190 -272 7 1
-191 -269 6 1
-189 -271 7 1
-192 -267 5 1
-185 -271 4 1
-192 -272 5 1
-193 -267 5 1
-192 -269 3 1
-190 -269 6 1
-190 -270 6 1
-191 -271 3 1
-191 -271 4 2
-166 -286 18 0
-165 -286 18 0
-165 -286 19 0
-167 -281 18 0
-168 -286 17 0
-168 -287 17 0
-168 -288 17 0
-168 -288 18 0
-167 -289 18 0
-165 -284 17 0
-164 -284 17 0
-170 -287 17 0
-187 -267 7 0
-185 -273 5 1
-185 -273 6 2
-185 -273 7 1
-185 -272 5 1
-185 -272 6 1
-185 -272 7 1
-185 -271 5 1
-185 -271 6 2
-184 -273 5 1
-184 -273 6 1
-193 -252 22 0
-194 -264 6 0
-195 -264 2 1
-199 -254 20 1
-192 -252 19 0
-195 -265 2 1
-195 -266 4 1
-195 -266 3 2
-195 -266 2 1
-198 -256 39 0
-197 -255 39 0
-191 -261 3 2
-191 -261 4 1
-191 -260 2 1
-191 -260 3 2
-187 -251 5 0
-187 -251 10 0
-188 -251 11 0
-176 -252 11 0
-190 -266 5 1
-190 -265 5 1
-175 -256 10 0
-189 -266 5 2
-189 -265 5 1
-189 -264 5 1
-185 -255 9 0
-187 -255 7 1
-184 -253 2 1
-184 -252 2 1
-183 -253 2 1
-191 -271 17 0
-191 -272 17 0
-197 -269 17 0
-198 -269 16 0
-199 -269 16 0
-192 -267 16 0
-192 -266 16 0
-191 -265 16 0
-194 -271 16 0
-195 -272 16 0
-195 -273 16 0
-195 -274 16 0
-196 -267 16 0
-158 -257 11 1
-158 -256 11 0
-200 -259 5 0
-159 -263 10 1
-153 -264 9 2
-154 -265 8 1
-154 -265 9 1
-154 -265 10 2
-200 -257 5 0
-154 -264 9 1
-154 -264 10 2
-153 -265 8 1
-153 -265 9 1
-153 -265 10 1
-153 -264 8 1
-153 -264 10 2
-153 -263 8 2
-152 -265 8 1
-152 -265 9 2
-195 -270 15 0
-152 -264 10 1
-179 -275 13 0
-176 -280 12 0
-185 -285 8 1
-185 -285 9 2
-185 -285 10 2
-185 -284 8 1
-185 -284 9 2
-185 -284 10 1
-184 -286 8 1
-184 -286 9 1
-184 -286 10 1
-183 -286 8 1
-183 -286 9 2
-183 -286 10 1
-182 -284 11 1
-179 -285 9 1
-181 -282 11 0
-182 -281 10 1
-183 -281 9 2
-181 -285 9 1
-180 -282 7 1
-174 -281 7 1
-174 -282 7 1
-174 -283 7 1
-194 -274 5 1
-164 -258 13 0
-165 -258 14 0
-166 -257 15 0
-194 -254 14 0
-194 -253 14 0
-194 -253 15 0
-193 -258 15 0
-196 -252 13 0
-199 -257 13 0
-198 -253 12 0
-187 -256 9 1
