DAV_OBMAP v3 cell_size=10
-164 324 5 0
-163 326 3 0
-160 326 2 0
-159 326 2 0
-159 347 3 1
-159 348 1 1
-153 322 4 1
-157 320 1 1
-157 320 0 2
-157 320 -1 1
-157 319 1 2
-157 319 0 2
-157 319 -1 1
-158 320 1 1
-158 320 -1 1
-158 319 1 1
-154 349 7 0
-155 338 5 0
-156 342 7 0
-154 339 8 0
-160 339 4 0
-163 333 1 1
-163 333 -1 1
-165 324 4 0
-166 323 5 0
-151 300 -1 1
-159 324 9 0
-151 300 1 1
-152 300 -1 1
-152 300 0 1
-152 300 1 1
-152 301 -1 1
-152 301 0 1
-152 301 1 1
-166 335 3 0
-167 335 4 0
-169 334 5 0
-164 334 3 0
-164 333 3 0
-164 332 4 0
-152 348 3 0
-152 326 5 1
-157 317 2 0
-154 322 8 0
-156 318 8 0
-155 318 7 0
-153 319 9 0
-153 319 8 0
-152 316 8 0
-156 326 4 0
-156 325 4 0
-158 317 4 0
-160 323 5 0
-152 318 9 0
-153 325 6 0
-151 319 6 0
-157 324 6 0
-156 317 7 0
-152 323 7 0
-153 322 6 0
-159 321 7 0
-155 323 7 0
-157 319 8 0
-156 320 7 0
-154 321 9 0
-152 308 2 1
-151 308 2 0
-153 310 3 1
-152 310 3 1
-151 306 4 0
-152 309 6 0
-153 322 0 1
-154 317 4 1
-151 305 1 1
-154 340 5 0
-151 305 2 1
-158 346 5 0
-151 322 1 1
-159 346 5 0
-158 340 4 0
-158 341 0 1
-151 305 3 1
-160 344 3 1
-151 306 1 1
-155 339 3 0
-158 342 0 1
-158 342 1 1
-151 348 8 0
-151 306 3 1
-152 311 2 1
-153 342 4 0
-151 307 1 1
-154 312 -1 1
-154 312 0 2
-154 312 1 1
-153 312 -1 1
-153 312 0 2
-153 312 1 1
-152 312 -1 1
-152 312 0 2
-152 312 1 1
-157 327 9 0
-153 315 2 1
-170 332 5 0
-166 332 3 0
-171 331 5 0
-166 330 3 0
-166 329 4 0
-154 338 -1 1
-154 336 4 0
-153 336 3 0
-157 335 3 0
-158 322 5 0
-154 334 0 1
-157 336 -1 1
-157 336 0 1
-153 327 8 0
-153 321 -1 1
-153 322 -1 1
-153 323 -1 1
-152 323 -1 1
-151 323 -1 1
-151 323 0 2
-151 323 1 1
-156 344 7 0
-157 347 4 1
-152 342 5 0
-153 343 4 0
-158 344 6 0
-158 324 0 1
-170 334 6 0
-156 336 5 0
-155 335 5 0
-152 322 -1 1
-151 322 -1 1
-151 322 0 1
-153 337 3 0
-156 335 3 0
-156 334 2 0
-157 340 5 0
-151 341 4 0
-159 344 4 1
-155 341 3 0
-156 346 4 1
-157 341 3 1
