DAV_OBMAP v3 cell_size=10
-228 -257 27 0
-228 -261 28 0
-226 -260 26 0
-230 -263 28 0
-230 -264 26 0
-228 -262 28 0
-227 -263 25 0
-203 -254 26 2
-203 -254 27 2
-202 -258 41 0
-203 -254 29 2
-203 -254 30 2
-203 -257 40 0
-227 -277 9 2
-227 -276 7 1
-227 -276 8 1
-227 -276 9 1
-227 -275 7 1
-227 -275 8 1
-227 -275 9 1
-230 -270 14 0
-225 -261 7 0
-226 -262 6 0
-224 -260 4 1
-225 -271 12 0
-226 -272 9 1
-225 -265 12 0
-225 -265 13 0
-222 -266 12 0
-224 -263 9 0
-226 -263 10 0
-238 -254 11 2
-238 -254 12 2
-204 -262 6 0
-206 -258 42 0
-206 -260 42 0
-210 -258 44 0
-204 -257 43 0
-225 -257 14 2
-226 -255 14 1
-226 -260 16 0
-229 -262 16 0
-228 -261 17 0
-227 -261 19 0
-226 -261 19 0
-228 -258 17 1
-228 -264 17 0
-227 -263 19 0
-238 -254 2 2
-219 -260 3 1
-219 -261 3 1
-219 -262 2 2
-219 -262 1 1
-220 -260 3 1
-220 -261 3 1
-220 -262 2 2
-237 -275 5 1
-237 -275 4 1
-237 -275 3 1
-241 -252 20 0
-242 -264 28 0
-243 -260 28 0
-241 -258 29 0
-233 -279 10 0
-233 -276 10 0
-202 -295 12 1
-202 -296 13 2
-202 -296 12 1
-202 -297 14 2
-202 -297 12 2
-206 -293 13 0
-205 -293 13 0
-204 -293 13 0
-210 -259 10 1
-210 -259 9 1
-212 -263 11 0
-209 -261 11 0
-209 -261 10 0
-226 -294 14 1
-234 -276 9 1
-217 -257 45 0
-216 -256 44 0
-215 -256 43 0
-215 -251 45 0
-215 -252 45 0
-214 -254 44 0
-213 -254 43 0
-214 -259 45 0
-214 -258 45 0
-229 -290 12 1
-229 -289 10 1
-229 -289 12 1
-229 -288 10 1
-229 -288 11 2
-229 -288 12 1
-228 -290 10 1
-228 -289 12 1
-228 -288 10 1
-228 -288 11 1
-228 -288 12 1
-230 -289 13 0
-234 -288 12 0
-231 -287 11 1
-241 -253 10 1
-241 -253 11 2
-225 -267 4 2
-246 -288 5 2
-246 -288 6 1
-245 -288 4 1
-245 -288 5 2
-245 -288 6 2
-244 -288 4 1
-244 -288 5 1
-244 -288 6 2
-244 -287 4 1
-244 -287 5 1
-244 -287 6 2
-244 -286 4 1
-244 -286 5 2
-244 -286 6 2
-217 -273 15 0
-216 -277 14 0
-215 -278 14 0
-219 -275 13 0
-214 -273 14 0
-213 -277 13 0
-216 -279 12 0
-216 -275 14 0
-216 -275 15 0
-218 -277 14 0
-220 -275 14 0
-235 -252 20 0
-242 -255 20 0
-241 -254 20 0
-233 -258 20 0
-239 -255 15 2
-238 -300 17 0
-239 -253 20 0
-248 -268 5 1
-248 -268 6 2
-248 -268 7 1
-248 -267 5 1
-215 -254 35 2
-215 -254 34 2
-215 -254 33 2
-215 -254 32 2
-215 -254 31 2
-215 -254 30 2
-215 -254 29 2
-215 -254 28 2
-215 -254 27 2
-215 -254 26 2
-215 -254 25 2
-230 -255 19 1
-230 -254 18 1
-230 -254 19 1
-230 -253 18 1
-230 -253 19 1
-229 -255 19 1
-229 -254 19 1
-229 -253 17 2
-229 -253 18 2
-229 -253 19 1
-228 -255 19 1
-228 -254 18 1
-228 -254 19 1
-228 -253 19 1
-230 -256 17 1
-230 -256 18 1
-231 -257 19 0
-230 -252 17 1
-230 -252 19 1
-229 -252 19 1
-228 -252 19 1
-231 -255 16 0
-230 -253 16 1
-231 -253 17 0
-230 -253 14 1
-230 -252 15 1
-211 -294 17 0
-215 -292 15 0
-233 -276 11 0
-212 -261 7 0
-201 -289 14 0
-212 -291 15 0
-212 -292 16 0
-211 -291 15 0
-211 -263 7 0
-211 -264 8 0
-211 -265 8 1
-211 -265 9 0
-211 -260 7 1
-202 -297 13 2
-213 -262 7 0
-215 -263 8 0
-209 -265 7 1
-209 -266 7 1
-213 -260 7 1
-215 -259 7 0
-201 -297 13 1
-201 -297 14 1
-212 -257 5 1
-207 -264 6 1
-212 -262 6 0
-213 -262 6 0
-214 -262 6 1
-215 -262 6 1
-243 -279 14 0
-242 -283 12 1
-241 -284 14 0
-245 -281 12 0
-246 -281 13 0
-216 -264 3 1
-240 -279 13 0
-243 -283 11 0
-244 -285 13 0
-233 -271 6 2
-241 -282 12 1
-231 -253 16 0
-234 -257 16 0
-202 -271 10 0
-230 -253 15 1
-234 -269 28 0
-233 -269 29 0
-239 -269 28 0
-240 -269 28 0
-241 -270 28 0
-235 -264 28 2
-236 -270 27 0
-236 -271 27 0
-236 -272 27 0
-235 -273 28 0
-239 -266 27 0
-240 -266 27 0
-241 -265 27 0
-234 -267 27 0
-233 -267 27 0
-237 -272 31 0
-237 -274 30 0
-232 -269 30 0
-234 -272 29 0
-201 -270 11 1
-203 -268 10 0
-204 -268 11 0
-201 -272 10 1
-201 -267 9 0
-202 -266 10 0
-202 -265 10 0
-204 -270 10 0
-203 -267 8 0
-204 -267 8 0
-204 -266 9 0
-236 -267 35 0
-237 -270 33 0
-237 -273 34 0
-235 -265 34 1
-235 -264 33 1
-235 -264 34 1
-235 -263 32 1
-235 -263 33 1
-217 -255 12 0
-217 -255 13 0
-218 -254 14 0
-220 -257 12 1
-220 -256 12 1
-219 -256 13 1
-215 -281 3 1
-215 -281 4 1
-204 -251 33 2
-204 -251 34 2
-204 -251 35 2
-236 -273 7 1
-236 -274 7 1
-238 -268 7 1
-238 -272 7 2
-238 -276 6 1
-240 -273 3 2
-241 -274 2 2
-241 -274 3 2
-241 -274 4 2
-241 -273 2 2
-241 -273 3 1
-241 -273 4 2
-241 -272 2 1
-214 -254 16 2
-212 -251 11 2
-212 -251 10 2
-212 -251 9 2
-212 -252 38 2
-212 -252 37 2
-212 -252 36 2
-212 -252 35 2
-214 -255 32 2
-214 -255 31 2
-208 -253 39 2
-208 -252 15 2
-240 -285 13 1
-240 -284 14 1
-238 -281 15 0
-243 -284 14 0
-245 -283 14 0
-216 -256 19 0
-209 -265 4 2
-209 -265 5 2
-209 -265 6 1
-208 -264 5 1
-211 -259 4 2
-211 -259 5 2
-211 -258 4 1
-211 -258 5 1
-211 -257 4 1
-211 -257 5 1
-210 -257 4 1
-210 -277 6 1
-210 -276 5 2
-210 -276 6 1
-210 -276 7 1
-209 -278 5 1
-209 -278 6 2
-209 -278 7 1
-209 -277 5 1
-209 -277 7 2
-209 -276 5 2
-203 -264 13 0
-204 -266 11 0
-205 -265 12 0
-206 -265 13 0
-202 -262 13 0
-206 -264 13 0
-203 -263 10 0
-203 -262 11 0
-204 -261 11 0
-224 -260 2 1
-229 -297 20 0
-232 -298 21 0
-230 -278 14 0
-224 -265 13 0
-223 -260 4 1
-221 -259 6 0
-224 -261 7 0
-227 -263 8 0
-223 -263 9 0
-221 -266 9 0
-202 -277 14 0
-201 -278 14 0
-202 -263 27 0
-240 -264 25 0
-240 -256 29 0
-227 -299 12 1
-202 -281 15 0
-201 -281 14 0
-228 -297 11 1
-228 -297 10 1
