DAV_OBMAP v3 cell_size=10
79 -384 16 0
79 -383 16 0
82 -377 17 0
83 -378 18 0
82 -378 18 0
83 -378 17 0
82 -378 17 0
82 -380 18 0
82 -379 17 0
84 -379 18 0
84 -380 18 0
84 -379 17 0
84 -380 17 0
85 -380 18 0
84 -378 20 0
83 -379 14 1
83 -378 14 1
83 -377 14 1
84 -379 14 1
84 -378 14 1
84 -377 14 1
85 -379 14 1
85 -378 14 1
85 -377 14 1
71 -390 21 0
70 -390 22 0
70 -389 22 0
69 -388 21 0
69 -389 22 0
67 -389 22 0
70 -392 22 0
69 -390 23 0
81 -378 17 0
81 -379 17 0
82 -379 18 0
81 -379 18 0
82 -380 17 0
81 -381 17 0
68 -388 22 0
81 -380 17 0
83 -380 17 0
83 -381 17 0
83 -380 18 0
93 -355 19 0
93 -355 20 0
93 -355 18 0
92 -354 19 0
93 -353 18 0
90 -353 20 0
90 -353 18 0
90 -355 19 0
90 -356 19 0
80 -381 17 0
79 -381 17 0
79 -381 18 0
79 -383 17 0
91 -357 19 0
80 -382 18 0
79 -382 18 0
81 -382 17 0
93 -356 19 0
81 -382 18 0
81 -383 18 0
82 -383 17 0
81 -381 19 0
81 -381 15 1
80 -382 14 1
91 -355 17 1
80 -380 14 1
81 -382 14 1
82 -382 14 1
82 -382 17 0
82 -381 18 0
82 -382 18 0
83 -382 17 0
82 -380 19 0
82 -380 15 1
81 -381 14 1
94 -356 18 0
92 -354 20 0
92 -354 18 0
90 -355 20 0
90 -355 18 0
90 -357 19 0
90 -357 20 0
90 -357 18 0
92 -357 19 0
75 -385 18 0
74 -385 18 0
75 -386 17 0
76 -386 18 0
75 -386 18 0
76 -387 17 0
93 -357 18 0
76 -387 18 0
78 -386 17 0
78 -386 18 0
92 -357 17 1
76 -385 15 1
75 -386 14 1
75 -385 14 1
75 -384 14 1
76 -386 14 1
77 -386 14 1
76 -385 17 0
94 -357 19 0
94 -357 20 0
94 -357 18 0
93 -356 20 0
92 -357 20 0
91 -356 18 0
91 -357 20 0
91 -359 19 0
91 -359 20 0
91 -359 18 0
92 -359 19 0
92 -359 20 0
92 -359 18 0
93 -358 19 0
94 -359 19 0
93 -358 20 0
93 -359 20 0
94 -359 18 0
92 -357 21 0
92 -357 18 1
91 -358 17 1
92 -358 17 1
93 -358 17 1
95 -359 19 0
94 -359 20 0
94 -358 20 0
94 -358 19 0
91 -358 20 0
91 -358 19 0
92 -360 19 0
91 -360 19 0
92 -360 20 0
91 -360 20 0
93 -360 19 0
93 -361 19 0
93 -360 20 0
93 -361 20 0
94 -360 19 0
94 -360 20 0
93 -359 21 0
93 -359 18 1
92 -360 17 1
92 -359 17 1
93 -360 17 1
93 -359 17 1
94 -360 17 1
94 -359 17 1
94 -358 17 1
93 -359 19 0
95 -360 20 0
95 -360 19 0
92 -361 20 0
91 -362 20 0
92 -362 20 0
92 -361 19 0
92 -362 19 0
93 -362 20 0
93 -362 19 0
94 -361 20 0
94 -362 20 0
94 -361 19 0
94 -362 19 0
93 -360 21 0
93 -360 22 0
93 -360 18 1
92 -361 17 1
93 -361 17 1
94 -361 17 1
95 -361 20 0
95 -361 21 0
95 -361 19 0
94 -360 21 0
92 -360 21 0
91 -361 20 0
91 -361 21 0
91 -361 19 0
92 -363 20 0
92 -363 21 0
92 -363 19 0
93 -363 20 0
93 -363 21 0
93 -363 19 0
94 -363 20 0
94 -363 21 0
94 -363 19 0
93 -361 21 0
93 -361 22 0
93 -361 18 1
92 -362 17 1
93 -362 17 1
94 -362 17 1
95 -363 20 0
95 -363 21 0
95 -363 19 0
94 -362 21 0
92 -362 21 0
91 -363 20 0
91 -363 21 0
91 -363 19 0
71 -388 19 0
70 -388 19 0
70 -388 17 0
71 -389 18 0
71 -389 19 0
71 -389 17 0
72 -390 18 0
72 -390 19 0
72 -390 17 0
74 -389 18 0
72 -388 19 0
72 -388 20 0
72 -388 16 1
71 -389 15 1
71 -388 15 1
71 -387 15 1
72 -389 15 1
73 -389 15 1
70 -387 18 0
70 -387 19 0
70 -389 18 0
70 -389 19 0
70 -390 18 0
70 -390 19 0
72 -391 18 0
73 -390 18 0
73 -390 19 0
72 -389 20 0
72 -389 16 1
71 -390 15 1
72 -390 15 1
73 -390 15 1
73 -389 20 0
71 -387 20 0
69 -388 19 0
70 -388 20 0
69 -389 19 0
69 -389 20 0
69 -389 18 0
69 -390 19 0
70 -390 20 0
71 -390 19 0
71 -391 19 0
71 -391 20 0
71 -391 18 0
72 -390 20 0
71 -389 20 0
71 -389 21 0
71 -389 16 1
70 -390 15 1
70 -389 15 1
70 -388 15 1
71 -390 20 0
71 -388 20 0
70 -389 20 0
69 -388 20 0
68 -390 19 0
69 -390 20 0
68 -390 20 0
67 -390 18 1
66 -391 17 1
66 -391 18 1
66 -391 19 1
66 -390 17 1
66 -390 18 1
66 -390 19 1
66 -389 17 1
66 -389 18 1
66 -389 19 1
67 -391 17 1
67 -390 17 1
67 -389 17 1
67 -389 18 1
69 -391 19 0
69 -391 20 0
70 -391 19 0
70 -392 19 0
70 -391 20 0
70 -390 21 0
70 -390 17 1
69 -391 16 1
69 -390 16 1
69 -389 16 1
70 -391 16 1
70 -390 16 1
70 -389 16 1
71 -391 16 1
71 -390 16 1
68 -389 20 0
68 -389 19 0
67 -390 20 0
67 -390 19 0
68 -392 20 0
68 -391 20 0
68 -392 19 0
69 -392 20 0
69 -392 19 0
71 -392 20 0
71 -392 19 0
69 -390 21 0
69 -390 22 0
69 -390 17 1
68 -391 16 1
68 -390 16 1
68 -389 16 1
50 -372 15 0
50 -370 15 0
50 -371 15 0
50 -371 16 0
50 -371 19 0
51 -372 16 0
51 -372 17 0
50 -373 16 0
50 -372 16 0
50 -373 18 0
50 -373 17 0
50 -369 16 0
50 -370 16 0
50 -369 18 0
50 -370 17 0
51 -369 16 0
51 -370 16 0
51 -369 17 0
51 -371 16 0
52 -371 15 0
52 -371 16 0
52 -371 19 0
52 -371 17 0
52 -371 18 0
52 -373 17 0
51 -372 18 0
50 -372 17 0
50 -371 18 0
51 -371 18 0
50 -371 17 0
51 -371 17 0
51 -369 18 0
50 -369 17 0
51 -370 17 0
54 -369 14 1
53 -369 14 1
53 -370 14 1
53 -371 14 1
52 -369 14 1
52 -370 14 1
52 -371 14 1
53 -370 15 1
53 -370 20 0
53 -370 19 0
54 -371 17 0
53 -372 17 0
53 -372 19 0
53 -372 18 0
69 -387 21 0
69 -386 21 0
69 -387 22 0
68 -387 21 0
68 -387 22 0
67 -388 21 0
69 -388 23 0
52 -369 17 0
52 -369 19 0
52 -369 18 0
53 -369 17 0
53 -370 17 0
53 -369 19 0
53 -370 18 0
53 -368 18 0
53 -369 18 0
55 -370 17 0
54 -370 17 0
55 -370 19 0
55 -370 14 1
