DAV_OBMAP v3 cell_size=10
63 -86 16 2
63 -86 17 1
59 -82 18 0
59 -81 18 0
59 -80 18 0
70 -80 1 1
67 -78 3 1
67 -79 3 2
54 -99 5 2
54 -99 4 1
99 -77 5 2
99 -76 5 1
61 -91 17 1
50 -96 13 0
50 -87 14 1
61 -82 4 0
98 -68 5 1
91 -70 7 1
91 -70 6 1
91 -70 5 1
91 -71 7 1
90 -70 7 1
98 -66 2 2
98 -69 4 1
67 -93 4 2
96 -63 7 0
96 -63 6 0
96 -59 0 1
96 -59 -1 1
94 -59 0 2
94 -59 -1 1
94 -60 2 1
70 -81 14 1
80 -57 -1 1
80 -57 0 2
80 -57 1 1
80 -56 -1 2
80 -56 0 1
80 -56 1 1
81 -58 -1 1
81 -58 0 2
81 -58 1 2
75 -57 8 0
75 -58 7 0
74 -61 9 0
74 -60 7 0
55 -56 8 0
55 -55 9 0
90 -60 3 0
90 -52 2 0
90 -53 2 0
75 -53 7 0
92 -73 21 0
93 -73 20 0
97 -76 21 0
97 -75 19 0
96 -75 19 0
96 -71 21 0
96 -72 20 0
96 -73 19 0
53 -90 8 1
53 -90 7 2
53 -91 9 1
53 -91 8 1
75 -79 17 0
74 -93 2 2
74 -93 1 1
73 -93 2 2
73 -93 1 1
85 -58 1 1
86 -60 -1 1
86 -60 0 2
86 -60 1 1
86 -59 -1 1
86 -59 1 2
86 -58 -1 1
86 -58 0 2
86 -58 1 1
87 -60 -1 1
55 -62 -1 1
55 -63 -1 1
55 -64 -1 1
85 -99 8 1
57 -68 0 1
57 -69 1 1
77 -99 11 0
80 -99 12 0
88 -74 11 0
92 -79 11 0
87 -78 12 0
87 -77 12 0
94 -77 12 0
89 -72 13 0
89 -73 12 0
90 -74 12 1
90 -80 13 0
90 -78 12 0
90 -77 11 0
93 -74 12 1
93 -75 12 2
93 -76 12 1
92 -74 12 1
92 -75 12 2
92 -76 12 1
87 -75 14 0
88 -75 13 0
89 -75 12 0
87 -96 3 1
87 -96 2 1
84 -93 4 1
80 -92 4 1
87 -97 3 1
87 -97 4 0
82 -90 4 1
82 -91 5 0
83 -94 6 0
89 -97 6 0
88 -96 6 0
87 -96 6 0
84 -89 6 0
84 -90 6 0
81 -92 7 0
82 -92 7 0
86 -98 7 0
86 -97 7 0
76 -54 4 1
76 -54 3 1
76 -54 2 1
76 -55 4 1
76 -55 3 2
58 -92 7 1
72 -90 4 1
72 -90 3 1
71 -90 5 1
72 -80 12 0
72 -80 13 0
69 -80 11 0
67 -80 13 0
73 -79 12 0
73 -86 21 0
64 -85 5 1
68 -89 5 2
63 -90 17 1
98 -81 3 2
98 -82 2 1
98 -82 3 2
72 -83 2 2
99 -67 5 1
99 -66 4 1
99 -68 3 1
98 -68 3 1
94 -64 5 0
94 -64 6 0
94 -64 7 0
93 -63 4 0
93 -62 5 0
93 -61 6 0
95 -67 6 0
94 -63 3 0
95 -63 4 0
96 -62 5 0
74 -52 7 0
75 -52 8 0
75 -53 9 0
70 -74 4 1
70 -74 5 1
70 -74 6 1
70 -73 5 1
70 -73 6 1
73 -52 6 0
72 -53 7 0
72 -54 8 0
75 -51 6 0
76 -51 7 0
77 -52 7 0
71 -51 6 0
70 -51 6 0
70 -52 7 0
69 -52 7 0
74 -54 6 0
74 -55 6 0
61 -63 6 0
60 -61 4 1
60 -61 5 0
72 -52 5 1
71 -53 5 1
70 -54 5 0
76 -53 5 1
57 -62 1 1
57 -61 1 2
57 -62 0 2
57 -61 0 1
57 -60 0 1
57 -65 -1 1
57 -65 0 1
57 -65 1 2
57 -64 -1 1
57 -64 0 2
57 -64 1 2
57 -63 -1 1
57 -63 0 2
58 -64 -1 1
58 -63 -1 1
59 -60 -1 1
57 -62 -1 1
58 -62 -1 1
58 -61 -1 1
50 -81 1 1
50 -81 2 1
50 -81 3 1
67 -89 3 1
69 -88 1 1
83 -85 3 1
83 -85 4 1
84 -87 2 1
84 -87 3 1
70 -91 16 2
70 -91 17 1
75 -91 4 1
71 -83 1 1
70 -99 1 1
64 -80 7 0
74 -99 6 1
54 -85 1 1
55 -86 1 1
55 -85 1 1
67 -93 18 0
67 -94 17 0
