DAV_OBMAP v3 cell_size=10
395 -93 15 0
395 -93 16 0
395 -93 12 1
394 -94 11 1
395 -94 11 1
395 -93 11 1
395 -92 11 1
396 -94 11 1
350 -86 13 0
396 -92 11 1
351 -86 13 0
351 -86 14 0
350 -86 12 0
351 -86 12 0
350 -85 13 0
350 -84 13 0
350 -84 14 0
350 -85 12 0
350 -84 12 0
398 -93 13 0
397 -92 14 0
398 -92 14 0
399 -91 13 1
398 -90 12 1
399 -91 12 1
399 -90 12 1
399 -90 13 1
399 -90 14 1
350 -87 13 0
350 -87 14 0
350 -87 12 0
397 -95 13 0
398 -94 14 0
398 -94 13 0
397 -93 15 0
397 -93 16 0
397 -93 12 1
397 -91 14 0
350 -87 10 1
350 -86 10 1
350 -85 10 1
396 -89 13 1
396 -89 14 1
397 -90 12 1
397 -89 12 1
397 -89 13 1
397 -89 14 1
398 -90 13 1
398 -89 12 1
398 -89 13 1
398 -89 14 1
396 -92 13 0
397 -94 14 0
398 -91 14 0
398 -91 15 0
398 -92 13 0
398 -91 13 0
397 -92 15 0
352 -86 13 0
397 -95 15 0
353 -86 13 0
398 -95 15 0
352 -86 14 0
352 -86 12 0
353 -86 12 0
351 -85 13 0
352 -84 13 0
352 -85 14 0
351 -85 12 0
352 -85 12 0
351 -84 13 0
351 -84 14 0
351 -84 12 0
363 -89 13 0
351 -87 13 0
351 -88 13 0
351 -88 14 0
351 -87 12 0
351 -88 12 0
352 -87 13 0
352 -87 14 0
352 -87 12 0
351 -86 15 0
351 -86 11 1
351 -87 10 1
351 -86 10 1
351 -85 10 1
352 -87 10 1
352 -86 10 1
352 -85 10 1
399 -92 14 0
399 -92 15 0
399 -92 13 0
398 -94 15 0
399 -95 14 0
399 -95 15 0
399 -95 13 0
354 -86 13 0
354 -86 14 0
354 -86 12 0
353 -85 13 0
354 -85 13 0
354 -85 14 0
354 -85 12 0
352 -85 13 0
352 -84 14 0
352 -84 12 0
351 -85 14 0
351 -87 14 0
352 -88 13 0
352 -88 14 0
352 -88 12 0
353 -87 13 0
354 -88 13 0
354 -87 14 0
354 -87 12 0
352 -86 15 0
352 -86 11 1
353 -87 10 1
353 -86 10 1
353 -85 10 1
399 -93 16 0
399 -93 17 0
399 -93 15 0
399 -92 16 0
399 -91 16 0
399 -91 17 0
399 -91 15 0
398 -91 16 0
398 -91 17 0
397 -93 17 0
398 -94 16 0
398 -94 17 0
399 -94 16 0
399 -95 16 0
399 -94 17 0
399 -94 15 0
399 -93 18 0
399 -93 12 1
398 -92 16 0
398 -92 15 0
397 -92 16 0
396 -91 16 0
396 -91 17 0
396 -91 15 0
396 -93 16 0
396 -93 17 0
396 -93 15 0
396 -94 16 0
396 -94 17 0
396 -94 15 0
398 -95 16 0
376 -90 15 0
376 -90 12 1
375 -91 11 1
376 -91 11 1
376 -90 11 1
376 -89 11 1
377 -91 11 1
377 -90 11 1
377 -89 11 1
379 -90 13 0
380 -90 13 0
379 -90 14 0
378 -89 13 0
379 -89 13 1
378 -89 14 0
379 -89 14 1
378 -88 13 0
378 -88 14 0
377 -89 13 0
377 -89 14 0
378 -91 13 0
378 -92 13 0
378 -91 14 0
378 -92 14 0
379 -91 13 0
379 -91 14 0
378 -90 14 0
378 -90 15 0
378 -90 12 1
378 -91 11 1
378 -90 11 1
378 -89 11 1
379 -91 11 1
379 -90 11 1
379 -89 11 1
381 -90 13 0
380 -90 14 0
381 -90 14 0
381 -89 13 0
381 -89 14 0
379 -88 13 1
379 -88 14 1
379 -92 13 0
379 -92 14 0
380 -91 13 0
381 -92 13 0
380 -91 14 0
381 -92 14 0
379 -90 15 0
379 -90 12 1
380 -91 11 1
380 -90 11 1
380 -89 11 1
382 -91 13 0
383 -91 13 0
382 -91 14 0
383 -91 14 0
382 -90 13 0
383 -89 13 0
382 -90 14 0
383 -89 14 0
380 -89 13 1
380 -89 14 0
379 -89 12 1
379 -88 12 1
380 -89 12 1
380 -88 12 1
380 -88 13 1
380 -88 14 1
381 -88 12 1
381 -91 13 0
380 -92 13 0
381 -91 14 0
380 -92 14 0
381 -93 13 0
383 -92 13 0
383 -92 14 0
381 -91 15 0
381 -91 12 1
380 -92 11 1
381 -92 11 1
381 -91 11 1
381 -90 11 1
382 -92 11 1
382 -91 11 1
382 -90 11 1
384 -91 13 0
385 -91 13 0
384 -91 14 0
385 -91 14 0
384 -90 13 0
385 -89 13 0
384 -90 14 0
385 -90 13 0
383 -90 13 0
383 -90 14 0
382 -89 13 0
382 -92 13 0
382 -92 14 0
383 -93 13 0
383 -93 14 0
384 -92 13 0
385 -92 13 0
384 -92 14 0
383 -91 15 0
383 -91 12 1
383 -92 11 1
383 -91 11 1
383 -90 11 1
384 -92 11 1
384 -91 11 1
384 -90 11 1
386 -91 14 0
387 -91 14 0
386 -91 13 0
387 -91 13 0
386 -90 14 0
386 -90 13 0
385 -90 14 0
385 -89 14 0
384 -93 14 0
384 -93 13 0
385 -92 14 0
385 -93 14 0
385 -93 13 0
386 -92 14 0
386 -93 14 0
386 -92 13 0
386 -93 13 0
385 -91 15 0
398 -93 17 0
398 -93 18 0
385 -92 11 1
385 -91 11 1
398 -92 17 0
397 -91 16 0
397 -91 17 0
397 -91 15 0
396 -90 16 0
396 -90 15 0
395 -92 16 0
395 -91 16 0
395 -91 17 0
395 -92 15 0
395 -91 15 0
394 -92 16 0
394 -92 17 0
394 -92 15 0
395 -94 16 0
395 -94 17 0
395 -94 15 0
397 -94 16 0
397 -94 17 0
397 -94 15 0
396 -92 17 0
396 -92 18 0
396 -92 15 0
396 -92 16 0
394 -91 16 0
394 -90 16 0
394 -90 17 0
394 -91 15 0
394 -90 15 0
393 -91 16 0
393 -91 17 0
393 -91 15 0
392 -92 16 0
392 -92 17 0
392 -92 15 0
393 -93 16 0
393 -94 16 0
393 -93 17 0
393 -93 15 0
393 -94 15 0
394 -93 16 0
394 -94 16 0
394 -94 17 0
394 -93 15 0
394 -94 15 0
395 -93 17 0
394 -92 18 0
359 -85 15 0
394 -91 17 0
393 -90 16 0
393 -90 17 0
393 -90 15 0
392 -91 16 0
391 -91 16 0
391 -91 17 0
392 -91 15 0
391 -91 15 0
391 -92 17 0
392 -93 16 0
391 -93 16 0
391 -93 17 0
392 -93 15 0
391 -93 15 0
393 -94 17 0
394 -93 17 0
393 -92 17 0
393 -92 18 0
357 -85 16 0
392 -90 16 0
392 -91 17 0
392 -90 15 0
391 -90 16 0
391 -90 17 0
391 -90 15 0
390 -91 16 0
389 -90 16 0
389 -91 17 0
390 -91 15 0
389 -90 15 0
390 -92 16 0
389 -92 17 0
390 -92 15 0
390 -93 16 0
389 -93 16 0
389 -93 17 0
390 -93 15 0
389 -93 15 0
391 -94 16 0
391 -94 17 0
391 -94 15 0
392 -93 17 0
391 -92 18 0
355 -87 16 0
354 -87 16 0
355 -88 15 0
355 -88 16 0
356 -87 16 0
355 -86 17 0
355 -84 14 0
354 -84 15 0
354 -84 16 0
354 -84 14 0
353 -85 15 0
352 -84 15 0
352 -84 16 0
352 -86 16 0
352 -87 15 0
352 -87 16 0
354 -88 15 0
354 -88 16 0
354 -86 17 0
353 -85 16 0
352 -85 15 0
353 -84 15 0
353 -84 16 0
353 -84 14 0
352 -83 15 0
351 -85 15 0
350 -84 15 0
350 -84 16 0
350 -85 15 0
350 -85 16 0
350 -85 14 0
350 -87 15 0
350 -87 16 0
353 -87 15 0
353 -87 16 0
353 -87 14 0
352 -85 16 0
352 -85 17 0
355 -88 10 1
356 -88 10 1
356 -87 10 1
356 -86 10 1
357 -88 10 1
357 -87 10 1
357 -86 10 1
383 -89 16 0
382 -90 15 0
382 -90 16 0
382 -91 15 0
382 -91 16 0
381 -91 16 0
383 -92 15 0
382 -92 15 0
383 -92 16 0
382 -92 16 0
383 -93 15 0
383 -93 16 0
384 -92 15 0
383 -91 17 0
382 -89 15 0
382 -89 16 0
381 -90 15 0
380 -89 15 0
381 -90 16 0
380 -89 16 0
380 -91 15 0
380 -91 16 0
380 -92 15 0
380 -92 16 0
382 -93 15 0
382 -91 17 0
380 -90 15 0
381 -89 15 0
380 -90 16 0
381 -89 16 0
380 -88 15 0
378 -89 15 0
379 -90 16 0
378 -89 16 0
378 -90 16 0
379 -91 15 0
378 -92 15 0
379 -91 16 0
378 -92 16 0
381 -92 15 0
381 -92 16 0
380 -90 17 0
372 -89 16 0
373 -90 15 0
373 -91 15 0
373 -90 16 0
373 -91 16 0
374 -91 15 0
374 -91 16 0
374 -89 16 0
374 -89 17 0
363 -89 10 1
363 -88 10 1
363 -87 10 1
364 -89 10 1
364 -88 10 1
364 -87 10 1
363 -88 13 0
372 -88 15 0
372 -87 15 0
372 -88 16 0
372 -87 16 0
371 -88 15 0
371 -88 16 0
371 -89 15 0
371 -89 16 0
379 -89 15 0
379 -89 16 0
378 -88 15 0
371 -90 16 0
377 -89 15 0
372 -91 16 0
372 -89 17 0
377 -90 15 0
370 -88 15 0
370 -87 15 0
370 -88 16 0
370 -87 16 0
369 -87 15 0
369 -87 16 0
369 -89 15 0
368 -89 15 0
370 -89 16 0
369 -89 16 0
369 -90 15 0
369 -90 16 0
370 -90 15 0
370 -91 15 0
370 -90 16 0
376 -88 15 0
376 -89 16 0
376 -88 16 0
375 -89 15 0
375 -88 15 0
375 -89 16 0
375 -88 16 0
375 -90 15 0
374 -90 15 0
375 -90 16 0
374 -90 16 0
375 -91 15 0
359 -87 13 0
376 -92 15 0
358 -87 14 0
359 -87 14 0
358 -86 13 0
359 -85 13 0
358 -86 14 0
359 -86 14 0
359 -86 13 0
357 -86 13 0
357 -86 14 0
357 -89 13 0
357 -89 14 0
358 -88 13 0
359 -88 13 0
358 -88 14 0
359 -88 14 0
357 -87 15 0
357 -87 11 1
358 -88 10 1
358 -87 10 1
358 -86 10 1
367 -89 15 0
367 -90 16 0
367 -88 17 0
366 -86 15 0
365 -87 16 0
366 -86 16 0
365 -85 15 0
365 -86 16 0
365 -87 15 0
364 -87 15 0
363 -86 15 0
364 -87 16 0
364 -86 16 0
363 -87 15 0
363 -87 16 0
364 -88 15 0
363 -89 15 0
364 -88 16 0
364 -89 16 0
365 -89 16 0
365 -87 17 0
364 -86 15 0
363 -85 15 0
363 -86 16 0
363 -85 16 0
362 -86 15 0
362 -87 16 0
362 -86 16 0
362 -87 15 0
361 -87 16 0
362 -88 15 0
362 -89 15 0
362 -88 16 0
363 -88 16 0
363 -89 16 0
364 -89 15 0
363 -87 17 0
361 -86 15 0
361 -85 15 0
361 -86 16 0
361 -85 16 0
360 -86 15 0
360 -85 15 0
366 -88 13 0
360 -87 13 0
367 -88 13 0
361 -87 13 0
366 -88 14 0
360 -87 14 0
361 -87 14 0
360 -86 13 0
361 -86 13 0
360 -86 14 0
359 -85 14 0
358 -89 13 0
359 -89 13 0
359 -89 14 0
360 -88 13 0
361 -89 13 0
360 -88 14 0
359 -87 15 0
359 -87 11 1
359 -88 10 1
359 -87 10 1
359 -86 10 1
360 -88 10 1
360 -87 10 1
360 -86 10 1
355 -86 13 0
356 -86 13 0
356 -86 14 0
356 -86 12 0
355 -85 13 0
355 -85 14 0
355 -85 12 0
354 -84 13 0
354 -84 12 0
353 -85 14 0
353 -85 12 0
353 -88 14 0
353 -88 12 0
354 -87 13 0
354 -88 14 0
354 -88 12 0
