DAV_OBMAP v3 cell_size=10
-37 179 1 1
-37 179 0 1
-41 183 2 1
-39 183 4 1
-36 182 5 1
-38 174 1 1
-38 174 0 1
-38 174 -1 1
-38 180 1 1
-38 180 0 2
-38 180 -1 1
-38 179 1 1
-33 163 2 1
-34 167 4 1
-43 162 2 1
-43 162 3 1
-43 162 4 1
-43 165 9 0
-49 168 9 0
-43 169 8 0
-42 170 9 0
-50 174 5 0
-46 166 7 0
-16 157 8 2
-19 179 5 0
-18 179 5 0
-17 179 5 0
-39 187 6 1
-39 186 8 1
-38 151 9 2
-38 151 10 2
-38 152 9 1
-42 152 20 1
-35 194 2 1
-35 194 1 2
-35 194 0 1
-37 193 -1 1
-42 155 27 0
-38 192 -1 1
-38 191 1 1
-44 153 29 0
-38 191 -1 1
-39 193 1 1
-47 157 27 0
-39 193 -1 1
-39 192 1 1
-9 179 3 1
-9 179 4 1
-9 179 5 1
-15 177 7 0
-12 176 7 1
-15 178 6 1
-14 178 6 1
-13 178 4 1
-13 178 5 1
-16 175 13 0
-14 178 11 0
-14 179 12 0
-12 174 12 0
-17 177 11 0
-41 181 4 1
-41 182 4 1
-28 154 16 0
-29 150 17 0
-19 172 3 1
-24 153 10 1
-40 179 4 1
-22 169 5 1
-36 177 2 1
-36 181 5 1
-42 176 12 0
-41 176 12 0
-49 174 9 0
-50 175 8 0
-21 151 12 1
-1 192 13 0
-44 158 7 1
-44 157 7 2
-44 156 9 2
-44 156 8 1
-44 156 7 1
-45 158 9 1
-45 158 8 2
-45 158 7 1
-45 157 9 1
-45 157 8 1
-45 157 7 1
-45 156 8 2
-26 154 9 1
-26 155 9 1
-25 154 9 0
-25 155 9 0
-50 193 7 2
-22 190 5 2
-29 194 6 1
-29 194 7 1
-29 195 5 1
-37 154 25 0
-31 151 4 1
-50 165 8 0
-49 165 8 0
-39 174 9 0
-9 193 9 1
-10 194 11 1
-10 194 9 1
-46 166 1 1
-46 166 2 2
-25 162 10 0
-20 158 11 0
-22 164 10 0
-25 161 8 0
-26 162 7 1
-27 163 7 1
-23 161 2 1
-5 154 16 0
-5 158 15 0
-3 159 13 1
-4 156 13 0
-5 156 13 0
-6 156 13 0
-4 160 12 0
-4 154 12 1
-34 195 8 0
-34 194 8 0
-36 186 8 1
-28 191 9 0
-37 192 9 0
-41 167 7 0
-9 156 14 0
-5 153 16 0
-7 158 16 0
-9 154 16 0
-8 155 14 0
-6 155 17 0
-6 155 16 0
-36 173 13 0
-28 150 8 1
-28 151 8 1
-37 181 7 1
-36 182 9 0
-26 182 7 0
-26 182 10 0
-47 152 6 1
-42 151 7 1
-41 161 15 0
-44 162 15 0
-44 163 16 0
-40 164 15 0
-43 161 13 0
-42 155 10 1
-42 155 11 2
-42 155 12 2
-42 154 9 1
-36 150 21 0
-40 150 21 1
-27 186 6 0
-28 180 8 2
-33 196 4 1
-28 174 11 0
-28 172 6 2
-28 172 7 1
-28 173 5 1
-28 173 6 2
-28 173 7 1
-27 171 5 1
-27 172 5 1
-27 173 5 2
-27 173 6 2
-25 177 8 0
-25 178 8 0
-26 178 8 0
-27 179 7 1
-23 175 8 0
-23 177 8 0
-28 177 5 1
-28 177 6 2
-28 177 7 1
-27 177 5 1
-27 177 6 2
-27 177 7 1
-26 177 5 1
-26 177 6 2
-26 177 7 1
-25 178 7 1
-27 174 2 1
-48 153 23 2
-47 153 22 1
-23 178 7 1
-22 177 6 2
-18 177 8 0
-19 176 7 0
-21 177 8 0
-22 174 9 0
-20 175 10 0
-48 155 7 1
-50 156 7 1
-50 156 6 1
-19 154 8 1
-12 198 11 2
-13 198 11 1
-12 194 11 1
-8 190 9 1
-5 191 8 1
-5 191 9 2
-5 191 10 1
-5 192 8 1
-5 192 9 2
-42 164 13 0
-44 164 16 0
-39 161 16 0
-46 151 13 2
-45 151 11 2
-45 151 12 2
-45 151 13 2
-44 151 11 1
-41 161 9 1
-41 162 12 0
-37 159 12 1
-42 163 13 0
-19 151 15 0
-19 152 14 0
-17 153 16 0
-17 153 15 0
-17 153 14 0
-15 150 11 0
-49 158 20 0
-48 158 24 0
-47 156 24 1
-42 154 25 0
-43 154 25 0
-44 154 25 0
-43 158 21 0
-50 155 25 0
-6 154 18 0
-8 156 17 0
-6 158 15 0
-7 154 14 0
-9 154 15 0
-4 153 14 0
-8 157 14 0
-9 158 14 0
-9 160 8 1
-9 160 9 1
-38 165 11 0
-36 178 7 1
-36 178 6 1
-17 198 10 0
-20 161 5 1
-20 159 6 0
-19 158 12 0
-21 157 12 0
-20 160 10 0
-20 160 11 0
-20 161 12 0
-22 159 9 0
-23 159 10 0
-33 169 12 0
-45 190 10 0
-44 191 7 2
-48 156 6 1
-37 156 14 1
-37 156 15 2
-31 157 14 0
-31 158 14 0
-47 153 25 0
