DAV_OBMAP v3 cell_size=10
-301 -455 12 0
-301 -456 11 0
-302 -456 11 0
-301 -456 12 0
-302 -456 12 0
-302 -458 11 1
-303 -459 10 1
-303 -459 11 1
-303 -459 12 1
-303 -458 10 1
-303 -458 11 1
-303 -458 12 1
-302 -459 10 1
-302 -459 11 1
-302 -459 12 1
-302 -458 13 1
-303 -459 13 1
-303 -459 14 1
-303 -458 13 1
-303 -458 14 1
-303 -457 14 1
-302 -459 13 1
-306 -452 12 0
-306 -455 11 1
-307 -456 10 1
-307 -456 11 1
-307 -456 12 1
-307 -455 10 1
-307 -455 11 1
-307 -455 12 1
-304 -452 13 0
-302 -452 10 1
-302 -451 11 1
-306 -451 12 0
-307 -451 11 0
-308 -451 11 0
-307 -451 12 0
-307 -453 11 0
-307 -452 12 0
-306 -453 11 0
-306 -453 12 0
-305 -454 9 1
-306 -451 13 0
-306 -451 10 0
-306 -451 9 0
-309 -451 11 0
-308 -451 12 0
-307 -452 11 0
-309 -451 12 0
-306 -452 11 0
-305 -451 11 0
-302 -459 14 1
-302 -458 14 1
-302 -458 10 1
-303 -459 9 1
-303 -458 9 1
-303 -457 9 1
-302 -459 9 1
-302 -458 9 1
-301 -459 9 1
-305 -451 12 0
-305 -452 12 0
-306 -451 11 0
-305 -452 11 0
-304 -451 12 0
-304 -451 11 0
-301 -451 14 1
-304 -457 12 1
-303 -457 10 1
-301 -455 9 0
-303 -454 10 1
-303 -454 13 0
-303 -456 11 0
-303 -455 11 0
-303 -453 11 1
-303 -453 12 0
-303 -452 12 0
-303 -451 10 2
-304 -451 9 1
-303 -451 9 1
-302 -451 9 1
-302 -451 10 1
-304 -452 12 0
-301 -461 10 1
-301 -461 11 1
-301 -461 12 1
-301 -460 13 1
-301 -454 12 0
-301 -461 14 1
-301 -461 13 1
-301 -460 10 1
-302 -453 12 0
-301 -452 12 0
-301 -460 12 1
-301 -451 9 1
-301 -460 11 1
-301 -454 11 0
-301 -453 11 0
-301 -453 12 0
-302 -454 11 0
-303 -454 11 1
-302 -454 12 0
-303 -453 10 1
-304 -454 9 1
-304 -453 9 1
-304 -453 10 2
-304 -453 11 1
-304 -452 9 1
-304 -452 10 1
-304 -452 11 1000
-303 -453 9 1
-303 -452 9 1
-303 -452 10 1
-303 -452 11 1
-302 -452 9 1
-302 -455 11 0
-304 -454 11 2
-305 -455 10 1
-305 -455 11 1
-305 -455 12 1
-305 -454 10 1
-305 -454 11 1
-305 -454 12 1
-305 -453 10 1
-305 -453 11 1
-305 -453 12 1
-304 -453 12 1
-304 -454 12 0
-304 -455 10 1
-304 -454 10 1
-305 -456 11 1
-306 -457 10 1
-306 -457 11 1
-306 -457 12 1
-306 -456 10 1
-306 -456 11 1
-306 -456 12 1
-305 -457 10 1
-305 -457 11 1
-305 -457 12 1
-303 -454 12 0
-304 -455 12 0
-305 -456 10 1
-306 -457 9 1
-306 -456 9 1
-306 -455 9 1
-305 -457 9 1
-305 -456 9 1
-301 -460 14 1
-301 -459 14 1
-301 -459 10 1
-303 -454 9 1
-301 -455 10 0
-301 -455 13 0
-301 -457 12 0
-301 -457 11 0
-304 -456 9 1
-304 -457 9 1
-304 -458 9 1
-302 -452 11 1
-302 -452 12 0
-304 -457 11 1
-304 -457 10 1
-304 -458 12 1
-304 -458 11 1
-304 -458 10 1
-303 -457 11 1
-303 -455 12 0
-302 -455 12 0
-301 -455 11 0
