DAV_OBMAP v3 cell_size=10
43 -140 0 1
43 -140 1 1
44 -142 1 1
44 -141 0 1
48 -102 4 1
47 -102 4 1
46 -102 5 0
45 -102 5 0
44 -102 5 0
44 -140 0 1
44 -140 1 1
47 -138 4 0
47 -105 5 0
47 -104 6 0
46 -104 6 0
44 -138 2 1
44 -138 3 2
45 -136 1 1
17 -112 34 0
16 -112 34 0
16 -112 35 0
15 -113 35 0
16 -111 35 0
17 -111 34 0
15 -111 34 0
17 -113 34 0
16 -111 33 0
0 -105 18 0
16 -111 34 0
14 -111 33 0
36 -109 7 0
36 -108 7 1
45 -114 3 1
29 -106 30 0
30 -106 32 0
29 -104 30 0
20 -110 12 1
20 -109 12 1
20 -108 12 1
21 -108 12 1
21 -112 24 1
20 -107 24 0
17 -109 25 0
15 -102 4 0
41 -117 6 1
1 -128 4 0
6 -134 0 2
6 -134 -1 1
36 -101 6 2
36 -101 5 1
6 -128 5 0
11 -124 5 0
11 -122 4 0
7 -136 -1 1
6 -136 0 1
6 -136 -1 1
5 -137 1 1
5 -137 0 2
5 -137 -1 1
4 -137 1 1
24 -134 4 0
24 -133 3 0
23 -133 2 0
23 -132 1 1
22 -136 0 2
21 -137 -1 1
21 -137 0 1
21 -137 1 1
21 -136 -1 1
21 -136 0 2
21 -136 1 1
21 -135 -1 1
21 -135 0 2
21 -135 1 1
22 -137 -1 1
22 -137 0 1
22 -137 1 1
22 -136 -1 1
22 -136 1 1
22 -135 -1 1
22 -135 0 2
22 -135 1 1
23 -137 -1 1
23 -136 -1 1
23 -135 -1 1
24 -134 0 1
24 -134 1 1
24 -134 2 1
24 -133 0 2
24 -133 1 1
24 -133 2 1
13 -119 17 0
17 -114 13 1
17 -115 13 1
17 -116 13 1
16 -114 13 1
16 -115 13 1
16 -116 13 1
4 -110 3 1
4 -110 4 1
4 -125 -1 1
3 -125 1 1
3 -125 0 2
3 -125 -1 1
36 -101 9 1
36 -101 8 1
1 -124 2 0
35 -111 40 0
35 -108 40 0
9 -108 6 2
9 -108 5 1
6 -106 0 2
37 -106 18 1
18 -118 18 1
18 -117 18 1
13 -119 19 0
15 -119 19 1
3 -102 6 1
1 -115 2 1
27 -112 3 1
27 -111 1 1
27 -111 2 2
27 -111 3 1
8 -142 0 2
8 -142 1 2
8 -142 2 1
8 -141 0 2
8 -141 1 2
9 -142 0 1
35 -118 34 0
45 -135 1 1
44 -137 6 0
48 -101 6 0
47 -101 6 0
46 -101 6 0
45 -101 6 0
32 -116 6 0
30 -110 5 1
31 -110 5 1
32 -113 4 1
29 -109 4 0
29 -108 4 0
30 -116 3 1
31 -112 1 1
31 -112 2 2
31 -112 3 1
9 -148 2 1
6 -148 0 2
1 -126 2 0
39 -114 10 2
39 -111 9 1
22 -110 14 2
18 -109 13 1
21 -108 15 1
20 -108 14 2
21 -107 15 1
19 -111 13 1
40 -101 45 0
34 -101 34 1
34 -102 34 1
34 -104 2 1
38 -104 21 2
37 -104 21 1
34 -105 1 1
33 -104 2 1
33 -104 1 1
33 -105 1 1
32 -104 2 1
38 -104 26 2
37 -104 26 1
39 -104 23 1
38 -104 23 2
37 -104 23 1
35 -101 23 1
35 -102 23 1
16 -114 21 1
16 -115 22 1
6 -148 4 0
7 -143 3 0
36 -108 11 1
35 -109 10 0
33 -106 16 2
33 -107 16 1
15 -117 30 1
29 -125 29 0
33 -116 19 0
35 -117 20 0
29 -117 19 1
31 -117 19 1
31 -116 19 1
21 -120 23 1
38 -107 25 2
23 -111 14 1
12 -131 2 0
23 -111 16 1
11 -129 4 0
9 -130 6 0
10 -128 8 0
15 -135 8 0
12 -126 9 0
10 -130 10 0
14 -128 10 0
12 -132 11 0
15 -130 11 0
49 -139 6 0
49 -140 7 0
49 -140 8 0
48 -141 8 0
48 -135 7 0
48 -134 7 0
11 -129 5 0
12 -130 5 0
12 -131 5 0
17 -135 6 0
13 -127 6 0
13 -128 6 0
13 -129 6 0
13 -130 6 0
18 -131 6 1
15 -132 6 1
9 -130 7 0
10 -130 7 0
48 -113 8 0
48 -113 9 0
48 -113 10 0
46 -114 9 0
47 -111 9 0
48 -114 7 0
49 -115 8 0
49 -115 9 0
49 -112 7 0
12 -128 8 0
46 -116 8 0
46 -117 8 0
45 -109 8 0
49 -113 6 0
42 -102 8 0
44 -114 7 0
43 -115 7 0
48 -110 6 0
49 -109 7 0
14 -116 34 0
15 -115 35 0
14 -115 32 0
42 -114 11 0
42 -114 12 0
42 -115 14 0
36 -131 2 1
16 -122 11 0
34 -108 31 1
28 -123 5 0
24 -129 28 0
24 -128 28 0
24 -127 28 0
21 -124 29 0
28 -127 29 0
26 -125 29 0
21 -128 29 0
22 -127 29 0
23 -126 29 0
26 -128 30 0
20 -126 31 0
37 -104 41 1
37 -103 41 2
38 -104 41 2
23 -117 3 1
23 -117 2 1
38 -103 43 1
25 -123 25 2
22 -124 25 0
23 -124 26 1
33 -118 29 0
32 -117 28 0
23 -127 26 0
23 -126 27 0
21 -122 27 0
21 -123 27 0
27 -108 10 0
31 -108 7 0
28 -105 9 0
31 -109 7 0
34 -110 9 0
15 -133 7 0
26 -110 9 0
31 -111 8 0
32 -110 7 0
31 -109 6 1
16 -133 7 0
17 -133 8 0
18 -134 8 0
39 -126 6 0
38 -127 5 0
39 -124 4 0
15 -136 7 0
15 -137 7 0
28 -101 14 0
10 -103 5 1
10 -103 6 1
33 -119 18 0
42 -127 9 0
28 -117 21 1
36 -116 19 0
35 -116 19 0
0 -117 4 0
2 -120 5 0
1 -120 5 0
0 -119 5 0
34 -111 11 0
10 -129 8 0
12 -129 12 0
11 -129 11 0
10 -130 2 0
11 -130 5 0
11 -127 3 0
8 -128 4 0
9 -129 4 0
10 -129 5 0
8 -132 5 0
10 -127 5 0
10 -127 6 0
7 -130 6 0
8 -130 6 0
31 -148 2 1
27 -147 -1 1
28 -147 -1 1
45 -127 2 2
29 -147 -1 1
32 -133 0 1
28 -135 4 0
25 -140 1 1
25 -140 2 1
25 -140 3 1
25 -139 1 1
25 -139 2 1
25 -138 1 1
25 -138 2 1
34 -108 29 1
24 -111 4 0
34 -107 31 1
13 -105 3 0
9 -103 3 0
12 -103 3 0
11 -104 3 0
12 -106 3 0
37 -102 46 0
37 -106 2 2
37 -106 1 1
37 -107 3 1
37 -107 2 2
37 -107 1 1
37 -108 3 1
37 -108 2 2
37 -108 1 1
31 -105 1 1
30 -105 1 1
8 -114 9 1
5 -114 10 0
5 -114 9 0
8 -112 11 0
49 -102 2 1
49 -101 2 1
32 -139 1 1
32 -139 2 1
36 -144 0 1
36 -144 1 1
36 -144 2 1
36 -143 0 1
36 -143 1 1
36 -143 2 1
36 -142 0 1
36 -142 1 1
36 -142 2 1
33 -140 0 1
14 -106 18 0
3 -101 16 1
3 -101 14 2
3 -106 15 1
3 -106 16 1
3 -106 17 1
3 -105 15 1
16 -112 21 1
37 -101 46 0
36 -101 47 0
39 -101 47 0
37 -103 47 0
39 -102 47 0
36 -102 47 0
38 -103 46 0
40 -101 46 0
40 -102 45 0
36 -103 45 0
18 -107 33 0
26 -108 4 0
26 -107 4 0
1 -106 20 0
19 -109 25 1
20 -111 25 2
20 -110 25 2
20 -109 25 1
21 -111 25 1
34 -104 24 1
36 -108 25 2
36 -106 7 2
35 -109 6 1
18 -132 10 0
18 -132 9 0
19 -132 3 0
20 -132 2 1
19 -132 2 1
19 -132 1 1
19 -132 0 2
17 -133 3 0
21 -134 2 0
17 -136 2 0
22 -131 3 0
21 -131 3 0
18 -133 4 1
20 -135 4 0
28 -113 5 1
28 -113 7 1
20 -126 2 2
25 -130 3 0
25 -129 3 1
24 -128 4 1
22 -129 4 0
22 -128 4 0
23 -128 4 0
24 -131 4 0
24 -130 4 0
28 -130 5 0
27 -130 5 0
26 -129 5 0
27 -127 5 0
25 -131 6 0
25 -130 6 0
21 -128 6 0
28 -129 7 0
23 -129 6 0
20 -127 8 0
26 -130 9 0
24 -128 6 0
22 -129 9 0
23 -128 8 0
23 -128 7 0
24 -125 0 1
24 -126 0 1
24 -127 0 1
23 -127 0 1
22 -127 2 1
22 -127 1 1
22 -127 0 1
28 -126 0 1
28 -126 -1 1
28 -127 0 1
28 -127 -1 1
28 -128 1 1
28 -128 0 1
28 -128 -1 1
27 -126 0 1
27 -126 -1 1
27 -127 -1 1
27 -128 1 1
27 -128 0 1
27 -128 -1 1
26 -126 0 1
26 -126 -1 1
26 -127 0 1
11 -120 2 2
11 -119 1 1
11 -119 2 2
11 -119 3 1
12 -121 1 1
14 -105 7 2
14 -104 7 2
13 -101 7 0
14 -101 8 0
0 -116 6 0
14 -127 2 1
14 -128 2 1
14 -129 2 1
13 -127 2 1
14 -133 3 0
11 -129 3 0
12 -129 4 0
16 -126 5 2
16 -126 4 1
16 -126 3 1
15 -126 5 1
15 -126 4 2
15 -126 3 1
14 -126 5 1
14 -126 4 1
14 -126 3 1
19 -131 4 1
18 -131 5 2
12 -127 5 0
18 -127 5 2
17 -128 6 1
18 -133 6 1
14 -125 6 0
19 -129 7 0
10 -128 7 0
11 -128 7 0
12 -129 7 0
16 -134 7 0
17 -126 8 0
19 -132 9 0
17 -131 8 0
28 -109 6 0
28 -108 6 0
27 -125 30 0
25 -123 30 2
24 -124 29 1
24 -124 30 1
24 -124 31 1
10 -141 4 0
11 -142 3 1
3 -124 1 1
44 -125 3 2
32 -121 29 0
8 -112 10 1
21 -117 7 1
40 -116 4 2
40 -116 5 2
40 -116 6 2
15 -102 5 0
12 -101 6 1
14 -101 6 0
9 -110 2 2
9 -109 1 1
27 -107 4 0
1 -119 7 0
0 -119 7 0
30 -121 34 0
22 -123 1 1
21 -122 3 1
21 -122 2 1
21 -122 1 1
21 -123 1 2
27 -101 13 0
30 -114 13 1
42 -128 3 1
0 -136 4 0
4 -110 2 2
17 -125 1 1
18 -124 2 2
32 -115 37 0
30 -116 36 0
17 -113 32 1
34 -116 9 0
29 -119 10 1
32 -114 9 0
27 -115 10 1
20 -119 3 1
20 -119 2 1
20 -120 4 1
20 -120 3 1
32 -114 32 0
40 -119 2 2
17 -117 21 1
17 -117 22 1
17 -116 21 1
17 -116 22 1
34 -104 1 1
16 -117 16 2
16 -118 16 1
38 -110 26 0
39 -108 25 1
16 -101 4 0
20 -105 4 0
19 -105 5 0
18 -105 5 0
15 -109 5 1
15 -108 5 1
15 -107 5 1
19 -101 5 0
18 -101 5 0
28 -106 1 1
27 -104 3 1
27 -104 2 2
27 -104 1 1
27 -105 3 1
27 -105 2 2
27 -105 1 1
0 -128 1 1
4 -127 3 0
0 -122 4 0
30 -101 4 1
30 -102 4 1
38 -104 28 1
37 -104 28 1
11 -104 1 1
12 -104 0 1
12 -104 1 1
27 -115 2 1
27 -115 1 1
11 -139 2 1
14 -112 16 2
15 -112 17 2
6 -136 3 0
40 -101 19 0
0 -125 3 0
10 -138 4 2
10 -137 2 1
10 -137 4 2
28 -114 34 0
29 -104 10 0
28 -103 12 0
29 -103 13 0
30 -106 15 1
29 -103 15 0
30 -105 15 1
29 -104 11 0
29 -105 11 0
28 -104 11 0
31 -103 14 2
30 -103 14 1
29 -114 16 1
31 -117 29 1
31 -116 29 1
33 -112 29 0
32 -136 5 0
30 -137 5 0
34 -132 5 0
34 -133 5 0
34 -134 5 0
34 -135 5 0
32 -141 6 0
32 -140 6 0
33 -139 5 0
34 -138 5 0
30 -135 6 0
31 -135 6 0
33 -136 6 0
34 -136 5 0
36 -142 7 0
36 -141 6 0
35 -140 6 0
35 -139 6 0
35 -138 5 0
37 -133 7 0
6 -127 8 0
7 -125 11 0
7 -125 10 0
22 -114 2 1
22 -114 3 1
22 -113 1 1
22 -113 2 1
22 -113 3 2
22 -112 1 1
22 -112 2 1
27 -110 9 0
29 -114 10 2
29 -111 8 0
16 -113 14 1
18 -114 15 1
38 -111 4 1
37 -111 6 1
37 -111 5 1
37 -111 4 1
37 -112 6 1
17 -117 15 1
24 -121 18 1
24 -122 18 1
24 -123 18 2
23 -121 18 1
23 -122 18 2
23 -123 18 1
23 -126 19 0
22 -111 8 1
27 -106 3 1
27 -106 2 2
45 -109 4 1
45 -109 3 1
45 -109 2 1
43 -107 5 1
43 -107 4 1
