DAV_OBMAP v3 cell_size=10
-48 241 13 0
-47 230 5 1
-48 230 5 1
-46 238 3 1
-45 230 8 1
-46 231 6 1
-46 230 7 2
-46 230 6 1
-45 228 8 1
-46 229 8 1
-44 230 11 0
-45 230 10 1
-50 228 11 0
-49 230 9 0
-46 231 12 1
-46 230 12 1
-46 229 12 1
-46 229 11 1
-46 229 10 1
-47 229 12 1
-47 229 11 1
-48 231 12 1
-48 231 11 1
-48 230 12 1
-48 230 11 1
-48 229 12 1
-48 229 11 1
-48 229 10 1
-47 230 11 2
-50 230 13 0
-50 230 12 0
-47 232 13 0
-48 232 12 0
-46 236 6 2
-37 201 5 2
-48 239 13 0
-34 225 3 2
-34 225 2 1
-43 235 12 0
-43 235 11 0
-41 236 10 0
-47 215 6 0
-48 213 5 0
-50 215 2 1
-49 215 2 1
-49 215 3 2
-48 215 2 1
-48 215 3 1
-48 215 4 1
-47 217 2 1
-47 218 2 1
-47 219 2 1
-46 219 2 1
-41 238 11 0
-34 235 9 0
-41 232 9 0
-41 231 9 0
-40 239 9 1
-39 242 10 0
-43 241 11 0
-39 239 11 0
-36 237 7 0
-37 241 8 0
-39 241 10 0
-37 236 11 0
-36 237 12 0
-43 233 11 0
-37 239 10 0
-34 236 9 0
-42 231 9 0
-35 229 13 0
-39 241 6 1
-40 241 8 1
-40 241 6 1
-37 238 9 0
-44 238 12 0
-17 214 7 1
-17 214 6 1
-17 214 5 1
-19 222 8 1
-45 240 3 1
-45 241 3 1
-44 239 3 1
-44 240 3 1
-44 241 3 1
-50 237 9 0
-50 237 10 0
-48 236 9 0
-50 235 9 0
-50 234 9 0
-50 234 10 0
-48 234 8 1
-48 233 8 1
-49 233 6 1
-49 235 4 1
-38 217 6 1
-38 217 5 1
-38 216 5 1
-38 215 5 1
-28 218 7 0
-38 219 8 0
-37 219 8 0
-28 220 9 0
-37 221 10 0
-36 221 9 0
-37 217 11 0
-36 218 10 0
-36 220 12 0
-33 222 13 0
-33 221 12 0
-35 228 6 1
-34 228 4 1
-34 228 5 2
-34 228 6 1
-34 229 4 1
-34 229 5 2
-34 229 6 1
-34 230 4 1
-34 230 5 2
-16 213 6 1
-16 213 5 1
-41 223 7 1
