DAV_OBMAP v3 cell_size=10
-92 260 6 0
-89 258 8 0
-95 263 8 0
-94 262 8 0
-90 261 9 0
-75 275 6 0
-75 275 10 0
-75 275 11 0
-74 272 10 0
-61 286 9 0
-61 287 10 0
-70 280 7 0
-71 277 6 1
-67 282 6 0
-68 277 3 1
-68 277 4 2
-68 277 5 1
-66 256 4 1
-65 254 4 1
-65 254 5 2
-81 298 6 0
-83 297 8 0
-83 298 7 0
-83 299 7 0
-76 251 5 2
-80 299 9 0
-85 297 9 0
-85 298 8 0
-84 299 8 0
-88 252 9 0
-88 253 11 0
-55 271 7 0
-51 272 9 0
-52 272 8 0
-54 290 2 2
-54 290 1 1
-55 290 2 2
-69 283 11 0
-68 283 12 0
-70 283 9 0
-71 283 10 0
-71 282 12 0
-69 286 11 0
-68 281 10 0
-68 281 11 0
-73 284 11 0
-70 280 9 0
-68 283 8 0
-52 253 12 0
-53 257 9 0
-52 257 10 0
-51 258 11 0
-55 258 9 0
-52 260 9 0
-53 253 9 0
-52 256 8 0
-51 256 8 0
-72 250 16 0
-71 250 16 0
-74 250 14 0
-72 250 18 0
-71 252 16 0
-72 250 15 0
-73 250 14 0
-69 250 20 0
-71 251 19 0
-74 250 17 0
-73 251 14 0
-70 250 13 0
-68 287 3 1
-68 287 2 1
-68 286 4 1
-56 280 4 2
-56 280 3 1
-55 280 4 2
-51 279 5 0
-58 277 5 1
-53 282 5 0
-53 281 5 1
-53 280 5 1
-53 279 5 1
-51 277 5 0
-84 273 5 1
-84 273 4 2
-84 273 3 1
-87 279 9 0
-85 277 5 2
-80 263 12 0
-79 263 11 0
-79 263 10 0
-77 264 14 0
-77 264 13 0
-78 264 12 0
-65 251 10 1
-65 251 12 1
-66 251 13 1
-90 267 4 1
-90 268 2 1
-90 268 3 2
-79 290 7 0
-84 295 8 0
-83 287 8 0
-78 293 9 0
-84 292 8 0
-81 294 10 0
-81 293 9 0
-95 289 8 0
-59 283 5 1
-59 283 4 2
-59 283 3 1
-58 283 4 2
-54 252 4 1
-56 263 7 0
-55 263 7 0
-54 264 7 0
-59 264 7 1
-99 260 10 0
-99 259 10 0
-98 264 10 0
-96 258 10 0
-99 259 6 0
-97 260 1 1
-97 261 1 1
-96 260 1 1
-96 261 1 1
-95 260 1 1
-95 261 1 1
-100 259 1 1
-100 259 2 1
-100 260 1 1
-100 261 1 1
-99 259 1 1
-99 260 1 1
-99 261 1 1
-98 259 10 0
-95 257 10 0
-99 255 1 1
-99 255 2 1
-98 258 11 0
-94 256 10 0
-100 260 10 0
-79 257 7 1
-79 257 8 1
-99 291 7 0
-98 291 7 0
-71 287 1 1
-63 263 4 1
-64 269 6 1
-64 269 5 1
-64 268 7 1
-64 268 6 1
-64 268 5 2
-64 267 7 1
-93 286 7 0
-94 286 7 0
-94 281 8 0
-96 284 7 0
-100 284 8 0
-99 284 8 0
-98 284 8 0
-92 284 9 0
-92 284 8 0
-93 284 8 0
-80 251 11 0
-96 271 7 0
-77 253 12 0
-77 253 11 0
-78 250 11 0
-76 251 13 0
-76 251 12 0
-76 251 11 0
-96 267 7 0
-95 266 10 0
-95 266 11 0
-96 266 8 0
-97 265 9 0
-95 298 11 0
-57 283 6 1
-56 282 6 1
-73 260 10 0
-68 261 9 0
-67 261 9 0
-67 262 10 0
-70 258 8 1
-70 257 9 0
-83 280 5 1
-83 280 6 1
-95 255 10 0
-95 255 9 0
-95 256 9 0
-82 262 8 0
-82 262 9 0
-89 274 4 1
-89 274 3 2
-89 274 2 1
-89 275 3 2
-96 274 4 1
-96 274 3 2
-96 274 2 1
-97 276 2 1
-97 275 3 1
-97 275 2 1
-97 274 4 1
-97 274 3 2
-97 274 2 1
-90 270 4 1
-90 271 4 1
-91 272 5 0
-91 277 5 1
-94 272 5 1
-95 272 5 1
-95 271 5 1
-95 271 4 2
-95 271 3 1
-57 273 9 0
-52 271 9 0
-53 275 10 0
-53 275 9 0
-53 274 8 0
-82 279 6 1
-82 279 5 1
-82 279 4 1
-52 291 2 1
-52 291 1 2
-52 291 0 1
-52 290 1 2
-52 290 0 1
-53 291 2 1
-98 272 4 1
-98 273 2 1
-98 273 4 1
-98 274 2 1
-54 268 5 1
-53 269 5 2
-59 269 4 1
-59 269 5 1
-81 277 9 0
-86 277 7 1
-86 278 8 0
-88 273 8 0
-84 276 7 1
-83 277 7 1
-83 278 7 1
-82 279 8 0
-86 276 6 1
-89 277 7 0
-80 276 7 1
-85 277 6 2
-85 278 6 1
-54 297 6 0
-77 252 7 0
-82 252 8 1
-86 279 8 0
-96 262 6 1
-96 263 6 1
-94 257 6 0
-52 282 1 1
-52 283 1 1
-55 279 2 1
-60 278 5 1
-79 270 4 1
-79 271 2 1
-79 271 3 2
-79 271 4 1
-79 272 2 1
-79 272 3 2
-78 270 2 1
-78 270 3 2
-78 270 4 2
-97 252 5 1
-80 259 6 1
-81 257 8 1
-100 252 5 1
-99 286 3 2
-99 287 1 1
-59 257 11 0
-60 259 9 0
-60 257 11 0
-60 257 12 0
-61 259 11 0
-58 259 11 0
-63 260 9 0
-63 260 10 0
-59 261 9 0
-87 297 2 1
-87 297 0 1
-87 296 2 1
-64 292 6 0
-64 291 6 0
-66 284 6 0
-59 289 7 0
-60 288 7 0
-61 288 6 0
-63 288 6 0
-67 290 7 0
-66 289 6 0
-62 292 8 0
-62 291 7 0
-63 290 7 0
-67 286 8 0
-60 286 8 0
-61 286 8 0
-66 291 9 0
-66 291 8 0
-65 290 8 0
-65 289 7 0
-98 298 1 2
