DAV_OBMAP v3 cell_size=10
34 -221 6 0
37 -204 5 0
36 -222 6 0
37 -220 6 0
38 -221 5 0
36 -223 5 0
36 -219 4 1
38 -223 4 0
38 -220 4 0
38 -222 3 1
45 -207 6 0
46 -207 5 0
46 -208 6 0
45 -208 6 0
46 -208 5 0
10 -208 0 2
44 -220 6 0
48 -202 2 1
10 -229 2 1
6 -232 6 0
22 -201 4 0
25 -205 -1 1
14 -217 3 0
16 -214 3 1
16 -218 3 0
14 -218 3 0
17 -213 0 1
43 -218 1 2
43 -219 2 1
43 -219 1 2
10 -208 1 2
47 -203 5 0
11 -208 -1 1
11 -208 0 1
48 -204 3 2
47 -204 2 1
47 -204 3 2
11 -227 6 0
16 -225 2 1
16 -226 4 1
47 -202 5 0
16 -226 3 1
41 -211 4 1
41 -211 3 2
5 -203 -1 1
33 -201 -2 1
34 -201 -2 1
35 -201 -2 1
36 -201 -2 1
36 -202 -2 1
35 -223 4 0
35 -221 4 0
49 -214 7 0
10 -232 5 0
19 -217 0 1
10 -207 2 1
0 -233 2 1
49 -210 6 0
19 -225 7 0
0 -232 7 0
6 -205 1 1
6 -204 0 2
6 -204 1 1
6 -203 -1 1
6 -203 0 2
38 -218 1 1
37 -217 1 1
37 -218 1 1
36 -217 1 1
36 -218 1 1
35 -213 2 1
35 -213 1 2
35 -213 0 1
34 -221 0 1
37 -219 4 1
32 -213 4 0
33 -214 4 0
39 -219 5 0
38 -219 5 0
37 -218 5 0
35 -212 5 0
35 -213 5 0
33 -220 6 0
5 -201 1 1
5 -207 0 2
15 -216 4 0
4 -208 -1 1
12 -228 4 1
37 -221 1 1
37 -221 2 2
37 -221 3 1
37 -220 1 1
37 -220 2 2
2 -236 5 0
28 -219 4 1
29 -219 2 1
39 -216 5 0
39 -213 4 1
49 -224 7 1
47 -224 7 0
49 -223 7 0
49 -225 5 1
13 -214 4 0
13 -212 4 0
12 -215 4 0
14 -214 3 1
13 -215 3 0
11 -215 3 0
0 -203 1 1
0 -202 -1 1
0 -202 0 2
1 -204 -1 1
1 -204 0 2
1 -204 1 1
39 -209 2 0
37 -209 2 0
47 -207 6 0
48 -207 6 0
41 -214 4 1
20 -225 2 1
20 -225 3 1
7 -210 2 1
20 -215 2 1
8 -230 2 1
8 -231 4 1
8 -231 3 2
8 -231 2 1
30 -222 5 0
29 -222 6 0
29 -222 5 0
28 -220 7 0
27 -219 2 1
47 -221 6 1
41 -217 2 1
41 -217 1 1
40 -217 3 1
40 -217 2 2
37 -205 -1 2
37 -206 1 1
15 -229 6 0
24 -224 1 1
24 -224 0 1
23 -224 1 1
48 -202 4 1
2 -226 1 1
0 -229 0 2
0 -230 -1 1
21 -224 2 1
21 -224 3 2
17 -222 3 2
17 -222 4 2
17 -221 3 2
4 -233 2 1
47 -205 3 1
21 -219 3 1
17 -222 2 1
48 -220 6 1
23 -221 3 1
23 -221 4 1
24 -221 2 2
31 -219 5 0
49 -223 2 1
49 -223 3 2
49 -222 2 1
49 -218 4 1
49 -221 3 2
21 -218 4 0
44 -218 1 2
40 -217 6 0
38 -206 5 0
15 -219 6 0
14 -219 5 0
9 -220 7 0
14 -223 7 0
14 -222 7 0
2 -207 -1 1
1 -207 1 1
1 -207 0 2
1 -207 -1 1
25 -222 0 1
24 -222 0 1
46 -223 6 1
45 -221 7 0
31 -220 1 1
32 -222 0 1
32 -221 0 1
11 -212 2 1
43 -219 3 1
49 -210 8 0
42 -208 4 1
47 -214 6 0
49 -211 0 1
37 -222 5 0
49 -209 0 1
42 -217 5 0
21 -220 0 1
21 -221 0 1
20 -221 0 1
22 -217 2 1
12 -214 3 1
10 -214 3 1
9 -210 1 2
9 -210 0 1
10 -230 5 0
7 -229 6 0
9 -232 5 0
1 -234 4 1
1 -233 2 1
1 -233 3 1
41 -213 5 0
49 -201 4 1
49 -201 3 2
18 -227 3 2
18 -227 4 1
18 -226 2 1
36 -222 1 1
36 -222 2 2
8 -211 3 0
37 -204 -1 1
37 -211 4 0
39 -210 4 0
38 -210 4 0
37 -211 5 0
39 -209 5 0
37 -210 3 0
47 -222 1 1
47 -221 1 1
36 -223 1 1
35 -222 3 1
35 -222 1 1
8 -229 6 0
18 -218 2 1
18 -218 1 2
18 -218 0 1
18 -219 2 1
43 -215 0 1
42 -213 1 1
42 -213 0 1
42 -214 0 1
42 -215 0 1
44 -221 0 1
44 -222 0 1
5 -218 0 2
5 -218 1 2
3 -223 2 1
5 -228 1 2
4 -229 2 1
4 -228 2 1
4 -227 2 1
5 -229 0 1
5 -229 1 2
5 -229 2 1
5 -228 0 1
5 -228 2 1
5 -227 0 1
5 -227 1 1
5 -227 2 1
6 -229 0 1
6 -229 1 2
6 -229 2 1
5 -224 5 0
5 -224 6 0
43 -215 2 1
6 -233 6 0
19 -224 3 2
19 -224 2 1
37 -203 0 1
26 -220 1 2
23 -223 3 2
31 -221 0 1
24 -203 6 0
20 -207 4 0
20 -208 5 0
20 -209 5 0
20 -203 4 0
19 -202 5 0
19 -201 5 0
23 -206 3 0
24 -206 4 0
25 -207 5 0
19 -206 3 0
18 -207 4 0
17 -207 4 0
22 -203 3 0
22 -208 3 0
22 -209 4 0
22 -210 4 0
3 -207 2 0
39 -207 5 0
38 -208 4 0
15 -217 4 0
30 -222 2 1
17 -213 1 2
46 -207 3 2
46 -207 2 1
46 -208 4 1
46 -208 3 1
46 -208 2 1
43 -214 4 1
11 -207 2 1
11 -208 2 1
11 -209 2 1
42 -224 3 2
30 -220 1 1
31 -222 0 1
23 -220 4 0
43 -221 5 0
13 -228 3 2
33 -218 5 0
34 -218 5 0
26 -220 6 0
28 -222 6 0
24 -216 2 1
24 -214 1 1
24 -214 2 1
25 -216 1 2
24 -218 4 0
25 -218 5 0
25 -218 6 0
25 -218 7 0
24 -215 6 0
47 -201 3 0
46 -202 4 0
46 -202 8 0
46 -201 4 0
47 -201 4 0
0 -225 0 2
48 -201 4 1
24 -217 2 1
48 -223 4 1
15 -212 3 1
15 -212 2 1
4 -222 0 2
13 -209 6 0
11 -215 5 0
33 -209 6 0
33 -209 7 0
31 -210 4 0
31 -210 5 0
31 -210 6 0
30 -210 7 0
32 -208 4 0
32 -207 5 0
32 -207 6 0
41 -203 0 1
41 -203 1 1
42 -203 -1 2
42 -203 0 1
42 -202 -2 1
43 -202 -2 1
44 -202 -2 1
40 -202 -2 1
40 -201 -2 1
41 -202 -2 1
28 -211 4 0
34 -205 4 0
33 -212 3 0
