DAV_OBMAP v3 cell_size=10
219 -70 9 0
219 -70 7 0
218 -68 10 0
216 -66 9 0
214 -68 8 0
233 -69 8 0
234 -69 8 0
234 -69 9 0
233 -69 7 0
234 -69 7 0
234 -68 8 0
234 -68 9 0
234 -68 7 0
232 -67 8 0
231 -68 9 0
231 -68 7 0
232 -70 8 0
231 -71 8 0
231 -71 9 0
232 -70 7 0
231 -71 7 0
232 -71 9 0
233 -70 8 0
234 -71 8 0
234 -71 9 0
233 -70 7 0
234 -71 7 0
232 -69 10 0
232 -69 6 1
232 -70 5 1
232 -69 5 1
232 -68 5 1
233 -70 5 1
233 -69 5 1
233 -68 5 1
245 -69 8 0
245 -69 9 0
245 -69 7 0
244 -70 8 0
243 -70 9 0
243 -70 7 0
243 -72 9 0
245 -72 8 0
245 -73 8 0
245 -73 9 0
245 -73 7 0
246 -72 8 0
246 -72 9 0
246 -72 7 0
245 -71 10 0
245 -71 6 1
245 -72 5 1
245 -71 5 1
245 -70 5 1
246 -72 5 1
246 -71 5 1
246 -70 5 1
235 -70 8 0
236 -70 8 0
236 -70 9 0
235 -70 7 0
236 -70 7 0
235 -69 8 0
236 -68 8 0
235 -68 9 0
235 -69 7 0
236 -68 7 0
248 -70 7 0
246 -69 8 0
246 -69 7 0
245 -70 9 0
245 -70 7 0
244 -71 7 0
246 -73 8 0
246 -73 9 0
246 -73 7 0
247 -72 8 0
248 -73 8 0
248 -73 9 0
248 -73 7 0
246 -71 10 0
246 -71 6 2
247 -72 5 1
247 -71 5 1
247 -70 5 1
234 -69 5 1
235 -71 5 1
235 -70 5 1
235 -69 5 1
249 -72 8 0
249 -72 9 0
249 -71 8 0
249 -70 8 0
249 -71 9 0
249 -70 9 0
247 -70 8 0
247 -71 9 0
247 -70 9 0
247 -72 9 0
247 -73 8 0
247 -73 9 0
248 -74 8 0
248 -72 9 0
249 -73 8 0
249 -73 9 0
248 -72 10 0
248 -72 6 1
247 -73 5 1
248 -73 5 1
248 -72 5 1
248 -71 5 1
249 -73 5 1
249 -72 5 1
249 -71 5 1
248 -72 8 0
210 -68 6 0
209 -67 9 0
209 -67 5 1
209 -68 4 1
209 -67 4 1
209 -66 4 1
210 -68 4 1
210 -67 4 1
210 -66 4 1
212 -67 7 0
213 -67 7 0
212 -67 8 0
213 -67 6 1
211 -66 7 0
212 -66 7 0
212 -66 8 0
212 -66 6 0
211 -65 7 0
211 -65 8 0
211 -65 6 0
209 -66 6 0
211 -68 7 0
211 -69 7 0
211 -69 8 0
211 -69 6 0
212 -68 7 0
212 -68 8 0
212 -68 6 1
211 -67 9 0
211 -67 5 1
211 -68 4 1
211 -67 4 1
211 -66 4 1
212 -68 4 1
212 -67 4 1
212 -66 4 1
214 -68 9 0
214 -70 8 0
215 -69 9 0
214 -70 7 0
217 -70 8 0
217 -69 9 0
217 -70 7 0
216 -68 10 0
213 -66 6 0
212 -65 7 0
212 -65 8 0
212 -65 6 0
237 -70 8 0
238 -70 8 0
214 -66 9 0
212 -68 9 0
212 -69 9 0
214 -70 9 0
214 -68 10 0
214 -68 6 1
213 -69 5 1
236 -68 9 0
236 -69 7 0
235 -69 9 0
234 -70 7 0
235 -71 8 0
235 -71 7 0
236 -72 8 0
236 -72 9 0
236 -72 7 0
237 -71 8 0
237 -71 9 0
212 -66 9 0
210 -68 9 0
210 -69 8 0
211 -69 9 0
210 -69 7 0
212 -70 8 0
212 -70 9 0
212 -70 7 0
213 -69 9 0
212 -68 10 0
211 -69 5 1
212 -69 5 1
215 -66 8 0
215 -66 6 0
213 -65 7 0
211 -66 9 0
210 -66 9 0
209 -66 9 0
208 -68 9 0
209 -69 9 0
210 -70 8 0
210 -69 9 0
210 -70 7 0
210 -68 10 0
216 -69 6 1
216 -69 7 1
216 -69 8 1
216 -68 6 2
216 -68 7 1
216 -68 8 1
214 -68 7 0
215 -68 8 0
239 -70 8 0
240 -70 8 0
240 -70 9 0
239 -70 7 0
240 -70 7 0
238 -69 8 0
239 -69 8 0
239 -69 9 0
238 -69 7 0
239 -69 7 0
238 -68 8 0
238 -68 9 0
238 -68 7 0
238 -72 9 0
239 -72 8 0
239 -71 9 0
239 -72 7 0
238 -70 10 0
238 -71 5 1
238 -70 5 1
238 -69 5 1
239 -71 5 1
239 -70 5 1
239 -69 5 1
241 -70 8 0
241 -70 9 0
241 -70 7 0
241 -69 8 0
241 -69 9 0
241 -69 7 0
239 -68 8 0
239 -68 7 0
238 -69 9 0
239 -71 8 0
239 -72 9 0
240 -71 8 0
241 -72 8 0
241 -72 9 0
241 -72 7 0
239 -70 9 0
239 -70 10 0
239 -70 6 2
240 -71 5 1
240 -70 5 1
240 -69 5 1
242 -71 8 0
243 -71 8 0
243 -71 9 0
243 -71 7 0
242 -70 8 0
243 -69 8 0
242 -69 9 0
243 -69 7 0
240 -69 8 0
240 -69 9 0
240 -69 7 0
239 -71 7 0
240 -72 8 0
241 -71 8 0
240 -72 9 0
240 -72 7 0
241 -73 8 0
241 -73 7 0
243 -72 8 0
242 -72 9 0
243 -72 7 0
241 -71 9 0
241 -71 10 0
241 -71 6 1
240 -72 5 1
241 -72 5 1
241 -71 5 1
241 -70 5 1
242 -72 5 1
242 -71 5 1
242 -70 5 1
244 -71 8 0
245 -71 8 0
245 -71 9 0
245 -71 7 0
243 -70 8 0
244 -69 8 0
244 -70 9 0
244 -69 7 0
243 -69 9 0
241 -71 7 0
242 -72 8 0
243 -73 8 0
243 -73 9 0
243 -73 7 0
244 -72 8 0
244 -72 9 0
244 -72 7 0
243 -71 10 0
243 -71 6 1
243 -72 5 1
243 -71 5 1
243 -70 5 1
244 -72 5 1
244 -71 5 1
244 -70 5 1
201 -65 8 0
201 -65 6 0
201 -69 7 0
201 -69 8 0
201 -69 6 0
202 -68 7 0
202 -68 8 0
202 -68 6 0
201 -67 9 0
201 -67 5 2
201 -68 4 1
201 -67 4 1
201 -66 4 1
202 -68 4 1
202 -67 4 1
202 -66 4 1
200 -67 7 0
201 -67 7 0
201 -67 8 0
201 -67 6 0
200 -66 7 0
201 -66 7 0
200 -66 8 0
200 -66 6 0
215 -68 6 1
214 -69 5 1
215 -69 5 1
215 -68 5 1
216 -69 5 1
216 -68 5 1
200 -68 7 0
213 -67 8 0
213 -67 9 0
214 -68 5 1
214 -67 5 1
214 -66 5 1
200 -68 4 1
249 -71 10 0
216 -67 7 0
249 -72 10 0
249 -73 10 0
217 -67 6 1
216 -66 7 0
216 -66 8 0
216 -66 6 0
215 -65 7 0
215 -65 6 0
214 -66 8 0
214 -66 6 0
214 -69 7 0
214 -69 8 0
214 -69 6 0
247 -72 10 0
247 -73 10 0
248 -73 10 0
248 -71 11 0
248 -71 6 1
248 -70 5 1
249 -70 5 1
218 -67 7 0
246 -69 9 0
246 -69 10 0
245 -70 10 0
244 -71 9 0
244 -71 10 0
245 -72 9 0
245 -72 10 0
246 -73 10 0
246 -71 11 0
246 -70 10 0
244 -69 9 0
244 -69 10 0
243 -70 10 0
242 -71 9 0
242 -71 10 0
243 -72 10 0
244 -73 9 0
244 -73 10 0
244 -73 8 0
246 -72 10 0
244 -71 11 0
244 -71 6 1
242 -70 9 0
242 -69 10 0
242 -69 8 0
241 -69 10 0
240 -71 9 0
241 -72 10 0
242 -73 9 0
242 -72 10 0
242 -73 8 0
244 -72 10 0
242 -71 11 0
242 -71 6 1
242 -70 10 0
241 -68 9 0
241 -68 8 0
239 -69 10 0
239 -72 10 0
241 -70 10 0
241 -70 11 0
241 -70 6 1
241 -69 5 1
242 -69 5 1
240 -70 10 0
240 -69 10 0
239 -68 9 0
239 -68 10 0
237 -69 10 0
237 -70 9 0
237 -70 10 0
238 -71 9 0
237 -72 9 0
237 -71 10 0
240 -71 10 0
239 -70 11 0
204 -67 7 0
204 -67 8 0
204 -67 6 0
203 -66 7 0
204 -65 7 0
204 -66 8 0
204 -66 6 0
202 -66 7 0
202 -65 8 0
202 -65 6 0
201 -66 8 0
201 -66 6 0
200 -67 6 0
201 -68 8 0
201 -68 6 0
202 -69 7 0
202 -69 8 0
202 -69 6 0
203 -68 7 0
204 -68 7 0
204 -68 8 0
204 -68 6 0
202 -67 9 0
202 -67 5 2
203 -68 4 1
203 -67 4 1
203 -66 4 1
205 -67 7 0
206 -67 7 0
206 -67 8 0
206 -67 6 0
205 -66 7 0
205 -65 7 0
205 -66 8 0
205 -65 6 0
204 -66 7 0
204 -65 8 0
204 -65 6 0
203 -65 7 0
203 -66 8 0
203 -65 6 0
202 -67 6 0
203 -68 8 0
203 -68 6 0
204 -69 7 0
204 -69 8 0
204 -69 6 0
205 -68 7 0
205 -68 8 0
205 -68 6 0
204 -67 9 0
