DAV_OBMAP v3 cell_size=10
-43 -519 8 0
-43 -518 8 0
-45 -517 9 0
-45 -518 10 0
-46 -518 9 0
-46 -518 10 0
-46 -518 8 0
-46 -519 9 0
-47 -519 9 0
-47 -519 10 0
-47 -519 8 0
-46 -521 9 0
-46 -521 10 0
-46 -521 8 0
-45 -521 9 0
-45 -521 10 0
-45 -521 8 0
-44 -521 10 0
-45 -519 11 0
-45 -519 7 1
-46 -520 6 1
-46 -519 6 1
-46 -518 6 1
-45 -520 6 1
-45 -519 6 1
-45 -518 6 1
-46 -520 10 0
-45 -520 10 0
-46 -519 10 0
-48 -518 9 0
-48 -519 10 0
-48 -519 9 0
-47 -520 9 0
-48 -520 9 0
-24 -502 10 0
-24 -502 8 0
-27 -501 6 1
-26 -501 6 1
-25 -501 6 1
-25 -502 9 0
-25 -502 10 0
-26 -501 10 0
-27 -501 9 0
-27 -501 10 0
-28 -501 9 0
-28 -501 10 0
-28 -502 9 0
-29 -502 9 0
-28 -502 10 0
-29 -502 10 0
-27 -503 9 0
-28 -503 9 0
-30 -509 10 0
-30 -509 9 0
-32 -508 10 0
-32 -508 9 0
-33 -509 10 0
-33 -509 9 0
-33 -510 10 0
-33 -510 9 0
-31 -510 10 0
-31 -511 10 0
-31 -510 9 0
-30 -510 10 0
-30 -510 9 0
-31 -509 11 0
-31 -509 12 0
-31 -509 7 1
-32 -510 6 1
-32 -509 6 1
-31 -510 6 1
-31 -509 6 1
-30 -510 6 1
-30 -509 6 1
-30 -509 11 0
-31 -508 11 0
-32 -508 11 0
-33 -508 10 0
-33 -508 11 0
-33 -508 9 0
-34 -509 10 0
-34 -509 11 0
-34 -509 9 0
-33 -511 10 0
-33 -511 11 0
-33 -511 9 0
-32 -510 10 0
-32 -511 10 0
-32 -511 11 0
-32 -510 9 0
-32 -511 9 0
-31 -511 11 0
-31 -511 9 0
-32 -509 11 0
-32 -509 12 0
-32 -509 7 1
-33 -510 6 1
-33 -509 6 1
-34 -512 9 0
-32 -512 10 0
-32 -512 11 0
-32 -512 9 0
-31 -512 10 0
-31 -512 9 0
-32 -510 11 0
-32 -510 12 0
-32 -510 7 1
-33 -511 6 1
-32 -511 6 1
-31 -511 6 1
-31 -510 11 0
-34 -510 10 0
-34 -510 11 0
-34 -510 9 0
-34 -512 10 0
-34 -511 9 0
-35 -511 9 0
-34 -512 11 0
-33 -512 10 0
-33 -513 10 0
-33 -513 11 0
-33 -512 9 0
-33 -513 9 0
-33 -511 12 0
-33 -511 7 2
-34 -512 6 1
-34 -511 6 1
-34 -510 6 1
