DAV_OBMAP v3 cell_size=10
-73 -76 18 0
-73 -76 19 0
-72 -76 20 0
-72 -76 21 0
-75 -77 21 0
-73 -75 18 0
-73 -74 19 0
-73 -74 20 0
-73 -73 20 0
-72 -78 19 0
-71 -78 20 0
-76 -75 19 0
-77 -75 20 0
-71 -74 19 0
-70 -74 20 0
-74 -74 17 0
-74 -74 18 0
-75 -73 18 0
-75 -72 19 0
-77 -77 18 0
-72 -73 17 0
-71 -72 18 0
-76 -74 17 0
-77 -74 17 0
-78 -73 17 0
-73 -75 16 0
-74 -71 16 0
-78 -76 16 0
-70 -73 16 0
-70 -72 15 0
-76 -73 15 1
-76 -72 15 1
-67 -54 4 0
-90 -100 6 0
-73 -64 5 0
-75 -63 6 0
-88 -64 5 0
-75 -62 6 0
-58 -70 1 1
-58 -70 2 1
-58 -69 0 1
-58 -69 2 1
-58 -68 0 1
-58 -68 1 1
-58 -68 2 1
-57 -69 2 1
-79 -72 12 1
-76 -89 -1 1
-76 -89 0 2
-76 -89 1 1
-70 -84 2 2
-70 -85 4 1
-70 -85 3 2
-70 -85 2 2
-71 -84 2 2
-84 -78 7 0
-72 -61 3 1
-72 -61 2 1
-95 -82 1 1
-95 -83 2 0
-62 -97 -1 1
-90 -96 6 0
-88 -95 5 1
-55 -84 1 1
-59 -81 0 1
-59 -81 1 1
-98 -100 4 0
-98 -100 1 1
-97 -98 2 0
-96 -75 4 1
-96 -75 5 1
-76 -70 1 1
-76 -70 0 1
-70 -63 1 1
-69 -63 2 1
-77 -71 3 0
-86 -81 6 0
-72 -62 4 1
-71 -64 3 1
-51 -99 1 2
-51 -99 0 1
-81 -74 10 0
-84 -71 11 1
-84 -71 10 2
-84 -72 11 1
-84 -72 10 1
-85 -71 11 1
-85 -71 10 1
-85 -72 11 1
-85 -73 11 1
-85 -73 10 1
-85 -73 9 1
-70 -93 8 0
-70 -93 9 0
-70 -93 10 0
-70 -94 7 0
-70 -95 8 0
-69 -95 9 0
-69 -91 7 0
-69 -91 8 0
-68 -91 8 0
-72 -95 7 0
-72 -96 8 0
-73 -89 8 0
-68 -94 7 0
-70 -95 6 0
-70 -96 6 0
-77 -76 3 1
-77 -76 4 1
