DAV_OBMAP v3 cell_size=10
498 -105 16 0
499 -105 16 0
498 -105 17 0
499 -105 17 0
498 -104 16 0
499 -104 16 0
498 -104 17 0
499 -104 17 0
497 -104 16 0
497 -104 17 0
496 -106 16 0
496 -106 17 0
497 -107 16 0
497 -107 17 0
498 -106 16 0
499 -106 16 0
498 -106 17 0
499 -106 17 0
497 -105 18 0
497 -105 14 1
497 -106 13 1
497 -105 13 1
497 -104 13 1
498 -106 13 1
498 -105 13 1
498 -104 13 1
479 -102 16 0
480 -101 16 0
479 -102 17 0
480 -102 17 0
478 -102 16 0
478 -102 17 0
477 -101 16 0
477 -104 16 0
477 -104 17 0
478 -105 16 0
478 -105 17 0
479 -104 16 0
480 -104 16 0
480 -104 17 0
478 -103 18 0
478 -103 14 1
478 -104 13 1
478 -103 13 1
478 -102 13 1
479 -104 13 1
479 -103 13 1
479 -102 13 1
487 -103 14 1
486 -102 13 1
487 -102 13 1
485 -101 16 0
485 -101 17 0
481 -103 16 0
485 -103 14 1
482 -103 16 0
481 -103 17 0
482 -103 17 0
481 -102 16 0
482 -102 16 0
481 -102 17 0
480 -102 16 0
480 -101 17 0
479 -104 17 0
475 -101 17 0
473 -104 16 0
473 -104 17 0
475 -103 16 0
475 -104 16 0
475 -103 17 0
480 -103 14 1
480 -104 13 1
480 -103 13 1
480 -102 13 1
481 -104 13 1
474 -103 13 1
474 -102 13 1
474 -101 13 1
475 -103 13 1
475 -102 13 1
475 -101 13 1
476 -103 13 1
476 -102 13 1
476 -101 13 1
483 -103 16 0
480 -106 14 1
484 -103 16 0
481 -106 14 1
483 -103 17 0
484 -103 17 0
483 -102 16 0
483 -102 17 0
477 -103 16 0
478 -103 16 0
455 -102 16 0
477 -103 17 0
478 -103 17 0
478 -101 16 0
477 -102 17 0
478 -101 17 0
476 -103 16 0
476 -103 17 0
456 -101 13 1
478 -104 16 0
478 -104 17 0
476 -103 18 0
476 -103 14 1
475 -104 13 1
476 -104 13 1
477 -104 13 1
477 -103 13 1
477 -102 13 1
477 -101 17 0
478 -102 18 0
478 -102 14 1
477 -101 13 1
478 -101 13 1
485 -103 16 0
479 -103 16 0
480 -103 16 0
486 -103 17 0
479 -103 17 0
480 -103 17 0
456 -102 17 0
457 -102 17 0
458 -101 16 0
459 -102 16 2
458 -101 17 0
459 -102 17 0
458 -103 15 1
459 -103 15 1
459 -103 16 1
459 -103 17 1
459 -102 15 2
460 -103 15 1
484 -103 18 0
460 -103 16 1
460 -103 17 1
460 -102 15 1
460 -102 16 1
460 -102 17 1
460 -101 15 1
485 -102 13 1
457 -101 13 1
458 -101 13 1
472 -101 18 0
472 -101 14 1
487 -104 16 0
488 -104 16 0
487 -104 17 0
488 -104 17 0
499 -103 16 0
499 -103 17 0
498 -107 16 0
460 -101 17 0
461 -101 17 0
459 -101 16 0
458 -102 16 1
459 -101 17 0
458 -102 17 0
461 -102 16 0
461 -102 17 0
459 -101 18 0
459 -101 14 1
458 -102 13 1
459 -102 13 1
450 -101 16 0
468 -101 14 1
450 -101 17 0
451 -101 16 0
451 -101 17 0
466 -101 18 0
466 -101 14 1
458 -103 14 1
458 -103 16 1
458 -102 14 1
458 -102 15 1
458 -101 14 1
459 -103 14 1
459 -102 14 1
460 -103 14 1
452 -101 16 0
452 -102 16 0
452 -101 17 0
453 -101 16 0
453 -101 17 0
451 -101 13 1
452 -101 13 1
453 -101 13 1
499 -102 16 0
499 -102 17 0
498 -102 16 0
498 -103 17 0
498 -103 16 0
499 -104 18 0
499 -104 14 1
498 -103 13 1
499 -103 13 1
454 -101 16 0
454 -102 16 0
454 -101 17 0
454 -102 17 0
455 -101 16 0
455 -101 17 0
496 -103 17 0
498 -104 18 0
454 -101 13 1
497 -103 13 1
455 -101 13 1
497 -102 16 0
497 -102 17 0
496 -103 16 0
496 -102 17 0
495 -102 16 0
495 -102 17 0
496 -104 18 0
496 -104 14 1
495 -103 13 1
496 -103 13 1
494 -102 16 0
494 -102 17 0
493 -102 16 0
493 -102 17 0
494 -104 18 0
494 -104 14 1
494 -103 13 1
477 -102 16 0
475 -102 17 0
476 -102 17 0
475 -102 16 0
476 -101 16 0
476 -101 17 0
475 -101 16 0
491 -102 16 0
491 -102 17 0
493 -104 18 0
493 -104 14 1
492 -102 17 0
491 -101 16 0
489 -102 17 0
491 -103 18 0
491 -103 14 1
490 -102 13 1
491 -102 13 1
492 -102 13 1
489 -101 16 0
489 -101 17 0
489 -103 18 0
489 -103 14 1
488 -102 13 1
489 -102 13 1
499 -105 18 0
499 -105 14 1
499 -106 13 1
499 -105 13 1
499 -104 13 1
460 -101 16 0
482 -105 17 0
468 -101 18 0
470 -101 14 1
470 -101 18 0
474 -102 14 1
474 -102 18 0
471 -101 14 1
476 -102 14 1
476 -102 18 0
479 -101 17 0
479 -101 16 0
479 -101 13 1
480 -102 14 1
480 -102 18 0
482 -101 13 1
481 -101 13 1
480 -101 13 1
481 -102 14 1
481 -102 18 0
482 -105 14 1
482 -106 14 1
481 -105 14 1
480 -105 14 1
481 -105 15 1
482 -105 18 1
482 -106 18 1
481 -105 18 1
481 -106 18 1
480 -105 18 1
480 -106 18 1
481 -105 17 1
