DAV_OBMAP v3 cell_size=10
20 -32 8 0
31 -40 3 1
31 -40 4 1
24 -4 5 1
23 -3 9 1
24 -5 7 1
40 -42 11 1
44 -39 10 0
23 -1 3 1
40 -40 11 1
9 -24 7 2
2 -2 13 2
2 -2 14 1
3 -4 12 1
3 -4 13 1
3 -4 14 1
3 -3 12 1
3 -3 14 1
3 -2 12 1
3 -2 13 1
3 -2 14 1
4 -4 12 1
4 -4 13 1
43 -42 1 2
20 -23 5 0
40 -41 0 2
40 -41 1 1
0 -48 5 2
0 -48 6 1
1 -48 4 1
20 -21 3 1
21 -21 3 1
20 -20 2 1
18 -23 1 2
41 -18 3 0
38 -41 0 2
13 -34 3 1
20 -20 7 0
21 -19 7 0
33 -15 7 0
32 -21 6 0
32 -22 6 0
32 -23 6 0
33 -24 6 0
29 -18 6 0
35 -18 6 0
36 -18 6 0
34 -21 5 0
34 -22 5 0
35 -22 5 0
5 -22 11 1
28 -15 4 0
35 -20 4 0
34 -21 8 0
34 -22 8 0
29 -16 8 0
28 -15 8 0
35 -17 7 0
36 -17 8 0
30 -22 8 0
37 -21 7 0
29 -18 7 0
28 -18 7 0
34 -16 7 0
30 -14 6 1
32 -14 4 1
32 -14 5 2
32 -14 6 1
33 -14 4 1
33 -14 5 2
33 -14 6 1
34 -14 4 1
34 -14 5 1
34 -14 6 1
35 -22 4 0
35 -17 5 0
35 -19 4 0
35 -19 3 0
32 -17 9 0
32 -16 10 0
33 -20 8 0
33 -21 9 0
34 -21 10 0
29 -18 9 0
28 -18 9 0
35 -17 9 0
31 -22 8 0
31 -23 9 0
31 -17 7 0
31 -16 7 0
30 -16 8 0
30 -15 8 0
34 -20 7 0
35 -20 8 0
36 -20 8 0
29 -20 7 0
28 -20 7 0
28 -20 8 0
34 -17 9 0
34 -17 10 0
34 -17 11 0
33 -22 7 0
33 -23 7 0
28 -17 7 0
28 -16 7 0
34 -18 6 1
32 -24 -1 1
33 -26 -1 1
33 -26 0 1
33 -26 1 1
33 -25 -1 1
33 -25 0 1
33 -25 1 1
33 -24 -1 1
31 -22 5 0
31 -21 5 0
31 -20 7 0
31 -20 8 0
31 -20 9 0
30 -18 7 0
31 -22 6 0
32 -22 7 0
32 -23 8 0
33 -19 6 1
33 -18 7 0
29 -24 7 0
29 -19 5 1
29 -18 5 1
28 -17 6 0
28 -16 6 0
32 -21 5 0
33 -21 5 0
33 -21 6 0
34 -22 6 0
26 -22 6 0
26 -18 5 1
34 -19 4 1
35 -19 5 0
30 -16 4 1
29 -15 4 1
32 -22 4 0
33 -23 4 0
34 -23 4 0
21 -28 9 0
21 -27 8 0
21 -27 9 0
22 -26 6 0
22 -26 7 0
22 -25 6 0
22 -25 7 0
23 -26 6 0
23 -26 7 0
23 -25 6 0
23 -25 7 0
23 -30 7 0
18 -23 6 0
18 -23 7 0
19 -24 7 0
19 -23 6 0
19 -23 7 0
18 -25 8 0
18 -25 9 0
19 -25 8 0
19 -25 9 0
20 -24 7 0
20 -23 7 0
21 -24 6 0
21 -24 7 0
21 -23 7 0
17 -23 6 0
17 -23 7 0
18 -30 9 0
21 -25 5 0
19 -23 5 0
19 -25 3 0
20 -24 4 0
20 -24 5 0
21 -24 4 0
21 -24 5 0
23 -27 5 0
21 -27 2 1
21 -27 3 0
22 -26 5 0
22 -25 4 0
22 -25 5 0
23 -26 4 0
23 -26 5 0
23 -25 4 0
23 -25 5 0
20 -26 2 0
20 -25 2 0
20 -25 3 0
21 -26 2 1
21 -26 3 0
21 -25 2 1
21 -25 3 0
22 -24 4 0
18 -25 6 0
15 -32 6 0
11 -26 4 1
23 -24 4 0
23 -24 5 0
23 -23 4 0
23 -23 5 0
17 -27 10 0
28 -16 5 0
16 -23 8 0
17 -24 9 0
17 -23 8 0
16 -26 11 0
18 -24 9 0
19 -24 8 0
19 -24 9 0
19 -23 8 0
19 -23 9 0
21 -29 9 0
18 -28 10 0
18 -27 10 0
18 -27 11 0
29 -22 6 0
19 -27 10 0
19 -27 11 0
20 -26 9 0
20 -25 8 0
20 -25 9 0
21 -26 9 0
21 -25 8 0
21 -25 9 0
19 -30 11 0
19 -29 10 0
24 -28 4 0
24 -28 5 0
24 -27 4 0
24 -27 5 0
25 -28 5 0
25 -27 5 0
22 -28 2 0
22 -28 3 0
22 -27 2 1
22 -27 3 0
23 -27 2 1
14 -36 -1 1
14 -37 0 1
14 -37 -1 1
14 -38 0 1
15 -17 7 1
1 -44 10 0
7 -50 0 1
6 -47 2 1
1 -27 7 1
1 -27 6 2
8 -19 9 1
8 -20 9 1
8 -21 9 1
7 -19 9 1
8 -18 7 1
8 -19 7 1
8 -19 5 1
19 -27 2 0
8 -20 6 2
19 -27 6 0
21 -28 5 1
21 -28 4 1
36 -43 0 1
39 -40 7 0
5 -28 9 0
5 -27 9 0
1 -13 -1 1
22 -39 1 1
11 -18 4 2
11 -18 3 2
23 -5 6 1
12 -23 3 1
12 -24 5 1
12 -24 4 1
12 -24 3 1
11 -24 5 1
0 -37 5 1
4 -38 6 0
1 -14 10 0
2 -13 10 0
16 -19 2 1
16 -19 3 1
16 -19 4 1
13 -24 4 0
14 -28 4 1
12 -27 5 0
11 -27 4 0
11 -27 3 1
13 -26 4 1
13 -26 3 1
13 -26 2 1
40 -30 5 0
42 -31 5 0
18 -26 3 1
15 -38 3 2
15 -38 2 1
41 -37 12 0
2 -34 8 0
6 -4 5 1
7 -4 3 1
21 -33 5 0
12 -32 0 2
5 -6 2 1
4 -6 5 1
32 -9 5 0
31 -14 13 0
37 -11 5 0
30 -13 12 0
36 -11 6 0
30 -14 12 0
29 -13 11 0
44 -47 0 1
44 -47 1 1
44 -47 2 1
38 -44 -1 1
38 -44 0 2
38 -44 1 1
38 -43 -1 1
7 -1 5 1
7 -1 3 1
44 -44 7 1
44 -43 7 1
42 -46 8 0
0 -46 7 1
0 -36 2 0
1 -46 10 0
20 -29 3 1
10 -28 7 0
13 -24 6 0
13 -23 6 0
27 -37 5 1
27 -37 4 2
0 -43 2 1
1 -43 2 1
1 -42 2 1
1 -41 2 1
2 -43 2 1
2 -46 0 1
2 -45 0 1
24 -40 7 0
28 -34 7 0
27 -35 6 0
27 -38 8 0
26 -37 6 1
25 -33 8 0
25 -34 7 0
26 -36 9 0
26 -36 8 0
28 -32 3 0
26 -40 5 1
24 -38 6 0
26 -35 6 0
26 -35 5 1
22 -35 7 0
26 -38 7 0
23 -37 9 0
25 -36 6 0
23 -33 2 1
26 -38 2 1
28 -37 4 1
28 -37 3 2
28 -37 2 1
25 -39 2 1
25 -40 4 2
0 -30 10 0
25 -40 2 1
25 -41 4 1
25 -41 3 2
0 -28 9 0
27 -33 3 0
28 -39 4 1
29 -35 5 0
26 -32 5 0
21 -37 6 0
25 -26 4 0
24 -25 5 0
24 -25 4 0
32 -8 7 0
31 -6 7 0
31 -6 6 0
30 -8 7 0
3 -27 13 0
2 -30 12 0
6 -33 6 0
5 -32 7 0
3 -33 11 0
5 -31 12 0
4 -27 13 0
4 -34 7 0
4 -33 8 0
8 -33 8 0
6 -34 10 0
6 -31 12 0
5 -27 13 0
3 -30 12 0
7 -33 6 0
7 -32 6 0
5 -34 7 0
44 -30 1 1
45 -30 -1 1
11 -32 -1 1
11 -32 0 2
19 -36 4 1
43 -30 3 0
20 -36 4 1
21 -30 0 1
21 -30 -1 1
21 -31 -1 1
21 -32 -1 1
20 -30 1 2
20 -30 0 1
28 -23 7 0
27 -20 7 0
29 -21 6 0
30 -24 4 0
30 -24 5 0
29 -22 3 1
31 -22 3 1
28 -19 3 1
29 -21 3 1
29 -20 3 1
29 -19 3 1
30 -21 3 1
30 -20 3 2
30 -19 3 2
28 -20 -1 1
23 -18 2 1
24 -18 4 2
11 -47 5 0
23 -17 4 1
21 -18 3 1
24 -17 3 1
25 -17 3 1
23 -19 3 1
23 -20 3 1
10 -48 -1 1
25 -19 3 1
25 -17 2 1
26 -17 2 1
26 -18 1 2
1 -9 3 0
28 -25 -1 1
28 -24 -1 1
28 -24 4 0
6 -1 2 1
25 -26 3 0
40 -39 4 0
15 -38 7 0
30 -25 2 0
25 -26 1 1
29 -24 3 0
40 -17 5 0
38 -18 6 0
4 -28 10 0
5 -28 13 0
2 -29 13 0
5 -29 11 0
0 -27 12 0
6 -26 11 0
3 -31 11 0
8 -29 11 0
4 -30 9 0
5 -32 10 0
6 -32 6 0
22 -35 9 0
17 -32 8 0
22 -31 7 0
23 -31 8 0
20 -35 7 0
19 -36 7 0
19 -36 8 0
22 -33 6 0
23 -34 7 0
33 -19 4 1
33 -18 3 1
31 -23 4 0
31 -24 3 0
28 -16 3 0
34 -20 3 0
35 -20 3 0
27 -17 0 1
27 -17 1 1
33 -20 2 1
33 -19 2 1
33 -18 2 1
4 -21 8 1
4 -21 9 2
4 -19 7 1
1 -17 8 0
4 -21 7 1
4 -20 7 1
2 -17 7 1
4 -19 15 0
1 -21 15 0
21 -40 5 1
21 -39 3 2
21 -39 5 1
0 -24 8 1
32 -19 8 0
32 -19 9 0
33 -19 10 0
30 -20 8 0
30 -20 9 0
30 -21 9 0
32 -16 9 0
32 -20 6 0
32 -20 7 0
33 -21 8 0
33 -22 9 0
29 -19 8 0
28 -19 9 0
34 -17 8 0
31 -21 7 0
30 -22 7 0
30 -23 8 0
30 -17 7 0
30 -16 7 0
29 -15 8 0
36 -9 0 1
40 -7 2 1
40 -8 3 1
40 -9 3 1
39 -10 4 0
39 -11 4 0
35 -14 3 0
20 -32 1 1
20 -32 0 1
20 -33 2 1
21 -32 1 2
22 -29 2 1
21 -35 2 1
23 -32 3 1
16 -35 6 0
16 -34 6 0
17 -33 5 1
9 -25 12 0
9 -25 13 0
8 -25 14 0
8 -26 15 0
10 -22 13 0
10 -22 14 0
10 -21 15 0
10 -25 11 0
10 -25 12 0
11 -26 13 0
31 -8 9 0
27 -4 11 0
26 -7 12 0
25 -11 5 1
24 -11 5 1
25 -9 10 0
26 -9 7 1
26 -10 7 1
26 -10 6 1
30 -7 9 0
25 -6 12 0
27 -8 13 0
24 -9 5 1
24 -10 5 1
27 -34 5 0
26 -36 5 1
25 -32 3 0
22 -34 2 1
25 -35 2 1
25 -35 4 1
25 -34 2 1
23 -32 2 1
24 -30 2 0
26 -33 0 2
25 -32 -1 1
25 -32 0 1
