DAV_OBMAP v3 cell_size=10
-112 -137 8 0
-148 -125 13 0
-147 -126 13 0
-148 -130 14 0
-136 -115 8 1
-136 -115 7 2
-136 -115 6 1
-122 -150 10 0
-121 -149 10 0
-114 -101 9 0
-148 -106 0 2
-142 -103 7 0
-102 -143 4 1
-102 -142 4 1
-106 -139 2 1
-114 -104 6 0
-124 -150 -1 1
-148 -130 3 1
-149 -130 3 1
-149 -127 12 0
-147 -106 21 0
-148 -106 21 0
-105 -124 5 0
-105 -120 5 0
-105 -121 5 0
-112 -129 1 2
-112 -129 2 1
-111 -130 1 2
-111 -129 1 2
-111 -129 2 1
-110 -129 1 2
-110 -129 2 2
-108 -130 4 0
-139 -135 4 1
-139 -135 5 1
-139 -135 6 1
-148 -134 3 1
-113 -118 8 0
-126 -118 10 0
-143 -104 8 1
-148 -137 13 0
-106 -146 4 2
-111 -128 8 0
-111 -128 7 0
-113 -132 8 0
-112 -132 8 0
-110 -131 9 0
-111 -130 0 1
-111 -130 -1 1
-136 -108 6 1
-144 -145 6 0
-129 -109 2 1
-129 -110 4 1
-129 -110 2 1
-131 -124 9 1
-144 -127 16 0
-109 -128 6 0
-134 -146 10 0
-133 -145 10 0
-105 -120 -1 1
-140 -108 0 1
-141 -108 2 2
-141 -108 1 2
-121 -141 5 0
-149 -129 5 2
-149 -129 4 2
-150 -127 6 2
-150 -127 5 2
-135 -105 7 1
-135 -106 5 1
-136 -104 7 1
-119 -148 1 1
-120 -148 1 1
-121 -146 2 1
-121 -147 2 1
-121 -147 1 1
-121 -147 4 1
-119 -150 4 1
-119 -150 3 1
-119 -150 2 1
-115 -122 8 0
-140 -137 7 1
-140 -137 8 1
-126 -127 2 1
-126 -127 3 2
-126 -127 4 1
-148 -103 3 2
-147 -102 4 1
-135 -132 10 1
-133 -132 16 0
-134 -133 15 0
-135 -133 14 0
-107 -139 18 0
-106 -137 18 0
-140 -110 6 1
-140 -111 8 2
-143 -113 6 2
-143 -113 7 1
-143 -112 5 2
-143 -112 7 2
-143 -111 5 2
-143 -111 6 2
-129 -133 2 1
-107 -150 1 1
-108 -150 1 1
-109 -150 3 2
-109 -150 2 2
-109 -150 1 1
-107 -120 5 0
-106 -121 4 0
-103 -109 7 0
-103 -109 8 0
-112 -135 2 1
-113 -134 2 1
-121 -101 33 0
-121 -103 34 0
-104 -133 5 0
-125 -127 11 0
-150 -145 15 0
-120 -116 6 0
-123 -115 3 2
-116 -143 10 0
-125 -128 9 0
-127 -134 9 0
-138 -102 10 0
-137 -102 9 0
-136 -102 8 0
-132 -105 10 0
-141 -105 6 1
-109 -115 5 0
-107 -130 3 1
-119 -116 2 2
-119 -116 7 0
-115 -107 0 2
-103 -123 4 0
-121 -115 4 1
-150 -123 13 0
-148 -125 10 0
-149 -125 13 0
-107 -137 6 1
-148 -125 11 0
-149 -125 11 0
-109 -135 6 1
-113 -136 6 0
-144 -131 16 0
-144 -131 15 0
-145 -134 17 0
-117 -108 6 0
-118 -109 6 0
-115 -109 6 0
-140 -132 11 2
-140 -130 13 2
-147 -146 10 0
-113 -135 0 1
-113 -135 1 1
-112 -135 -1 1
-112 -135 0 1
-112 -135 1 2
-150 -136 16 0
-146 -112 5 2
-145 -114 4 2
-149 -131 15 0
-149 -132 9 0
-104 -104 2 2
-148 -119 2 1
-101 -150 1 1
-130 -148 6 0
-130 -149 6 0
-130 -150 7 0
-111 -101 16 0
-108 -101 15 0
-149 -117 2 1
-149 -116 2 1
-148 -116 2 1
-147 -116 2 1
-147 -116 3 2
-147 -116 4 1
-147 -115 2 1
-147 -115 3 1
-143 -134 6 1
-144 -132 13 0
-124 -115 4 1
-124 -118 9 1
-129 -125 2 2
-129 -124 0 1
-129 -124 1 1
-129 -124 2 2
-129 -123 0 1
