DAV_OBMAP v3 cell_size=10
-126 279 3 2
-127 278 2 2
-127 278 4 1
-127 279 2 1
-127 279 4 1
-127 280 2 1
-127 280 3 1
-109 267 0 2
-108 267 -1 1
-109 265 2 1
-108 264 5 0
-107 264 9 0
-109 263 7 0
-108 265 6 0
-111 264 7 0
-106 288 10 1
-134 270 12 0
-133 273 11 0
-121 270 6 1
-119 271 8 0
-119 271 7 0
-118 271 6 0
-113 254 9 1
-119 257 9 0
-114 256 10 0
-114 256 11 0
-116 255 8 0
-114 254 9 1
-113 254 10 0
-113 256 8 2
-114 291 14 2
-108 291 15 2
-101 292 7 0
-109 273 6 0
-111 276 6 0
-118 256 9 0
-119 256 9 0
-113 255 8 2
-112 254 8 1
-115 256 -1 1
-115 277 5 0
-111 280 4 2
-110 279 4 1
-109 278 4 0
-108 278 4 0
-109 284 4 0
-136 267 3 1
-136 267 2 2
-108 298 18 0
-107 297 18 0
-103 297 19 0
-104 296 18 0
-107 294 20 0
-110 283 1 1
-110 284 -1 1
-110 284 1 1
-113 265 2 1
-113 266 0 2
-113 266 1 1
-113 266 2 1
-112 266 0 1
-112 266 1 1
-112 266 2 1
-111 266 0 1
-111 266 1 1
-111 264 -1 1
-110 263 7 0
-110 263 8 0
-111 265 7 0
-112 265 7 0
-105 298 5 0
-103 296 3 1
-106 297 3 1
-107 296 2 2
-108 299 7 0
-130 287 5 0
-130 288 5 0
-129 288 6 0
-128 289 7 0
-133 289 5 1
-133 290 5 1
-133 290 6 0
-128 286 5 1
-128 286 6 1
-128 286 7 1
-129 286 5 1
-130 282 5 0
-136 289 4 0
-129 287 4 0
-128 285 4 1
-127 283 2 1
-103 295 1 2
-103 295 2 2
-103 296 0 1
-103 296 1 2
-103 296 2 1
-103 297 0 1
-102 295 1 2
-130 287 2 1
-134 285 -1 1
-133 288 0 1
-125 283 0 1
-125 284 0 1
-125 285 0 1
-124 283 0 1
-131 289 0 1
-132 288 -1 1
-131 288 -1 1
-101 296 1 2
-101 296 2 1
-101 297 0 1
-101 297 1 2
-101 297 2 1
-106 250 10 0
-106 292 14 2
-105 251 7 0
-105 252 8 0
-105 252 9 0
-104 253 9 0
-115 291 2 1
-114 290 0 1
-114 291 0 1
-114 292 2 1
-102 290 4 2
-101 292 5 1
-103 265 4 1
-103 265 2 1
-103 264 4 1
-103 264 3 2
-103 264 2 2
-130 268 7 0
-130 269 6 0
-128 266 8 2
-127 266 8 1
-131 265 6 1
-148 260 3 1
-146 261 4 1
-114 279 0 1
-114 277 2 2
-115 279 1 1
-115 279 0 2
-115 278 0 2
-115 277 2 1
-115 277 1 2
-115 277 0 1
-116 279 1 1
-116 279 0 2
-116 278 2 1
-116 278 1 2
-116 278 0 2
-116 277 1 2
-109 289 5 1
-109 289 4 1
-132 260 6 1
-132 256 7 0
-128 256 7 0
-133 258 8 0
-132 259 8 0
-131 261 8 2
-130 256 9 0
-132 261 10 1
-131 260 8 1
-127 258 10 0
-127 258 9 0
-128 259 8 0
-131 259 11 0
-130 260 8 1
-128 260 11 0
-103 292 1 1
-103 292 0 1
-103 291 2 2
-103 291 1 1
-103 291 0 1
-104 293 1 2
-104 293 0 1
-104 292 2 1
-104 292 0 1
-104 291 2 2
-104 291 1 2
-132 260 1 1
-132 260 0 1
-132 260 -1 1
-132 259 1 1
-132 259 0 1
-132 259 -1 1
-132 258 -1 1
-133 262 4 1
-133 262 3 1
-133 262 2 2
-133 261 4 1
-133 261 3 2
-133 261 2 2
-127 265 2 2
-128 265 2 2
-129 265 2 1
-133 257 3 1
-122 283 -1 1
-121 283 -1 1
-121 281 10 1
-124 280 10 0
-122 283 8 0
-122 284 9 0
-121 279 9 1
-125 282 8 0
-126 282 9 0
-119 283 8 1
-123 283 6 1
-124 284 7 1
