DAV_OBMAP v3 cell_size=10
-55 316 4 0
-55 317 2 1
-56 317 2 1
-56 317 1 2
-56 317 0 1
-56 316 2 1
-56 316 0 1
-57 317 1 2
-57 317 0 1
-56 316 1 2
-52 316 1 1
-99 337 7 0
-100 336 8 0
-95 340 6 0
-95 341 7 0
-94 342 7 0
-97 339 6 0
-99 340 6 0
-99 312 4 2
-59 343 3 0
-74 323 4 0
-98 330 9 0
-85 329 1 1
-85 330 -1 1
-94 330 2 0
-97 317 8 1
-97 317 9 1
-97 318 8 1
-88 327 5 0
-87 327 5 0
-55 301 6 0
-88 342 1 1
-88 341 3 2
-88 341 2 2
-88 341 1 1
-87 342 2 2
-99 323 7 1
-99 324 5 2
-97 348 7 0
-59 307 2 1
-56 305 7 0
-54 305 5 1
-54 307 5 1
-58 304 4 0
-69 309 11 0
-88 345 10 0
-90 344 6 0
-90 344 8 0
-91 343 9 0
-53 327 0 1
-53 326 2 1
-53 326 1 1
-53 326 0 1
-52 326 1 2
-72 336 1 1
-72 336 0 2
-72 336 -1 1
-67 339 1 1
-67 339 0 1
-67 339 -1 1
-96 342 -1 1
-58 305 1 2
-54 310 -1 1
-54 310 0 1
-85 347 2 1
-85 347 3 1
-85 348 1 1
-71 327 0 1
-71 326 2 1
-71 326 1 1
-73 305 3 0
-73 307 3 0
-74 307 3 0
-75 307 3 1
-76 307 3 1
-73 309 2 1
-73 310 2 0
-74 311 2 1
-75 307 -1 1
-74 307 -1 1
-73 307 -1 1
-57 320 3 1
-57 332 1 2
-58 332 0 1
-58 332 1 2
-58 323 5 0
-52 318 5 0
-58 319 4 0
-71 306 7 0
-73 306 6 0
-73 305 8 0
-75 307 7 0
-73 306 3 0
-74 305 4 0
-76 305 5 0
-71 304 4 0
-75 308 4 0
-76 309 4 0
-75 302 4 0
-82 300 2 1
-82 300 3 1
-81 300 4 0
-82 304 0 1
-63 328 0 2
-63 327 2 1
-82 327 -1 1
-85 348 2 1
-85 348 3 1
-65 347 0 1
-65 347 -1 1
-100 323 0 1
-95 314 10 0
-94 315 11 1
-97 311 7 0
-97 310 7 0
-97 309 7 0
-98 308 6 0
-95 313 7 0
-94 312 6 0
-93 312 6 0
-95 319 4 1
-96 311 6 0
-95 309 5 0
-74 328 4 0
-74 327 4 0
-73 321 5 0
-80 321 5 0
-79 322 5 0
-72 326 6 0
-73 325 5 0
-74 325 5 0
-92 344 10 0
-92 344 9 0
-93 344 8 0
-76 321 6 0
-76 322 6 0
-77 323 5 0
-75 329 7 0
-76 328 6 0
-73 323 7 0
-74 323 7 0
-75 324 6 0
-76 324 5 0
-78 321 8 0
-78 321 7 0
-74 327 8 0
-75 326 7 0
-76 325 6 0
-75 322 9 0
-76 323 8 0
-86 345 0 2
-86 345 -1 1
-86 344 0 1
-87 328 6 0
-90 325 9 0
-89 326 8 0
-89 326 7 0
-89 301 12 0
-89 302 2 1
-91 301 5 0
-91 304 4 0
-94 302 4 0
-92 303 6 0
-85 302 8 0
-90 303 10 0
-64 345 3 1
-57 349 3 0
-68 311 2 1
-71 312 4 0
-52 328 2 1
-51 328 0 1
-84 300 3 1
-90 315 15 0
-84 320 3 2
-85 319 2 1
-85 319 3 2
-85 319 4 1
-92 318 15 0
-93 316 16 0
-94 324 16 0
-94 318 13 0
-94 317 13 0
-95 316 13 0
-92 315 12 0
-94 316 8 1
-94 316 9 1
-94 320 8 0
-79 348 -1 1
-79 349 -1 1
-51 302 3 0
-86 347 2 1
-87 349 1 1
-87 348 3 1
-87 348 2 2
-87 348 1 1
-87 347 3 1
-56 320 0 1
-56 320 -1 1
-56 319 1 2
-56 319 0 1
