DAV_OBMAP v3 cell_size=10
-97 -125 2 1
-97 -125 3 2
-97 -124 1 2
-97 -124 2 1
-58 -126 -1 1
-61 -118 7 0
-62 -117 7 0
-60 -121 7 0
-57 -118 6 0
-100 -141 6 1
-92 -138 3 1
-91 -138 3 1
-90 -138 3 1
-93 -137 11 0
-93 -137 12 0
-96 -138 11 1
-96 -138 12 0
-94 -134 11 0
-93 -139 10 0
-93 -139 11 0
-70 -121 30 0
-71 -121 30 0
-72 -120 29 0
-81 -123 0 1
-82 -117 4 2
-82 -118 4 1
-82 -119 4 1
-51 -128 7 0
-51 -128 8 0
-68 -133 16 0
-73 -126 16 2
-74 -126 16 2
-66 -131 15 0
-70 -131 14 0
-70 -132 14 0
-70 -133 14 0
-74 -120 19 2
-74 -120 20 2
-73 -127 16 2
-73 -127 15 2
-73 -128 16 2
-79 -105 7 1
-77 -102 7 1
-64 -126 24 0
-87 -131 6 1
-100 -128 4 1
-72 -101 8 0
-74 -102 -1 1
-78 -136 14 1
-70 -101 8 0
-73 -101 9 0
-86 -126 3 0
-84 -127 3 0
-98 -104 1 1
-90 -128 2 2
-90 -128 1 2
-76 -115 1 2
-76 -113 3 1
-77 -111 3 1
-77 -112 3 1
-77 -113 3 2
-76 -114 -1 1
-71 -107 -2 1
-80 -121 24 2
-80 -121 23 2
-69 -140 5 0
-55 -106 8 0
-54 -110 7 0
-72 -130 17 0
-71 -130 20 0
-72 -131 16 0
-73 -131 17 0
-69 -110 1 2
-69 -110 -1 1
-69 -111 1 1
-69 -111 0 1
-69 -111 -1 1
-70 -111 1 1
-70 -111 0 2
-70 -111 -1 1
-69 -110 0 2
-72 -108 3 1
-52 -136 8 0
-52 -134 6 0
-99 -120 4 1
-100 -120 4 1
-93 -140 5 0
-92 -141 6 0
-75 -109 0 1
-75 -109 1 1
-75 -108 -1 1
-69 -149 0 1
-75 -134 -1 1
-75 -135 1 1
-75 -135 0 2
-75 -135 -1 1
-79 -135 2 1
-79 -135 1 1
-77 -115 18 2
-77 -115 19 2
-77 -114 19 2
-76 -116 17 2
-67 -139 2 0
-64 -123 1 1
-54 -144 1 2
-58 -122 3 1
-61 -118 2 1
-57 -120 3 1
-84 -116 24 0
-84 -115 23 0
-86 -144 1 1
-87 -128 0 1
-80 -147 1 1
-100 -139 2 1
-85 -123 9 0
-93 -131 4 2
-85 -133 2 1
-53 -149 6 1
-84 -116 3 1
-77 -116 29 0
-79 -119 31 0
-59 -143 7 0
-98 -146 14 1
-77 -119 32 0
-93 -127 1 1
-93 -127 2 2
-80 -138 0 2
-70 -106 0 2
-72 -141 2 2
-72 -141 1 2
-70 -146 4 1
-91 -114 8 0
-91 -113 9 0
-92 -118 7 0
-92 -119 8 0
-92 -120 8 0
-91 -122 8 0
