DAV_OBMAP v3 cell_size=10
-253 -134 8 0
-259 -144 2 0
-251 -128 3 0
-252 -116 0 1
-256 -138 4 0
-256 -108 4 0
-260 -145 2 0
-255 -136 -1 1
-255 -110 3 0
-259 -134 6 0
-253 -133 9 0
-266 -142 6 0
-253 -126 9 0
-252 -136 6 0
-256 -142 0 2
-260 -145 7 0
-262 -136 7 0
-259 -130 3 0
-258 -130 3 0
-258 -141 7 0
-254 -124 7 0
-253 -122 -1 1
-253 -122 1 1
-259 -130 -1 1
-251 -127 -1 1
-254 -131 1 1
-257 -127 -1 1
-265 -142 7 0
-252 -106 4 1
-251 -101 3 1
-255 -104 2 1
-255 -104 1 1
-255 -105 3 1
-255 -105 2 1
-262 -144 6 0
-262 -147 3 0
-251 -102 0 1
-251 -102 -1 1
-251 -103 0 1
-254 -105 1 2
-253 -103 2 2
-251 -106 -1 1
-252 -106 -1 1
-254 -103 1 1
-254 -103 3 1
-254 -106 2 1
-254 -106 1 1
-253 -103 3 1
-252 -108 3 0
-251 -107 3 1
-251 -106 1 1
-253 -106 1 1
-253 -106 4 0
-251 -108 1 1
-260 -148 6 0
-262 -142 6 0
-262 -143 6 0
-262 -143 5 0
-262 -144 4 0
-264 -146 7 0
-263 -146 4 0
-261 -145 7 0
-262 -140 4 0
-263 -140 4 0
-265 -150 4 0
-261 -140 3 0
-265 -150 6 0
-258 -142 4 0
-256 -143 5 0
-265 -143 4 0
-262 -146 10 0
-262 -146 11 0
-264 -147 8 0
-264 -147 9 0
-265 -147 10 0
-261 -141 6 0
-260 -146 6 0
-263 -144 4 0
-264 -143 5 0
-265 -143 6 0
-260 -143 4 0
-256 -138 10 0
-257 -135 8 0
-259 -137 10 0
-253 -119 4 0
-252 -120 4 0
-251 -132 1 1
-262 -136 0 1
-262 -136 -1 1
-263 -136 1 1
-263 -136 0 1
-252 -118 4 0
-251 -122 5 0
-253 -110 0 1
-252 -118 -1 1
-253 -118 1 1
-255 -134 2 0
-259 -129 -1 1
-259 -129 0 1
-258 -131 -1 1
-254 -109 3 0
-255 -136 2 0
-266 -143 10 0
-263 -147 8 0
-264 -140 9 0
-259 -145 8 0
-258 -145 8 0
-257 -135 10 0
-256 -135 8 0
-255 -107 0 1
-255 -107 -1 1
-254 -106 5 0
-255 -108 1 1
-255 -108 0 1
-256 -137 8 0
-256 -136 8 0
-258 -133 9 0
-253 -136 9 0
-255 -131 10 0
-265 -144 4 0
-254 -134 4 0
-252 -136 3 0
-252 -135 4 0
-263 -146 9 0
-256 -131 1 1
-256 -131 -1 1
-257 -130 1 1
-257 -130 0 1
-257 -130 -1 1
-259 -135 4 0
-264 -138 0 1
-257 -131 0 1
-260 -135 5 0
-256 -131 0 2
-263 -135 7 0
-263 -138 -1 1
-251 -103 -1 1
-255 -104 0 1
-254 -105 0 2
-252 -102 -1 1
-264 -143 3 0
-252 -103 -1 1
-265 -147 5 0
-253 -101 -1 1
-263 -139 8 0
-253 -102 -1 1
-253 -103 0 1
-253 -103 -1 1
-252 -102 0 2
-257 -104 0 0
-257 -104 1 0
-255 -106 3 1
-255 -106 2 1
-255 -106 1 1
-258 -102 2 0
-254 -138 10 0
-259 -135 9 0
-260 -135 10 0
-257 -137 7 0
-257 -137 8 0
-258 -132 8 0
-252 -137 8 0
-259 -136 7 0
-260 -137 8 0
-261 -137 8 0
-256 -137 7 0
-256 -138 7 0
-255 -139 7 0
-260 -145 10 0
-264 -142 9 0
-265 -142 10 0
-259 -146 7 0
-252 -127 4 0
-263 -140 7 0
-266 -145 -1 1
-266 -144 -1 1
-251 -132 4 0
-256 -138 5 0
-253 -129 3 0
-253 -127 4 0
-263 -138 7 0
-254 -123 5 0
-253 -124 5 0
-251 -130 8 0
-253 -125 4 0
-263 -136 -1 1
-257 -136 5 0
-255 -141 1 1
-253 -130 5 0
-265 -140 3 0
-264 -141 3 0
-255 -141 -1 1
-263 -142 3 0
-259 -138 4 0
-251 -123 1 1
-256 -124 0 1
-254 -124 2 0
-256 -101 3 0
-256 -102 3 1
-251 -127 8 0
-254 -125 2 0
-261 -137 3 0
-255 -124 2 0
-261 -141 4 0
-260 -141 5 0
-265 -149 0 2
-265 -149 1 1
-261 -147 5 0
-253 -121 2 0
-265 -148 -1 1
-265 -148 0 2
-265 -148 1 1
-252 -132 2 0
-255 -108 -1 1
-256 -140 8 0
-254 -107 0 2
-256 -107 1 0
-253 -109 1 1
-253 -107 2 0
-255 -102 1 1
-258 -128 -1 1
-258 -105 2 0
-258 -136 6 0
-258 -136 5 0
-255 -102 2 1
-260 -139 7 0
-257 -138 7 0
-258 -138 5 0
-261 -139 7 0
-255 -102 3 1
-267 -144 1 1
-267 -144 0 1
-262 -140 7 0
-265 -142 0 2
-252 -109 1 1
-252 -123 6 0
-259 -141 3 0
-263 -148 10 0
-263 -148 11 0
-261 -149 -1 1
-262 -139 5 0
-262 -138 1 1
-262 -149 0 2
-267 -149 1 1
-267 -149 0 1
-265 -145 3 0
-251 -119 3 0
-260 -147 3 0
-257 -139 7 0
-256 -141 7 0
-256 -137 -1 1
-256 -137 0 2
-254 -139 6 0
-263 -136 6 0
-255 -139 1 1
-255 -138 -1 1
-255 -138 0 1
-256 -106 3 0
-255 -140 3 0
-268 -148 7 0
-269 -148 7 0
-256 -124 -1 1
-254 -103 2 2
-255 -103 0 1
-260 -149 7 0
-267 -150 6 0
-270 -150 6 0
-255 -131 3 0
-253 -129 5 0
-252 -131 0 2
-252 -131 -1 1
-251 -127 11 0
-251 -120 3 0
-252 -132 1 1
-259 -148 8 0
-265 -147 7 0
-266 -147 7 0
-268 -148 8 0
-253 -123 7 0
-263 -138 3 0
