DAV_OBMAP v3 cell_size=10
-122 -317 6 2
-122 -316 4 1
-122 -319 4 2
-139 -310 11 0
-138 -310 12 0
-137 -309 12 0
-148 -308 11 1
-105 -311 6 0
-147 -307 12 0
-146 -309 8 1
-146 -314 7 1
-149 -301 6 1
-150 -310 9 2
-124 -314 7 1
-147 -308 6 1
-148 -305 11 0
-147 -308 8 2
-147 -307 6 1
-119 -318 11 0
-122 -319 11 0
-120 -317 7 1
-120 -317 8 1
-120 -316 9 1
-120 -315 10 0
-120 -319 8 1
-119 -319 8 0
-119 -320 9 1
-119 -320 10 0
-119 -316 8 0
-115 -319 3 1
-145 -310 10 1
-144 -311 11 1
-146 -310 7 2
-119 -317 4 1
-119 -317 5 2
-119 -317 6 1
-112 -312 5 1
-111 -314 3 1
-111 -314 4 1
-137 -317 7 0
-129 -312 8 1
-130 -312 7 1
-134 -315 10 2
-134 -315 11 1
-104 -316 3 1
-104 -316 4 2
-146 -311 9 2
-145 -312 9 1
-138 -317 10 0
-113 -319 7 0
-131 -313 11 0
-126 -318 4 1
-126 -317 4 1
-139 -314 4 2
-139 -316 7 1
-139 -316 6 1
-139 -316 5 1
-134 -308 6 1
-135 -309 6 1
-133 -311 8 1
-104 -312 7 0
-121 -315 6 2
-122 -321 7 1
-122 -320 7 1
-126 -318 8 1
-106 -316 8 0
-101 -314 7 0
-101 -318 7 0
-127 -316 6 2
-102 -317 7 0
-134 -312 5 1
-136 -317 10 0
-136 -316 10 0
-135 -308 11 0
-133 -314 11 1
-135 -313 10 0
-139 -308 12 0
-113 -320 6 1
-116 -313 6 0
-115 -314 6 0
-115 -316 6 0
-110 -317 7 0
-112 -320 7 0
-101 -304 6 0
-103 -308 7 0
-107 -318 6 0
-105 -311 7 0
-103 -313 9 0
-101 -312 9 0
-104 -311 9 0
-101 -320 8 0
-101 -319 7 0
-102 -318 7 0
-105 -312 9 0
-106 -315 10 0
-133 -318 6 1
-131 -318 6 0
-131 -319 6 0
-131 -321 12 0
-125 -324 12 0
-124 -319 10 0
-129 -322 11 0
-129 -314 9 1
-129 -314 10 1
-129 -314 11 0
-107 -311 4 1
-107 -311 3 1
-104 -319 5 1
-118 -313 6 0
-104 -319 3 1
-104 -320 5 1
-109 -311 4 1
-147 -308 10 2
-147 -310 11 1
-149 -311 14 0
-150 -307 13 0
-146 -309 9 2
-109 -315 10 0
-110 -316 6 0
-111 -317 6 1
-115 -320 3 1
-116 -318 3 1
-116 -319 3 1
-141 -311 13 0
-138 -310 9 1
-136 -308 8 0
-116 -314 5 1
-106 -314 10 0
-137 -314 9 1
-137 -315 9 1
-101 -305 6 0
-105 -318 4 2
-108 -312 4 2
-130 -317 5 1
-130 -317 6 1
-146 -308 10 1
-120 -321 6 2
-120 -320 4 2
-147 -309 11 1
-147 -310 6 1
-147 -311 12 0
-130 -320 8 0
-130 -321 8 0
-134 -319 7 2
-135 -320 6 1
-135 -320 7 1
-135 -320 8 1
-135 -319 6 1
-135 -319 7 1
-135 -319 8 1
