DAV_OBMAP v3 cell_size=10
54 -165 5 0
55 -165 5 1
56 -165 5 1
58 -160 5 0
59 -176 9 0
60 -171 5 0
64 -154 5 1
60 -156 3 1
52 -195 4 1
51 -194 5 0
51 -195 4 1
63 -164 5 0
50 -194 6 0
52 -200 4 1
60 -160 7 0
56 -162 6 0
55 -162 6 0
54 -161 6 0
57 -178 8 0
62 -174 3 1
50 -161 5 0
54 -157 7 0
61 -179 3 1
65 -153 4 1
54 -168 2 2
54 -158 5 0
58 -171 4 1
54 -176 5 0
56 -172 4 1
62 -156 6 0
61 -165 7 0
55 -159 9 0
55 -158 8 0
53 -193 7 0
55 -198 4 1
50 -189 3 1
54 -166 2 2
51 -190 3 1
54 -166 0 1
54 -156 7 0
58 -187 3 1
62 -153 8 0
62 -153 9 0
62 -153 10 0
55 -164 4 1
56 -164 4 1
60 -156 2 2
51 -198 5 0
55 -190 1 1
54 -181 1 1
54 -181 2 1
54 -181 3 2
55 -165 6 0
59 -171 7 0
60 -162 7 0
56 -181 2 1
55 -179 2 2
55 -179 1 1
55 -180 2 2
55 -180 1 1
54 -179 2 1
63 -151 1 1
62 -151 1 1
62 -151 2 2
58 -151 3 1
67 -152 5 1
56 -167 2 2
57 -158 3 1
57 -157 1 1
57 -157 2 2
51 -172 6 0
61 -159 3 1
63 -166 3 1
63 -166 2 1
54 -196 2 1
54 -197 4 1
60 -154 2 2
60 -175 6 0
61 -173 2 1
55 -163 4 0
58 -197 5 0
56 -198 2 2
53 -160 2 1
52 -162 3 0
50 -163 0 1
50 -163 1 2
50 -191 9 0
62 -173 5 0
50 -193 7 0
50 -193 8 0
60 -169 1 1
59 -169 3 1
59 -169 2 2
59 -169 1 1
58 -158 8 0
53 -171 4 0
58 -175 4 0
60 -169 2 2
50 -173 2 2
60 -169 3 1
58 -159 8 0
54 -168 1 1
58 -189 3 1
61 -165 2 2
61 -165 3 1
62 -165 1 1
51 -197 5 0
51 -151 5 0
50 -151 5 0
52 -153 7 0
51 -152 7 0
50 -154 9 0
60 -163 7 0
59 -159 9 0
53 -156 1 1
52 -156 3 1
52 -156 2 1
53 -173 3 1
58 -166 4 0
58 -165 3 1
53 -153 2 1
56 -172 7 0
56 -171 7 0
56 -170 7 0
57 -170 8 0
51 -185 8 0
52 -185 8 0
56 -196 1 1
58 -185 7 0
54 -183 4 1
54 -184 5 0
58 -186 4 0
57 -186 4 1
56 -185 5 0
57 -182 5 0
60 -160 4 0
54 -163 4 0
52 -159 5 0
53 -163 4 0
50 -163 5 0
51 -163 5 0
50 -161 3 0
51 -162 4 0
64 -159 2 1
64 -159 1 1
63 -157 3 1
63 -157 2 2
63 -157 1 1
58 -159 4 0
57 -175 5 0
56 -175 5 0
51 -171 5 0
55 -179 9 0
51 -172 5 0
52 -172 5 0
52 -168 2 2
54 -178 5 0
52 -187 7 0
52 -187 6 0
52 -179 7 0
52 -180 7 0
60 -166 2 2
50 -198 6 0
63 -161 5 0
62 -162 5 0
52 -187 4 0
52 -194 3 1
54 -173 4 1
58 -176 1 1
61 -157 6 0
60 -154 4 0
61 -156 1 1
61 -156 2 2
50 -190 7 0
58 -155 3 1
58 -155 2 2
58 -155 1 1
64 -156 2 2
63 -156 3 2
55 -191 5 1
56 -195 2 1
56 -196 4 1
53 -198 5 0
56 -164 3 1
51 -194 0 1
51 -195 2 1
