DAV_OBMAP v3 cell_size=10
466 -100 13 1
455 -100 16 0
468 -100 16 0
468 -100 17 0
467 -100 16 0
467 -99 16 0
467 -100 17 0
467 -100 13 1
468 -100 13 1
470 -100 16 0
470 -100 17 0
469 -100 16 0
469 -100 17 0
452 -98 13 1
451 -99 14 1
451 -99 18 0
451 -97 16 0
453 -100 14 1
453 -100 18 0
456 -98 16 0
457 -98 17 0
459 -99 13 1
459 -100 14 1
459 -100 18 0
459 -98 17 0
459 -98 16 0
456 -100 16 0
480 -100 16 0
454 -100 17 0
455 -100 17 0
454 -99 16 0
455 -99 16 0
454 -99 17 0
455 -99 17 0
454 -98 16 0
454 -98 17 0
453 -99 16 0
453 -99 17 0
472 -100 16 1
454 -100 13 1
450 -100 17 0
460 -99 13 1
471 -100 16 1
471 -100 17 0
454 -100 18 0
454 -100 14 1
461 -100 14 1
459 -100 13 1
454 -99 13 1
461 -100 18 0
460 -100 13 1
455 -99 13 1
461 -98 16 0
457 -100 16 0
452 -98 17 0
456 -100 17 0
457 -100 17 0
456 -99 16 0
457 -99 16 0
457 -99 17 0
455 -98 16 0
455 -98 17 0
462 -99 16 0
462 -100 16 0
463 -99 16 0
462 -100 17 0
461 -100 16 0
461 -100 17 0
460 -99 16 0
455 -100 14 2
464 -99 17 0
456 -100 13 1
456 -99 13 1
471 -98 14 1
466 -99 17 0
472 -100 17 0
472 -99 15 2
471 -99 14 1
461 -100 13 1
471 -98 15 1
471 -98 16 1
462 -100 13 1
472 -98 14 1
459 -100 16 0
472 -98 16 1
458 -100 17 0
459 -100 17 0
459 -99 16 0
459 -99 17 0
457 -98 16 0
456 -99 17 0
474 -100 16 0
466 -99 16 0
468 -99 17 0
473 -98 15 1
470 -100 13 1
469 -100 13 1
475 -100 17 0
474 -100 17 0
473 -100 16 1
473 -100 17 0
472 -100 15 1
475 -100 16 0
471 -100 14 1
471 -100 15 1
471 -99 15 1
471 -99 16 1
472 -100 14 1
450 -99 16 0
470 -99 16 0
481 -100 16 0
473 -99 16 1
457 -100 18 0
457 -100 14 2
472 -99 17 1
457 -100 13 1
457 -99 13 1
473 -99 17 1
458 -100 13 1
458 -99 13 1
471 -100 13 1
472 -100 13 1
473 -100 13 1
473 -100 15 1
471 -99 17 1
472 -99 16 1
476 -100 17 0
476 -100 16 0
477 -100 16 0
478 -100 17 0
478 -100 16 0
480 -100 17 0
460 -100 16 0
461 -99 16 0
460 -100 17 0
461 -99 17 0
458 -99 16 0
458 -99 17 0
460 -99 17 0
451 -99 16 0
473 -100 14 1
452 -99 16 0
470 -99 17 0
451 -99 17 0
451 -98 16 0
450 -99 17 0
451 -98 17 0
450 -98 16 0
450 -97 16 0
450 -98 17 0
473 -98 16 1
468 -99 16 0
450 -100 16 0
473 -98 14 1
464 -100 16 0
464 -100 17 0
463 -100 16 0
463 -100 17 0
463 -99 17 0
450 -99 18 0
450 -99 14 1
450 -100 13 1
450 -99 13 1
450 -98 13 1
451 -100 13 1
451 -99 13 1
451 -98 13 1
473 -99 15 1
463 -100 13 1
473 -99 14 1
472 -98 15 1
464 -100 13 1
472 -99 14 1
464 -99 16 0
453 -100 16 0
458 -100 16 0
454 -100 16 0
462 -99 17 0
452 -100 17 0
453 -100 17 0
452 -100 16 0
453 -98 16 0
452 -99 17 0
453 -98 17 0
466 -100 16 0
466 -100 17 0
465 -100 16 0
465 -99 16 0
465 -100 17 0
465 -99 17 0
461 -99 13 1
462 -99 13 1
451 -100 17 0
452 -100 18 0
452 -100 14 1
455 -100 18 0
455 -100 13 1
452 -100 13 1
452 -99 13 1
452 -98 16 0
453 -100 13 1
453 -99 13 1
465 -100 13 1
451 -100 16 0
